iter	hours	assortment	log_posterior	log_prior	loglik	missing	mixture	null_assortment	scale	shape
330	0.286	0.597	-3525.456	-14.239	-3511.217	0.42	0.953	0.427	49.102	0.808
340	0.295	0.621	-3525.197	-13.984	-3511.213	0.42	0.936	0.427	50.266	0.83
350	0.304	0.612	-3524.365	-13.672	-3510.693	0.42	0.907	0.428	51.658	0.86
360	0.312	0.594	-3524.089	-14.098	-3509.992	0.42	0.93	0.428	48.372	0.835
370	0.321	0.618	-3523.235	-14.568	-3508.667	0.42	0.895	0.428	44.475	0.808
380	0.33	0.596	-3523.479	-13.973	-3509.505	0.42	0.894	0.428	48.528	0.849
390	0.338	0.626	-3523.443	-14.739	-3508.704	0.42	0.919	0.428	44.901	0.779
400	0.347	0.639	-3524.556	-16.222	-3508.334	0.42	0.949	0.426	37.944	0.679
410	0.356	0.656	-3523.31	-16.801	-3506.508	0.42	0.903	0.429	32.821	0.677
420	0.365	0.598	-3521.012	-16.111	-3504.901	0.42	0.911	0.428	36.851	0.701
430	0.373	0.589	-3521.449	-16.405	-3505.044	0.42	0.857	0.43	33.563	0.71
440	0.382	0.586	-3521.714	-16.876	-3504.838	0.42	0.843	0.43	30.935	0.694
450	0.39	0.616	-3523.334	-17.422	-3505.913	0.42	0.826	0.43	28.745	0.666
460	0.399	0.53	-3527.319	-19.483	-3507.836	0.42	0.814	0.438	18.182	0.667
470	0.407	0.53	-3527.319	-19.483	-3507.836	0.42	0.814	0.438	18.182	0.667
480	0.416	0.582	-3525.207	-19.041	-3506.166	0.42	0.791	0.435	20.731	0.647
490	0.424	0.549	-3523.259	-20.378	-3502.881	0.42	0.817	0.435	17.338	0.595
500	0.432	0.557	-3523.041	-20.873	-3502.168	0.42	0.86	0.438	15.631	0.596
510	0.44	0.567	-3521.106	-21.376	-3499.73	0.42	0.912	0.436	15.162	0.565
520	0.448	0.563	-3520.564	-22.579	-3497.985	0.42	0.893	0.434	13.245	0.515
530	0.457	0.563	-3520.564	-22.579	-3497.985	0.42	0.893	0.434	13.245	0.515
540	0.466	0.6	-3520.796	-22.305	-3498.491	0.42	0.918	0.433	14.117	0.515
550	0.475	0.621	-3522.289	-23.188	-3499.101	0.42	0.894	0.435	12.108	0.501
560	0.484	0.598	-3522.121	-23.571	-3498.551	0.42	0.942	0.431	12.033	0.479
570	0.493	0.598	-3522.121	-23.571	-3498.551	0.42	0.942	0.431	12.033	0.479
580	0.502	0.598	-3522.121	-23.571	-3498.551	0.42	0.942	0.431	12.033	0.479
590	0.511	0.593	-3521.553	-23.257	-3498.296	0.42	0.906	0.437	11.616	0.512
600	0.519	0.582	-3521.603	-22.263	-3499.34	0.42	0.881	0.437	13.218	0.542
610	0.528	0.577	-3519.856	-21.082	-3498.774	0.42	0.908	0.433	16.524	0.555
620	0.537	0.587	-3520.39	-20.958	-3499.433	0.42	0.885	0.434	16.57	0.564
630	0.546	0.561	-3520.751	-21.117	-3499.633	0.42	0.876	0.435	15.842	0.567
640	0.554	0.606	-3520.44	-19.143	-3501.297	0.42	0.916	0.429	23.458	0.586
650	0.563	0.562	-3519.372	-19.177	-3500.195	0.42	0.916	0.431	22.436	0.603
660	0.571	0.556	-3519.478	-20.114	-3499.364	0.42	0.915	0.432	19.343	0.577
670	0.58	0.56	-3519.878	-18.883	-3500.995	0.42	0.936	0.43	23.782	0.608
680	0.588	0.575	-3519.646	-19.472	-3500.174	0.42	0.927	0.43	21.959	0.585
690	0.597	0.611	-3520.751	-17.751	-3503.001	0.42	0.881	0.431	27.453	0.655
700	0.605	0.587	-3520.678	-18.636	-3502.042	0.42	0.873	0.433	23.103	0.642
710	0.614	0.57	-3520.022	-19.304	-3500.718	0.42	0.889	0.433	21.045	0.617
720	0.622	0.569	-3520.523	-21.419	-3499.104	0.42	0.879	0.432	16.003	0.537
730	0.631	0.594	-3520.723	-21.659	-3499.064	0.42	0.924	0.434	15.097	0.543
740	0.64	0.636	-3521.768	-21.848	-3499.92	0.42	0.916	0.442	12.852	0.596
750	0.648	0.62	-3521.506	-21.646	-3499.86	0.42	0.902	0.435	14.923	0.547
760	0.657	0.638	-3522.891	-21.655	-3501.235	0.42	0.894	0.431	15.895	0.521
770	0.665	0.61	-3523.281	-20.702	-3502.579	0.42	0.843	0.431	18.105	0.547
780	0.674	0.578	-3522.299	-21.185	-3501.115	0.42	0.84	0.436	15.562	0.567
790	0.682	0.585	-3521.964	-20.126	-3501.838	0.42	0.842	0.431	19.441	0.569
800	0.691	0.586	-3520.159	-20.865	-3499.294	0.42	0.926	0.433	17.176	0.56
810	0.699	0.61	-3520.845	-21.491	-3499.353	0.42	0.906	0.434	15.499	0.546
820	0.707	0.598	-3520.284	-20.502	-3499.782	0.42	0.926	0.432	18.232	0.568
830	0.716	0.6	-3520.603	-18.248	-3502.356	0.42	0.909	0.432	24.927	0.65
840	0.724	0.568	-3520.399	-17.508	-3502.891	0.42	0.93	0.43	28.571	0.668
850	0.733	0.588	-3519.954	-18.191	-3501.762	0.42	0.903	0.431	25.387	0.647
860	0.741	0.531	-3522.164	-18.192	-3503.972	0.42	0.934	0.433	24.683	0.665
870	0.75	0.515	-3520.716	-18.234	-3502.482	0.42	0.911	0.433	24.56	0.659
880	0.758	0.573	-3520.39	-17.831	-3502.559	0.42	0.89	0.432	26.136	0.672
890	0.766	0.565	-3519.899	-17.58	-3502.319	0.42	0.895	0.431	27.707	0.671
900	0.774	0.601	-3520.97	-17.544	-3503.425	0.42	0.865	0.431	27.907	0.669
910	0.783	0.573	-3521.175	-18.84	-3502.335	0.42	0.843	0.432	22.825	0.624
920	0.791	0.552	-3519.677	-18.945	-3500.732	0.42	0.882	0.432	22.752	0.617
930	0.799	0.555	-3520.543	-19.664	-3500.878	0.42	0.88	0.434	19.589	0.613
940	0.807	0.581	-3520.903	-19.143	-3501.76	0.42	0.871	0.434	21.161	0.63
950	0.814	0.578	-3519.862	-19.681	-3500.181	0.42	0.881	0.432	20.374	0.593
960	0.822	0.578	-3519.862	-19.681	-3500.181	0.42	0.881	0.432	20.374	0.593
970	0.829	0.578	-3519.862	-19.681	-3500.181	0.42	0.881	0.432	20.374	0.593
980	0.837	0.561	-3519.484	-20.386	-3499.098	0.42	0.902	0.432	18.618	0.567
990	0.845	0.561	-3519.484	-20.386	-3499.098	0.42	0.902	0.432	18.618	0.567
1000	0.853	0.58	-3519.777	-20.056	-3499.721	0.42	0.897	0.433	19.168	0.585
1010	0.861	0.568	-3520.944	-20.425	-3500.52	0.42	0.901	0.435	17.388	0.594
1020	0.869	0.642	-3519.916	-21.323	-3498.593	0.42	0.894	0.441	13.975	0.606
1030	0.878	0.642	-3519.916	-21.323	-3498.593	0.42	0.894	0.441	13.975	0.606
1040	0.886	0.561	-3521.146	-22.008	-3499.138	0.42	0.875	0.436	13.838	0.545
1050	0.894	0.579	-3519.997	-21.172	-3498.825	0.42	0.914	0.431	16.974	0.537
1060	0.902	0.558	-3519.947	-21.702	-3498.244	0.42	0.901	0.433	15.208	0.534
1070	0.91	0.608	-3521.315	-21.893	-3499.422	0.42	0.941	0.432	15.191	0.523
1080	0.92	0.549	-3520.437	-20.843	-3499.594	0.42	0.883	0.435	16.574	0.574
1090	0.929	0.521	-3521.539	-20.113	-3501.426	0.42	0.916	0.435	18.143	0.607
1100	0.938	0.537	-3520.036	-18.506	-3501.531	0.42	0.92	0.432	24.247	0.637
1110	0.946	0.573	-3519.558	-18.845	-3500.713	0.42	0.893	0.431	23.494	0.613
1120	0.954	0.611	-3520.945	-18.632	-3502.312	0.42	0.931	0.428	25.632	0.599
1130	0.962	0.602	-3521.165	-17.992	-3503.172	0.42	0.944	0.429	27.844	0.629
1140	0.97	0.611	-3520.701	-17.953	-3502.748	0.42	0.925	0.429	27.845	0.63
1150	0.978	0.589	-3521.154	-17.791	-3503.363	0.42	0.928	0.432	26.735	0.669
1160	0.986	0.567	-3520.594	-18.106	-3502.488	0.42	0.94	0.431	26.323	0.643
1170	0.994	0.581	-3520.481	-18.431	-3502.051	0.42	0.934	0.431	24.843	0.635
1180	1.002	0.584	-3520.458	-19.229	-3501.229	0.42	0.944	0.429	23.07	0.589
1190	1.01	0.615	-3520.948	-19.234	-3501.713	0.42	0.898	0.433	21.388	0.618
1200	1.018	0.668	-3517.478	-20.852	-3496.627	0.42	0.908	0.437	15.807	0.597
1210	1.026	0.676	-3518.157	-20.512	-3497.645	0.42	0.897	0.437	16.54	0.609
1220	1.034	0.676	-3518.157	-20.512	-3497.645	0.42	0.897	0.437	16.54	0.609
1230	1.043	0.676	-3518.157	-20.512	-3497.645	0.42	0.897	0.437	16.54	0.609
1240	1.051	0.676	-3518.157	-20.512	-3497.645	0.42	0.897	0.437	16.54	0.609
1250	1.059	0.696	-3517.844	-20.321	-3497.523	0.42	0.912	0.435	17.81	0.596
1260	1.067	0.664	-3517.775	-21.446	-3496.329	0.42	0.905	0.439	14.34	0.584
1270	1.074	0.664	-3517.775	-21.446	-3496.329	0.42	0.905	0.439	14.34	0.584
1280	1.082	0.664	-3517.775	-21.446	-3496.329	0.42	0.905	0.439	14.34	0.584
1290	1.089	0.651	-3518.721	-21.318	-3497.403	0.42	0.912	0.439	14.36	0.596
1300	1.097	0.674	-3518.964	-20.71	-3498.254	0.42	0.897	0.438	15.854	0.609
1310	1.105	0.649	-3518.61	-20.994	-3497.617	0.42	0.915	0.439	15.104	0.605
1320	1.112	0.649	-3518.61	-20.994	-3497.617	0.42	0.915	0.439	15.104	0.605
1330	1.12	0.649	-3518.61	-20.994	-3497.617	0.42	0.915	0.439	15.104	0.605
1340	1.128	0.649	-3518.61	-20.994	-3497.617	0.42	0.915	0.439	15.104	0.605
1350	1.136	0.649	-3518.61	-20.994	-3497.617	0.42	0.915	0.439	15.104	0.605
1360	1.144	0.649	-3518.61	-20.994	-3497.617	0.42	0.915	0.439	15.104	0.605
1370	1.151	0.669	-3517.455	-20.27	-3497.185	0.42	0.895	0.437	17.155	0.616
1380	1.159	0.669	-3517.455	-20.27	-3497.185	0.42	0.895	0.437	17.155	0.616
1390	1.168	0.669	-3517.455	-20.27	-3497.185	0.42	0.895	0.437	17.155	0.616
1400	1.177	0.669	-3517.455	-20.27	-3497.185	0.42	0.895	0.437	17.155	0.616
1410	1.185	0.669	-3517.455	-20.27	-3497.185	0.42	0.895	0.437	17.155	0.616
1420	1.193	0.669	-3517.455	-20.27	-3497.185	0.42	0.895	0.437	17.155	0.616
1430	1.201	0.694	-3520.903	-20.387	-3500.515	0.42	0.881	0.438	16.572	0.62
1440	1.209	0.705	-3521.137	-19.502	-3501.634	0.42	0.847	0.436	19.222	0.639
1450	1.217	0.686	-3518.157	-19.167	-3498.99	0.42	0.889	0.435	20.474	0.647
1460	1.225	0.691	-3521.307	-18.097	-3503.21	0.42	0.851	0.435	23.078	0.707
1470	1.233	0.675	-3519.617	-17.706	-3501.911	0.42	0.834	0.435	24.622	0.719
1480	1.241	0.708	-3520.791	-17.24	-3503.551	0.42	0.855	0.433	27.556	0.716
1490	1.248	0.667	-3524.221	-17.905	-3506.316	0.42	0.879	0.429	27.591	0.636
1500	1.256	0.633	-3522.505	-17.234	-3505.271	0.42	0.929	0.435	26.0	0.76
1510	1.264	0.69	-3518.155	-17.445	-3500.71	0.42	0.936	0.432	28.077	0.688
1520	1.273	0.663	-3519.061	-16.968	-3502.093	0.42	0.943	0.432	29.117	0.729
1530	1.281	0.663	-3519.061	-16.968	-3502.093	0.42	0.943	0.432	29.117	0.729
1540	1.29	0.658	-3518.967	-16.611	-3502.357	0.42	0.93	0.432	30.163	0.755
1550	1.298	0.574	-3522.74	-17.092	-3505.648	0.42	0.926	0.432	28.805	0.715
1560	1.306	0.562	-3521.162	-17.217	-3503.945	0.42	0.924	0.431	28.957	0.695
1570	1.314	0.598	-3520.479	-18.269	-3502.211	0.42	0.906	0.432	24.827	0.65
1580	1.323	0.58	-3520.143	-18.324	-3501.819	0.42	0.917	0.432	24.813	0.645
1590	1.33	0.565	-3519.726	-17.917	-3501.808	0.42	0.923	0.43	27.202	0.645
1600	1.338	0.591	-3519.868	-18.186	-3501.682	0.42	0.916	0.429	26.665	0.625
1610	1.345	0.549	-3519.44	-18.579	-3500.862	0.42	0.908	0.431	24.284	0.627
1620	1.353	0.566	-3519.467	-18.629	-3500.837	0.42	0.921	0.43	24.781	0.613
1630	1.361	0.569	-3519.547	-20.091	-3499.456	0.42	0.912	0.432	19.245	0.582
1640	1.369	0.586	-3519.843	-19.987	-3499.856	0.42	0.904	0.433	19.376	0.588
1650	1.376	0.56	-3520.693	-19.558	-3501.135	0.42	0.867	0.434	19.957	0.614
1660	1.384	0.579	-3519.734	-20.239	-3499.495	0.42	0.898	0.431	19.261	0.566
1670	1.391	0.534	-3523.905	-19.76	-3504.145	0.42	0.859	0.437	18.098	0.64
1680	1.398	0.529	-3523.2	-18.563	-3504.637	0.42	0.831	0.434	22.343	0.665
1690	1.405	0.536	-3522.428	-18.276	-3504.152	0.42	0.83	0.433	23.806	0.665
1700	1.413	0.549	-3520.725	-16.545	-3504.18	0.42	0.91	0.43	32.321	0.718
1710	1.42	0.591	-3521.171	-16.287	-3504.884	0.42	0.869	0.43	33.763	0.723
1720	1.428	0.577	-3520.192	-17.307	-3502.885	0.42	0.894	0.431	28.764	0.684
1730	1.436	0.559	-3520.512	-17.076	-3503.435	0.42	0.888	0.431	29.415	0.7
1740	1.444	0.57	-3521.423	-16.612	-3504.811	0.42	0.848	0.43	31.824	0.712
1750	1.451	0.631	-3521.987	-16.677	-3505.311	0.42	0.901	0.428	33.778	0.677
1760	1.458	0.624	-3525.118	-16.177	-3508.941	0.42	0.948	0.43	34.377	0.739
1770	1.466	0.657	-3524.699	-16.185	-3508.514	0.42	0.937	0.429	35.61	0.715
1780	1.473	0.63	-3521.885	-16.459	-3505.426	0.42	0.906	0.429	34.496	0.693
1790	1.481	0.638	-3522.918	-16.054	-3506.864	0.42	0.903	0.427	37.644	0.696
1800	1.488	0.609	-3521.972	-16.83	-3505.142	0.42	0.89	0.432	30.132	0.719
1810	1.496	0.587	-3519.857	-17.896	-3501.961	0.42	0.895	0.43	27.557	0.638
1820	1.504	0.62	-3521.543	-17.083	-3504.46	0.42	0.902	0.428	32.214	0.653
1830	1.513	0.584	-3521.206	-16.79	-3504.416	0.42	0.878	0.431	30.417	0.717
1840	1.522	0.602	-3520.763	-16.448	-3504.316	0.42	0.899	0.429	33.925	0.702
1850	1.529	0.615	-3521.127	-16.717	-3504.41	0.42	0.903	0.43	32.244	0.697
1860	1.538	0.64	-3522.029	-16.282	-3505.747	0.42	0.942	0.433	30.997	0.789
1870	1.545	0.59	-3520.348	-19.128	-3501.22	0.42	0.916	0.433	21.823	0.621
1880	1.553	0.566	-3520.401	-18.408	-3501.993	0.42	0.942	0.43	25.578	0.625
1890	1.561	0.535	-3520.84	-19.077	-3501.764	0.42	0.932	0.433	22.028	0.624
1900	1.569	0.585	-3519.629	-19.213	-3500.416	0.42	0.911	0.43	22.69	0.594
1910	1.577	0.566	-3520.621	-18.142	-3502.48	0.42	0.922	0.432	25.213	0.658
1920	1.585	0.584	-3520.604	-16.44	-3504.164	0.42	0.916	0.43	33.677	0.709
1930	1.593	0.571	-3520.39	-16.433	-3503.958	0.42	0.921	0.429	34.362	0.7
1940	1.602	0.542	-3521.564	-16.227	-3505.336	0.42	0.908	0.431	33.35	0.742
1950	1.611	0.605	-3523.541	-15.224	-3508.317	0.42	0.92	0.43	39.063	0.793
1960	1.62	0.644	-3522.839	-16.201	-3506.637	0.42	0.892	0.429	35.425	0.71
1970	1.629	0.648	-3523.537	-15.857	-3507.68	0.42	0.913	0.428	38.276	0.714
1980	1.638	0.575	-3520.879	-16.05	-3504.829	0.42	0.903	0.43	35.06	0.736
1990	1.647	0.631	-3522.845	-16.321	-3506.523	0.42	0.875	0.428	35.681	0.689
2000	1.656	0.621	-3522.316	-16.701	-3505.615	0.42	0.868	0.428	33.469	0.675
2010	1.665	0.602	-3521.02	-16.325	-3504.695	0.42	0.919	0.429	34.799	0.706
2020	1.673	0.582	-3520.395	-16.402	-3503.993	0.42	0.915	0.429	34.616	0.699
2030	1.681	0.56	-3521.706	-16.022	-3505.684	0.42	0.934	0.43	35.657	0.735
2040	1.689	0.578	-3520.42	-16.203	-3504.216	0.42	0.894	0.429	35.068	0.715
2050	1.697	0.584	-3522.102	-15.977	-3506.125	0.42	0.921	0.43	35.029	0.75
2060	1.705	0.594	-3520.522	-16.866	-3503.656	0.42	0.916	0.428	32.921	0.669
2070	1.713	0.589	-3519.99	-18.096	-3501.894	0.42	0.916	0.429	27.34	0.622
2080	1.721	0.624	-3521.309	-17.938	-3503.371	0.42	0.893	0.431	26.217	0.659
2090	1.729	0.589	-3520.939	-19.435	-3501.504	0.42	0.856	0.433	20.791	0.607
2100	1.737	0.544	-3520.941	-19.697	-3501.244	0.42	0.872	0.434	19.372	0.614
2110	1.745	0.584	-3521.028	-18.404	-3502.624	0.42	0.867	0.433	23.691	0.655
2120	1.753	0.538	-3521.298	-21.454	-3499.844	0.42	0.868	0.436	14.959	0.561
2130	1.761	0.534	-3521.069	-21.095	-3499.974	0.42	0.859	0.435	15.83	0.569
2140	1.768	0.534	-3521.069	-21.095	-3499.974	0.42	0.859	0.435	15.83	0.569
2150	1.776	0.534	-3521.069	-21.095	-3499.974	0.42	0.859	0.435	15.83	0.569
2160	1.784	0.525	-3522.015	-19.806	-3502.209	0.42	0.858	0.436	18.596	0.622
2170	1.792	0.587	-3522.498	-18.279	-3504.219	0.42	0.833	0.433	23.805	0.665
2180	1.8	0.58	-3523.901	-18.434	-3505.467	0.42	0.81	0.434	22.882	0.666
2190	1.808	0.568	-3524.439	-18.198	-3506.241	0.42	0.815	0.435	23.172	0.688
2200	1.816	0.531	-3523.061	-18.544	-3504.517	0.42	0.832	0.434	22.44	0.665
2210	1.824	0.539	-3520.139	-18.121	-3502.019	0.42	0.881	0.432	25.243	0.655
2220	1.832	0.554	-3520.925	-18.14	-3502.786	0.42	0.938	0.431	25.704	0.651
2230	1.84	0.597	-3520.526	-17.316	-3503.21	0.42	0.925	0.429	30.599	0.655
2240	1.848	0.594	-3521.392	-17.393	-3503.998	0.42	0.944	0.427	31.228	0.639
2250	1.857	0.566	-3521.126	-17.211	-3503.915	0.42	0.942	0.43	30.243	0.676
2260	1.866	0.601	-3520.937	-17.478	-3503.458	0.42	0.93	0.43	28.751	0.669
2270	1.876	0.557	-3521.097	-18.654	-3502.443	0.42	0.907	0.434	22.699	0.652
2280	1.884	0.601	-3520.424	-17.894	-3502.53	0.42	0.902	0.428	28.241	0.627
2290	1.892	0.601	-3521.138	-18.7	-3502.438	0.42	0.917	0.433	23.012	0.641
2300	1.9	0.597	-3520.433	-17.225	-3503.208	0.42	0.923	0.429	30.4	0.668
2310	1.908	0.62	-3521.276	-17.341	-3503.935	0.42	0.898	0.431	28.815	0.68
2320	1.916	0.597	-3520.988	-17.126	-3503.861	0.42	0.867	0.431	29.694	0.687
2330	1.924	0.57	-3521.054	-16.671	-3504.383	0.42	0.861	0.431	31.374	0.713
2340	1.932	0.629	-3521.62	-17.654	-3503.966	0.42	0.897	0.428	29.224	0.637
2350	1.94	0.617	-3522.497	-18.077	-3504.419	0.42	0.941	0.431	25.876	0.655
2360	1.948	0.608	-3522.546	-19.598	-3502.947	0.42	0.961	0.428	22.621	0.566
2370	1.956	0.636	-3521.467	-18.555	-3502.913	0.42	0.906	0.43	24.875	0.618
2380	1.964	0.602	-3520.112	-19.328	-3500.784	0.42	0.911	0.43	22.482	0.587
2390	1.972	0.61	-3520.584	-19.142	-3501.441	0.42	0.921	0.429	23.431	0.588
2400	1.98	0.624	-3522.616	-18.198	-3504.418	0.42	0.938	0.432	25.348	0.652
2410	1.988	0.639	-3522.46	-17.957	-3504.502	0.42	0.938	0.429	27.982	0.63
2420	1.996	0.63	-3521.688	-20.06	-3501.628	0.42	0.93	0.432	19.448	0.583
2430	2.004	0.66	-3517.062	-20.27	-3496.792	0.42	0.927	0.436	17.461	0.611
2440	2.012	0.66	-3517.062	-20.27	-3496.792	0.42	0.927	0.436	17.461	0.611
2450	2.02	0.66	-3517.062	-20.27	-3496.792	0.42	0.927	0.436	17.461	0.611
2460	2.028	0.66	-3517.062	-20.27	-3496.792	0.42	0.927	0.436	17.461	0.611
2470	2.036	0.66	-3517.062	-20.27	-3496.792	0.42	0.927	0.436	17.461	0.611
2480	2.043	0.66	-3517.062	-20.27	-3496.792	0.42	0.927	0.436	17.461	0.611
2490	2.051	0.66	-3517.062	-20.27	-3496.792	0.42	0.927	0.436	17.461	0.611
2500	2.058	0.66	-3517.641	-20.498	-3497.142	0.42	0.924	0.437	16.7	0.609
2510	2.065	0.668	-3517.877	-20.539	-3497.338	0.42	0.915	0.437	16.546	0.608
2520	2.073	0.677	-3518.036	-21.15	-3496.886	0.42	0.902	0.438	15.127	0.588
2530	2.08	0.666	-3517.998	-20.319	-3497.679	0.42	0.877	0.438	16.77	0.621
2540	2.088	0.666	-3517.998	-20.319	-3497.679	0.42	0.877	0.438	16.77	0.621
2550	2.095	0.674	-3517.652	-19.502	-3498.15	0.42	0.889	0.436	19.265	0.641
2560	2.103	0.706	-3520.521	-20.029	-3500.492	0.42	0.878	0.436	17.914	0.62
2570	2.11	0.689	-3517.735	-19.367	-3498.368	0.42	0.896	0.435	20.136	0.634
2580	2.118	0.7	-3518.016	-20.476	-3497.54	0.42	0.896	0.435	17.401	0.59
2590	2.125	0.7	-3518.016	-20.476	-3497.54	0.42	0.896	0.435	17.401	0.59
2600	2.133	0.7	-3518.016	-20.476	-3497.54	0.42	0.896	0.435	17.401	0.59
2610	2.14	0.7	-3518.016	-20.476	-3497.54	0.42	0.896	0.435	17.401	0.59
2620	2.148	0.698	-3521.992	-20.201	-3501.791	0.42	0.955	0.435	18.12	0.606
2630	2.155	0.691	-3519.106	-20.417	-3498.689	0.42	0.948	0.435	17.821	0.591
2640	2.162	0.676	-3520.083	-20.122	-3499.961	0.42	0.955	0.435	18.267	0.61
2650	2.17	0.672	-3520.006	-19.928	-3500.078	0.42	0.966	0.434	19.272	0.607
2660	2.177	0.691	-3519.742	-19.939	-3499.802	0.42	0.96	0.433	19.54	0.598
2670	2.185	0.725	-3520.583	-19.856	-3500.726	0.42	0.925	0.432	20.033	0.59
2680	2.192	0.725	-3520.583	-19.856	-3500.726	0.42	0.925	0.432	20.033	0.59
2690	2.199	0.725	-3520.583	-19.856	-3500.726	0.42	0.925	0.432	20.033	0.59
2700	2.206	0.721	-3519.75	-18.682	-3501.068	0.42	0.908	0.432	23.647	0.631
2710	2.214	0.718	-3520.69	-18.603	-3502.087	0.42	0.904	0.433	22.961	0.654
2720	2.221	0.698	-3519.454	-18.056	-3501.397	0.42	0.918	0.433	24.731	0.68
2730	2.229	0.72	-3519.994	-18.851	-3501.142	0.42	0.927	0.432	23.288	0.622
2740	2.236	0.695	-3519.02	-19.013	-3500.008	0.42	0.944	0.433	22.128	0.632
2750	2.244	0.695	-3519.02	-19.013	-3500.008	0.42	0.944	0.433	22.128	0.632
2760	2.251	0.695	-3519.02	-19.013	-3500.008	0.42	0.944	0.433	22.128	0.632
2770	2.259	0.695	-3519.02	-19.013	-3500.008	0.42	0.944	0.433	22.128	0.632
2780	2.266	0.695	-3519.02	-19.013	-3500.008	0.42	0.944	0.433	22.128	0.632
2790	2.274	0.692	-3518.413	-19.323	-3499.09	0.42	0.942	0.433	21.121	0.621
2800	2.282	0.71	-3520.319	-19.57	-3500.75	0.42	0.945	0.433	20.584	0.609
2810	2.289	0.711	-3519.125	-19.063	-3500.062	0.42	0.928	0.432	22.28	0.621
2820	2.296	0.711	-3519.125	-19.063	-3500.062	0.42	0.928	0.432	22.28	0.621
2830	2.304	0.674	-3516.979	-18.594	-3498.385	0.42	0.93	0.433	23.023	0.656
2840	2.311	0.674	-3516.979	-18.594	-3498.385	0.42	0.93	0.433	23.023	0.656
2850	2.319	0.674	-3516.979	-18.594	-3498.385	0.42	0.93	0.433	23.023	0.656
2860	2.327	0.704	-3518.146	-19.356	-3498.79	0.42	0.918	0.433	21.03	0.617
2870	2.334	0.69	-3517.143	-19.677	-3497.466	0.42	0.91	0.434	19.62	0.615
2880	2.342	0.697	-3518.962	-18.774	-3500.188	0.42	0.921	0.434	22.286	0.651
2890	2.35	0.697	-3518.962	-18.774	-3500.188	0.42	0.921	0.434	22.286	0.651
2900	2.358	0.695	-3520.211	-17.719	-3502.492	0.42	0.949	0.432	26.877	0.681
