iter	hours	log_posterior	log_prior	loglik	missing	mixture	scale	shape
0	0.001	-1824.366	-19.989	-1804.377	0.42	0.613	9.835	1.124
10	0.01	-1741.271	-20.497	-1720.774	0.42	0.705	13.182	0.733
20	0.019	-1729.78	-20.977	-1708.803	0.42	0.727	13.54	0.657
30	0.028	-1713.129	-23.796	-1689.333	0.42	0.77	10.21	0.517
40	0.037	-1708.943	-20.145	-1688.799	0.42	0.781	18.473	0.593
50	0.046	-1706.869	-19.302	-1687.566	0.42	0.827	20.796	0.625
60	0.056	-1695.326	-19.823	-1675.503	0.42	0.872	18.522	0.629
70	0.065	-1691.783	-19.571	-1672.212	0.42	0.971	23.849	0.554
80	0.074	-1691.774	-20.039	-1671.734	0.42	0.931	22.199	0.534
90	0.083	-1691.774	-20.039	-1671.734	0.42	0.931	22.199	0.534
100	0.092	-1691.92	-20.115	-1671.806	0.42	0.931	21.977	0.532
110	0.101	-1691.92	-20.115	-1671.806	0.42	0.931	21.977	0.532
120	0.11	-1691.92	-20.115	-1671.806	0.42	0.931	21.977	0.532
130	0.119	-1691.92	-20.115	-1671.806	0.42	0.931	21.977	0.532
140	0.128	-1691.92	-20.115	-1671.806	0.42	0.931	21.977	0.532
150	0.138	-1691.92	-20.115	-1671.806	0.42	0.931	21.977	0.532
160	0.147	-1691.92	-20.115	-1671.806	0.42	0.931	21.977	0.532
170	0.156	-1691.92	-20.115	-1671.806	0.42	0.931	21.977	0.532
180	0.165	-1691.347	-19.87	-1671.477	0.42	0.946	22.823	0.54
190	0.174	-1689.733	-19.032	-1670.701	0.42	0.963	24.624	0.588
200	0.183	-1689.733	-19.032	-1670.701	0.42	0.963	24.624	0.588
210	0.192	-1689.733	-19.032	-1670.701	0.42	0.963	24.624	0.588
220	0.201	-1690.08	-18.425	-1671.655	0.42	0.946	27.838	0.591
230	0.208	-1690.043	-18.053	-1671.99	0.42	0.927	29.265	0.603
240	0.216	-1689.381	-18.151	-1671.23	0.42	0.934	28.632	0.604
250	0.224	-1689.381	-18.151	-1671.23	0.42	0.934	28.632	0.604
260	0.231	-1689.381	-18.151	-1671.23	0.42	0.934	28.632	0.604
270	0.239	-1689.331	-18.088	-1671.243	0.42	0.933	28.85	0.607
280	0.247	-1689.331	-18.088	-1671.243	0.42	0.933	28.85	0.607
290	0.255	-1689.331	-18.088	-1671.243	0.42	0.933	28.85	0.607
300	0.263	-1689.331	-18.088	-1671.243	0.42	0.933	28.85	0.607
310	0.271	-1689.331	-18.088	-1671.243	0.42	0.933	28.85	0.607
320	0.278	-1690.844	-18.52	-1672.325	0.42	0.95	27.775	0.583
330	0.286	-1690.844	-18.52	-1672.325	0.42	0.95	27.775	0.583
340	0.294	-1690.304	-18.575	-1671.729	0.42	0.962	27.15	0.59
350	0.302	-1689.944	-17.36	-1672.584	0.42	0.954	32.069	0.638
360	0.309	-1689.944	-17.36	-1672.584	0.42	0.954	32.069	0.638
370	0.317	-1689.956	-17.518	-1672.437	0.42	0.955	30.498	0.645
380	0.325	-1689.833	-17.137	-1672.696	0.42	0.948	32.334	0.658
390	0.333	-1691.441	-17.19	-1674.251	0.42	0.949	33.874	0.63
400	0.342	-1691.024	-16.486	-1674.538	0.42	0.937	37.128	0.662
410	0.35	-1691.024	-16.486	-1674.538	0.42	0.937	37.128	0.662
420	0.358	-1691.973	-17.308	-1674.665	0.42	0.962	33.324	0.628
430	0.366	-1693.458	-17.507	-1675.951	0.42	0.96	30.801	0.643
440	0.374	-1693.458	-17.507	-1675.951	0.42	0.96	30.801	0.643
450	0.383	-1689.847	-17.712	-1672.136	0.42	0.948	30.702	0.619
460	0.392	-1689.847	-17.712	-1672.136	0.42	0.948	30.702	0.619
470	0.399	-1693.661	-19.171	-1674.49	0.42	0.955	25.17	0.564
480	0.407	-1691.01	-19.131	-1671.879	0.42	0.933	25.3	0.562
490	0.416	-1690.295	-19.215	-1671.08	0.42	0.941	24.85	0.563
500	0.425	-1691.334	-18.927	-1672.407	0.42	0.917	25.961	0.569
510	0.433	-1691.334	-18.927	-1672.407	0.42	0.917	25.961	0.569
520	0.441	-1690.299	-19.19	-1671.109	0.42	0.968	23.896	0.588
530	0.449	-1689.212	-19.208	-1670.004	0.42	0.959	23.704	0.587
540	0.457	-1689.212	-19.208	-1670.004	0.42	0.959	23.704	0.587
550	0.465	-1688.833	-17.827	-1671.006	0.42	0.939	29.035	0.632
560	0.474	-1688.833	-17.827	-1671.006	0.42	0.939	29.035	0.632
570	0.483	-1688.833	-17.827	-1671.006	0.42	0.939	29.035	0.632
580	0.492	-1688.833	-17.827	-1671.006	0.42	0.939	29.035	0.632
590	0.5	-1688.833	-17.827	-1671.006	0.42	0.939	29.035	0.632
600	0.507	-1692.392	-17.748	-1674.644	0.42	0.962	31.593	0.606
610	0.515	-1692.392	-17.748	-1674.644	0.42	0.962	31.593	0.606
620	0.523	-1691.342	-17.683	-1673.659	0.42	0.986	30.815	0.634
630	0.531	-1691.342	-17.683	-1673.659	0.42	0.986	30.815	0.634
640	0.539	-1691.342	-17.683	-1673.659	0.42	0.986	30.815	0.634
650	0.548	-1691.342	-17.683	-1673.659	0.42	0.986	30.815	0.634
660	0.557	-1690.72	-16.659	-1674.06	0.42	0.942	36.05	0.658
670	0.565	-1689.894	-16.856	-1673.038	0.42	0.935	34.605	0.654
680	0.574	-1689.947	-17.289	-1672.658	0.42	0.934	32.623	0.634
690	0.582	-1689.947	-17.289	-1672.658	0.42	0.934	32.623	0.634
700	0.589	-1689.947	-17.289	-1672.658	0.42	0.934	32.623	0.634
710	0.597	-1690.262	-17.039	-1673.223	0.42	0.945	33.964	0.644
720	0.604	-1690.985	-16.494	-1674.491	0.42	0.942	37.055	0.663
730	0.613	-1690.37	-16.341	-1674.029	0.42	0.942	37.291	0.678
740	0.621	-1690.486	-15.998	-1674.488	0.42	0.945	38.828	0.7
750	0.63	-1692.205	-16.758	-1675.447	0.42	0.952	36.36	0.644
760	0.639	-1692.806	-16.827	-1675.979	0.42	0.946	36.352	0.635
770	0.647	-1690.527	-16.869	-1673.658	0.42	0.96	34.118	0.665
780	0.656	-1690.527	-16.869	-1673.658	0.42	0.96	34.118	0.665
790	0.665	-1689.272	-16.765	-1672.507	0.42	0.932	34.581	0.664
800	0.673	-1689.634	-16.95	-1672.684	0.42	0.922	33.854	0.652
810	0.682	-1690.549	-17.272	-1673.277	0.42	0.906	32.549	0.633
820	0.69	-1690.549	-17.272	-1673.277	0.42	0.906	32.549	0.633
830	0.697	-1689.809	-16.416	-1673.393	0.42	0.938	36.55	0.678
840	0.705	-1689.809	-16.416	-1673.393	0.42	0.938	36.55	0.678
850	0.714	-1690.013	-16.205	-1673.808	0.42	0.921	37.667	0.686
860	0.723	-1689.833	-16.182	-1673.652	0.42	0.934	37.466	0.694
