iter	hours	assortment	log_posterior	log_prior	loglik	missing	mixture	null_assortment	scale	shape
890	0.651	0.562	-3616.121	-30.621	-3585.5	0.32	1.0	0.447	2.872	0.366
900	0.659	0.562	-3616.121	-30.621	-3585.5	0.32	1.0	0.447	2.872	0.366
910	0.666	0.562	-3616.121	-30.621	-3585.5	0.32	1.0	0.447	2.872	0.366
920	0.673	0.572	-3616.066	-28.65	-3587.416	0.32	1.0	0.444	3.915	0.39
930	0.681	0.572	-3616.066	-28.65	-3587.416	0.32	1.0	0.444	3.915	0.39
940	0.688	0.572	-3616.066	-28.65	-3587.416	0.32	1.0	0.444	3.915	0.39
950	0.695	0.572	-3616.066	-28.65	-3587.416	0.32	1.0	0.444	3.915	0.39
960	0.702	0.553	-3615.525	-29.882	-3585.643	0.32	1.0	0.445	3.238	0.374
970	0.71	0.553	-3615.525	-29.882	-3585.643	0.32	1.0	0.445	3.238	0.374
980	0.717	0.553	-3615.525	-29.882	-3585.643	0.32	1.0	0.445	3.238	0.374
990	0.724	0.553	-3615.525	-29.882	-3585.643	0.32	1.0	0.445	3.238	0.374
1000	0.731	0.553	-3615.525	-29.882	-3585.643	0.32	1.0	0.445	3.238	0.374
1010	0.739	0.553	-3615.525	-29.882	-3585.643	0.32	1.0	0.445	3.238	0.374
1020	0.746	0.553	-3615.525	-29.882	-3585.643	0.32	1.0	0.445	3.238	0.374
1030	0.753	0.553	-3615.525	-29.882	-3585.643	0.32	1.0	0.445	3.238	0.374
1040	0.761	0.553	-3615.525	-29.882	-3585.643	0.32	1.0	0.445	3.238	0.374
1050	0.768	0.553	-3615.525	-29.882	-3585.643	0.32	1.0	0.445	3.238	0.374
1060	0.776	0.553	-3615.525	-29.882	-3585.643	0.32	1.0	0.445	3.238	0.374
1070	0.783	0.553	-3615.525	-29.882	-3585.643	0.32	1.0	0.445	3.238	0.374
1080	0.79	0.553	-3615.525	-29.882	-3585.643	0.32	1.0	0.445	3.238	0.374
1090	0.798	0.553	-3615.525	-29.882	-3585.643	0.32	1.0	0.445	3.238	0.374
1100	0.805	0.553	-3615.525	-29.882	-3585.643	0.32	1.0	0.445	3.238	0.374
1110	0.813	0.553	-3615.525	-29.882	-3585.643	0.32	1.0	0.445	3.238	0.374
1120	0.82	0.553	-3615.525	-29.882	-3585.643	0.32	1.0	0.445	3.238	0.374
1130	0.827	0.553	-3615.525	-29.882	-3585.643	0.32	1.0	0.445	3.238	0.374
1140	0.834	0.553	-3615.525	-29.882	-3585.643	0.32	1.0	0.445	3.238	0.374
1150	0.842	0.553	-3615.525	-29.882	-3585.643	0.32	1.0	0.445	3.238	0.374
1160	0.849	0.553	-3615.525	-29.882	-3585.643	0.32	1.0	0.445	3.238	0.374
1170	0.856	0.553	-3615.525	-29.882	-3585.643	0.32	1.0	0.445	3.238	0.374
1180	0.863	0.553	-3615.525	-29.882	-3585.643	0.32	1.0	0.445	3.238	0.374
1190	0.871	0.553	-3615.525	-29.882	-3585.643	0.32	1.0	0.445	3.238	0.374
1200	0.878	0.553	-3615.525	-29.882	-3585.643	0.32	1.0	0.445	3.238	0.374
1210	0.885	0.553	-3615.525	-29.882	-3585.643	0.32	1.0	0.445	3.238	0.374
1220	0.892	0.553	-3615.525	-29.882	-3585.643	0.32	1.0	0.445	3.238	0.374
1230	0.9	0.553	-3615.525	-29.882	-3585.643	0.32	1.0	0.445	3.238	0.374
1240	0.907	0.553	-3615.525	-29.882	-3585.643	0.32	1.0	0.445	3.238	0.374
1250	0.914	0.553	-3615.525	-29.882	-3585.643	0.32	1.0	0.445	3.238	0.374
1260	0.921	0.553	-3615.525	-29.882	-3585.643	0.32	1.0	0.445	3.238	0.374
1270	0.929	0.553	-3615.525	-29.882	-3585.643	0.32	1.0	0.445	3.238	0.374
1280	0.936	0.553	-3615.525	-29.882	-3585.643	0.32	1.0	0.445	3.238	0.374
1290	0.943	0.553	-3615.525	-29.882	-3585.643	0.32	1.0	0.445	3.238	0.374
1300	0.951	0.553	-3615.525	-29.882	-3585.643	0.32	1.0	0.445	3.238	0.374
1310	0.958	0.553	-3615.525	-29.882	-3585.643	0.32	1.0	0.445	3.238	0.374
1320	0.966	0.553	-3615.525	-29.882	-3585.643	0.32	1.0	0.445	3.238	0.374
1330	0.973	0.553	-3615.525	-29.882	-3585.643	0.32	1.0	0.445	3.238	0.374
1340	0.981	0.553	-3615.525	-29.882	-3585.643	0.32	1.0	0.445	3.238	0.374
1350	0.988	0.553	-3615.525	-29.882	-3585.643	0.32	1.0	0.445	3.238	0.374
1360	0.995	0.553	-3615.525	-29.882	-3585.643	0.32	1.0	0.445	3.238	0.374
1370	1.003	0.553	-3615.525	-29.882	-3585.643	0.32	1.0	0.445	3.238	0.374
1380	1.01	0.553	-3615.525	-29.882	-3585.643	0.32	1.0	0.445	3.238	0.374
1390	1.017	0.553	-3615.525	-29.882	-3585.643	0.32	1.0	0.445	3.238	0.374
1400	1.025	0.553	-3615.525	-29.882	-3585.643	0.32	1.0	0.445	3.238	0.374
1410	1.032	0.553	-3615.525	-29.882	-3585.643	0.32	1.0	0.445	3.238	0.374
1420	1.039	0.553	-3615.525	-29.882	-3585.643	0.32	1.0	0.445	3.238	0.374
1430	1.046	0.553	-3615.525	-29.882	-3585.643	0.32	1.0	0.445	3.238	0.374
1440	1.054	0.553	-3615.525	-29.882	-3585.643	0.32	1.0	0.445	3.238	0.374
1450	1.061	0.553	-3615.525	-29.882	-3585.643	0.32	1.0	0.445	3.238	0.374
1460	1.068	0.553	-3615.525	-29.882	-3585.643	0.32	1.0	0.445	3.238	0.374
1470	1.076	0.553	-3615.525	-29.882	-3585.643	0.32	1.0	0.445	3.238	0.374
1480	1.083	0.553	-3615.525	-29.882	-3585.643	0.32	1.0	0.445	3.238	0.374
1490	1.09	0.553	-3615.525	-29.882	-3585.643	0.32	1.0	0.445	3.238	0.374
1500	1.098	0.553	-3615.525	-29.882	-3585.643	0.32	1.0	0.445	3.238	0.374
1510	1.105	0.553	-3615.525	-29.882	-3585.643	0.32	1.0	0.445	3.238	0.374
1520	1.113	0.583	-3616.248	-30.693	-3585.554	0.32	1.0	0.447	2.843	0.365
1530	1.12	0.583	-3616.248	-30.693	-3585.554	0.32	1.0	0.447	2.843	0.365
1540	1.127	0.583	-3616.248	-30.693	-3585.554	0.32	1.0	0.447	2.843	0.365
1550	1.135	0.583	-3616.248	-30.693	-3585.554	0.32	1.0	0.447	2.843	0.365
1560	1.142	0.583	-3616.248	-30.693	-3585.554	0.32	1.0	0.447	2.843	0.365
1570	1.149	0.583	-3616.248	-30.693	-3585.554	0.32	1.0	0.447	2.843	0.365
1580	1.156	0.583	-3616.248	-30.693	-3585.554	0.32	1.0	0.447	2.843	0.365
1590	1.164	0.583	-3616.248	-30.693	-3585.554	0.32	1.0	0.447	2.843	0.365
1600	1.171	0.583	-3616.248	-30.693	-3585.554	0.32	1.0	0.447	2.843	0.365
1610	1.178	0.583	-3616.248	-30.693	-3585.554	0.32	1.0	0.447	2.843	0.365
1620	1.185	0.583	-3616.248	-30.693	-3585.554	0.32	1.0	0.447	2.843	0.365
1630	1.193	0.583	-3616.248	-30.693	-3585.554	0.32	1.0	0.447	2.843	0.365
1640	1.2	0.583	-3616.248	-30.693	-3585.554	0.32	1.0	0.447	2.843	0.365
1650	1.208	0.583	-3616.248	-30.693	-3585.554	0.32	1.0	0.447	2.843	0.365
1660	1.215	0.583	-3616.248	-30.693	-3585.554	0.32	1.0	0.447	2.843	0.365
1670	1.223	0.583	-3616.248	-30.693	-3585.554	0.32	1.0	0.447	2.843	0.365
1680	1.23	0.583	-3616.248	-30.693	-3585.554	0.32	1.0	0.447	2.843	0.365
1690	1.238	0.583	-3616.248	-30.693	-3585.554	0.32	1.0	0.447	2.843	0.365
1700	1.246	0.583	-3616.248	-30.693	-3585.554	0.32	1.0	0.447	2.843	0.365
1710	1.253	0.583	-3616.248	-30.693	-3585.554	0.32	1.0	0.447	2.843	0.365
1720	1.26	0.583	-3616.248	-30.693	-3585.554	0.32	1.0	0.447	2.843	0.365
1730	1.268	0.583	-3616.248	-30.693	-3585.554	0.32	1.0	0.447	2.843	0.365
1740	1.275	0.583	-3616.248	-30.693	-3585.554	0.32	1.0	0.447	2.843	0.365
1750	1.282	0.583	-3616.248	-30.693	-3585.554	0.32	1.0	0.447	2.843	0.365
1760	1.29	0.583	-3616.248	-30.693	-3585.554	0.32	1.0	0.447	2.843	0.365
1770	1.297	0.583	-3616.248	-30.693	-3585.554	0.32	1.0	0.447	2.843	0.365
1780	1.304	0.583	-3616.248	-30.693	-3585.554	0.32	1.0	0.447	2.843	0.365
1790	1.312	0.583	-3616.248	-30.693	-3585.554	0.32	1.0	0.447	2.843	0.365
1800	1.319	0.583	-3616.248	-30.693	-3585.554	0.32	1.0	0.447	2.843	0.365
1810	1.326	0.576	-3616.047	-32.48	-3583.566	0.32	1.0	0.447	2.161	0.344
1820	1.333	0.576	-3616.047	-32.48	-3583.566	0.32	1.0	0.447	2.161	0.344
1830	1.341	0.576	-3616.047	-32.48	-3583.566	0.32	1.0	0.447	2.161	0.344
1840	1.348	0.576	-3616.047	-32.48	-3583.566	0.32	1.0	0.447	2.161	0.344
1850	1.356	0.576	-3616.047	-32.48	-3583.566	0.32	1.0	0.447	2.161	0.344
1860	1.363	0.576	-3616.047	-32.48	-3583.566	0.32	1.0	0.447	2.161	0.344
1870	1.371	0.577	-3617.455	-33.346	-3584.109	0.32	1.0	0.45	1.867	0.338
1880	1.379	0.577	-3617.455	-33.346	-3584.109	0.32	1.0	0.45	1.867	0.338
1890	1.388	0.577	-3617.455	-33.346	-3584.109	0.32	1.0	0.45	1.867	0.338
1900	1.396	0.577	-3617.455	-33.346	-3584.109	0.32	1.0	0.45	1.867	0.338
1910	1.404	0.577	-3617.455	-33.346	-3584.109	0.32	1.0	0.45	1.867	0.338
1920	1.411	0.577	-3617.455	-33.346	-3584.109	0.32	1.0	0.45	1.867	0.338
1930	1.418	0.577	-3617.455	-33.346	-3584.109	0.32	1.0	0.45	1.867	0.338
1940	1.425	0.577	-3617.455	-33.346	-3584.109	0.32	1.0	0.45	1.867	0.338
1950	1.433	0.579	-3618.456	-32.48	-3585.975	0.32	1.0	0.451	2.115	0.349
1960	1.44	0.578	-3618.83	-29.809	-3589.021	0.32	1.0	0.448	3.205	0.38
1970	1.447	0.578	-3618.83	-29.809	-3589.021	0.32	1.0	0.448	3.205	0.38
1980	1.454	0.573	-3616.703	-29.666	-3587.037	0.32	1.0	0.446	3.323	0.379
1990	1.461	0.573	-3616.703	-29.666	-3587.037	0.32	1.0	0.446	3.323	0.379
2000	1.469	0.573	-3616.703	-29.666	-3587.037	0.32	1.0	0.446	3.323	0.379
2010	1.476	0.573	-3616.703	-29.666	-3587.037	0.32	1.0	0.446	3.323	0.379
2020	1.483	0.573	-3616.703	-29.666	-3587.037	0.32	1.0	0.446	3.323	0.379
2030	1.491	0.573	-3616.703	-29.666	-3587.037	0.32	1.0	0.446	3.323	0.379
2040	1.498	0.578	-3616.243	-30.885	-3585.358	0.32	1.0	0.447	2.758	0.363
2050	1.506	0.578	-3616.243	-30.885	-3585.358	0.32	1.0	0.447	2.758	0.363
2060	1.513	0.571	-3615.435	-29.907	-3585.528	0.32	1.0	0.445	3.231	0.373
2070	1.521	0.571	-3615.435	-29.907	-3585.528	0.32	1.0	0.445	3.231	0.373
2080	1.528	0.571	-3615.435	-29.907	-3585.528	0.32	1.0	0.445	3.231	0.373
2090	1.536	0.571	-3615.435	-29.907	-3585.528	0.32	1.0	0.445	3.231	0.373
2100	1.543	0.571	-3615.435	-29.907	-3585.528	0.32	1.0	0.445	3.231	0.373
2110	1.551	0.571	-3615.435	-29.907	-3585.528	0.32	1.0	0.445	3.231	0.373
2120	1.558	0.571	-3615.435	-29.907	-3585.528	0.32	1.0	0.445	3.231	0.373
2130	1.565	0.571	-3615.435	-29.907	-3585.528	0.32	1.0	0.445	3.231	0.373
2140	1.573	0.571	-3615.435	-29.907	-3585.528	0.32	1.0	0.445	3.231	0.373
2150	1.58	0.571	-3615.435	-29.907	-3585.528	0.32	1.0	0.445	3.231	0.373
2160	1.587	0.571	-3615.435	-29.907	-3585.528	0.32	1.0	0.445	3.231	0.373
2170	1.594	0.571	-3615.435	-29.907	-3585.528	0.32	1.0	0.445	3.231	0.373
2180	1.602	0.571	-3615.435	-29.907	-3585.528	0.32	1.0	0.445	3.231	0.373
2190	1.609	0.571	-3615.435	-29.907	-3585.528	0.32	1.0	0.445	3.231	0.373
2200	1.616	0.571	-3615.435	-29.907	-3585.528	0.32	1.0	0.445	3.231	0.373
2210	1.623	0.571	-3615.435	-29.907	-3585.528	0.32	1.0	0.445	3.231	0.373
2220	1.63	0.571	-3615.435	-29.907	-3585.528	0.32	1.0	0.445	3.231	0.373
2230	1.638	0.571	-3615.435	-29.907	-3585.528	0.32	1.0	0.445	3.231	0.373
2240	1.645	0.571	-3615.435	-29.907	-3585.528	0.32	1.0	0.445	3.231	0.373
2250	1.652	0.571	-3615.435	-29.907	-3585.528	0.32	1.0	0.445	3.231	0.373
2260	1.66	0.571	-3615.435	-29.907	-3585.528	0.32	1.0	0.445	3.231	0.373
2270	1.667	0.571	-3615.435	-29.907	-3585.528	0.32	1.0	0.445	3.231	0.373
2280	1.675	0.571	-3615.435	-29.907	-3585.528	0.32	1.0	0.445	3.231	0.373
2290	1.682	0.571	-3615.435	-29.907	-3585.528	0.32	1.0	0.445	3.231	0.373
2300	1.689	0.571	-3615.435	-29.907	-3585.528	0.32	1.0	0.445	3.231	0.373
2310	1.697	0.571	-3615.435	-29.907	-3585.528	0.32	1.0	0.445	3.231	0.373
2320	1.704	0.571	-3615.435	-29.907	-3585.528	0.32	1.0	0.445	3.231	0.373
2330	1.711	0.571	-3615.435	-29.907	-3585.528	0.32	1.0	0.445	3.231	0.373
2340	1.718	0.571	-3615.435	-29.907	-3585.528	0.32	1.0	0.445	3.231	0.373
2350	1.725	0.571	-3615.435	-29.907	-3585.528	0.32	1.0	0.445	3.231	0.373
2360	1.733	0.571	-3615.435	-29.907	-3585.528	0.32	1.0	0.445	3.231	0.373
2370	1.74	0.571	-3615.435	-29.907	-3585.528	0.32	1.0	0.445	3.231	0.373
2380	1.747	0.571	-3615.435	-29.907	-3585.528	0.32	1.0	0.445	3.231	0.373
2390	1.755	0.571	-3615.435	-29.907	-3585.528	0.32	1.0	0.445	3.231	0.373
2400	1.764	0.571	-3615.435	-29.907	-3585.528	0.32	1.0	0.445	3.231	0.373
2410	1.774	0.571	-3615.435	-29.907	-3585.528	0.32	1.0	0.445	3.231	0.373
2420	1.784	0.571	-3615.435	-29.907	-3585.528	0.32	1.0	0.445	3.231	0.373
2430	1.794	0.557	-3615.626	-30.086	-3585.54	0.32	1.0	0.445	3.135	0.372
2440	1.803	0.557	-3615.626	-30.086	-3585.54	0.32	1.0	0.445	3.135	0.372
2450	1.812	0.557	-3615.626	-30.086	-3585.54	0.32	1.0	0.445	3.135	0.372
2460	1.822	0.557	-3615.626	-30.086	-3585.54	0.32	1.0	0.445	3.135	0.372
2470	1.831	0.557	-3615.626	-30.086	-3585.54	0.32	1.0	0.445	3.135	0.372
2480	1.841	0.557	-3615.626	-30.086	-3585.54	0.32	1.0	0.445	3.135	0.372
2490	1.851	0.557	-3615.626	-30.086	-3585.54	0.32	1.0	0.445	3.135	0.372
2500	1.861	0.557	-3615.626	-30.086	-3585.54	0.32	1.0	0.445	3.135	0.372
2510	1.871	0.557	-3615.626	-30.086	-3585.54	0.32	1.0	0.445	3.135	0.372
2520	1.88	0.557	-3615.626	-30.086	-3585.54	0.32	1.0	0.445	3.135	0.372
2530	1.89	0.557	-3615.626	-30.086	-3585.54	0.32	1.0	0.445	3.135	0.372
2540	1.9	0.557	-3615.626	-30.086	-3585.54	0.32	1.0	0.445	3.135	0.372
2550	1.909	0.557	-3615.626	-30.086	-3585.54	0.32	1.0	0.445	3.135	0.372
2560	1.918	0.557	-3615.626	-30.086	-3585.54	0.32	1.0	0.445	3.135	0.372
2570	1.928	0.557	-3615.626	-30.086	-3585.54	0.32	1.0	0.445	3.135	0.372
2580	1.938	0.557	-3615.626	-30.086	-3585.54	0.32	1.0	0.445	3.135	0.372
2590	1.947	0.557	-3615.626	-30.086	-3585.54	0.32	1.0	0.445	3.135	0.372
2600	1.957	0.557	-3615.626	-30.086	-3585.54	0.32	1.0	0.445	3.135	0.372
2610	1.967	0.557	-3615.626	-30.086	-3585.54	0.32	1.0	0.445	3.135	0.372
2620	1.976	0.557	-3615.626	-30.086	-3585.54	0.32	1.0	0.445	3.135	0.372
2630	1.986	0.557	-3615.626	-30.086	-3585.54	0.32	1.0	0.445	3.135	0.372
2640	1.995	0.557	-3615.626	-30.086	-3585.54	0.32	1.0	0.445	3.135	0.372
2650	2.005	0.557	-3615.626	-30.086	-3585.54	0.32	1.0	0.445	3.135	0.372
2660	2.015	0.557	-3615.626	-30.086	-3585.54	0.32	1.0	0.445	3.135	0.372
2670	2.024	0.57	-3616.079	-30.934	-3585.146	0.32	1.0	0.447	2.738	0.362
2680	2.034	0.57	-3616.079	-30.934	-3585.146	0.32	1.0	0.447	2.738	0.362
2690	2.043	0.57	-3616.079	-30.934	-3585.146	0.32	1.0	0.447	2.738	0.362
2700	2.053	0.57	-3616.079	-30.934	-3585.146	0.32	1.0	0.447	2.738	0.362
2710	2.062	0.57	-3616.079	-30.934	-3585.146	0.32	1.0	0.447	2.738	0.362
2720	2.072	0.57	-3616.079	-30.934	-3585.146	0.32	1.0	0.447	2.738	0.362
2730	2.081	0.57	-3616.079	-30.934	-3585.146	0.32	1.0	0.447	2.738	0.362
2740	2.091	0.57	-3616.079	-30.934	-3585.146	0.32	1.0	0.447	2.738	0.362
2750	2.1	0.57	-3616.079	-30.934	-3585.146	0.32	1.0	0.447	2.738	0.362
2760	2.11	0.57	-3616.079	-30.934	-3585.146	0.32	1.0	0.447	2.738	0.362
2770	2.119	0.57	-3616.079	-30.934	-3585.146	0.32	1.0	0.447	2.738	0.362
2780	2.129	0.57	-3616.079	-30.934	-3585.146	0.32	1.0	0.447	2.738	0.362
2790	2.138	0.57	-3616.079	-30.934	-3585.146	0.32	1.0	0.447	2.738	0.362
2800	2.148	0.57	-3616.079	-30.934	-3585.146	0.32	1.0	0.447	2.738	0.362
2810	2.157	0.57	-3616.079	-30.934	-3585.146	0.32	1.0	0.447	2.738	0.362
2820	2.167	0.57	-3616.079	-30.934	-3585.146	0.32	1.0	0.447	2.738	0.362
2830	2.177	0.57	-3616.079	-30.934	-3585.146	0.32	1.0	0.447	2.738	0.362
2840	2.186	0.57	-3616.079	-30.934	-3585.146	0.32	1.0	0.447	2.738	0.362
2850	2.195	0.57	-3616.079	-30.934	-3585.146	0.32	1.0	0.447	2.738	0.362
2860	2.205	0.567	-3615.969	-31.627	-3584.341	0.32	1.0	0.447	2.462	0.354
2870	2.214	0.567	-3615.969	-31.627	-3584.341	0.32	1.0	0.447	2.462	0.354
2880	2.224	0.567	-3615.969	-31.627	-3584.341	0.32	1.0	0.447	2.462	0.354
2890	2.233	0.567	-3615.969	-31.627	-3584.341	0.32	1.0	0.447	2.462	0.354
2900	2.243	0.567	-3615.969	-31.627	-3584.341	0.32	1.0	0.447	2.462	0.354
