iter	hours	assortment	log_posterior	log_prior	loglik	missing	mixture	null_assortment	scale	shape
790	0.573	0.47	-3685.061	-16.92	-3668.141	0.22	0.927	0.436	18.448	0.636
800	0.58	0.492	-3684.571	-17.337	-3667.234	0.22	0.902	0.438	16.903	0.631
810	0.588	0.492	-3684.571	-17.337	-3667.234	0.22	0.902	0.438	16.903	0.631
820	0.595	0.492	-3684.571	-17.337	-3667.234	0.22	0.902	0.438	16.903	0.631
830	0.602	0.492	-3684.571	-17.337	-3667.234	0.22	0.902	0.438	16.903	0.631
840	0.609	0.492	-3684.571	-17.337	-3667.234	0.22	0.902	0.438	16.903	0.631
850	0.616	0.492	-3684.571	-17.337	-3667.234	0.22	0.902	0.438	16.903	0.631
860	0.624	0.485	-3685.325	-17.438	-3667.887	0.22	0.897	0.438	16.526	0.631
870	0.631	0.485	-3685.325	-17.438	-3667.887	0.22	0.897	0.438	16.526	0.631
880	0.638	0.484	-3685.394	-16.505	-3668.889	0.22	0.926	0.436	19.42	0.655
890	0.645	0.489	-3685.983	-16.397	-3669.586	0.22	0.946	0.436	20.095	0.653
900	0.653	0.497	-3689.076	-15.55	-3673.526	0.22	0.95	0.435	22.377	0.696
910	0.66	0.483	-3690.443	-15.227	-3675.216	0.22	0.928	0.436	22.669	0.726
920	0.667	0.489	-3691.229	-15.308	-3675.92	0.22	0.869	0.438	21.276	0.748
930	0.674	0.507	-3691.406	-14.364	-3677.042	0.22	0.878	0.436	24.51	0.794
940	0.681	0.505	-3688.868	-14.535	-3674.333	0.22	0.886	0.436	24.519	0.768
950	0.688	0.528	-3692.385	-16.315	-3676.07	0.22	0.952	0.435	20.864	0.644
960	0.695	0.482	-3685.348	-15.678	-3669.67	0.22	0.942	0.435	22.539	0.675
970	0.702	0.482	-3685.348	-15.678	-3669.67	0.22	0.942	0.435	22.539	0.675
980	0.709	0.482	-3685.348	-15.678	-3669.67	0.22	0.942	0.435	22.539	0.675
990	0.717	0.482	-3685.348	-15.678	-3669.67	0.22	0.942	0.435	22.539	0.675
1000	0.724	0.482	-3685.348	-15.678	-3669.67	0.22	0.942	0.435	22.539	0.675
1010	0.731	0.489	-3685.495	-15.209	-3670.286	0.22	0.938	0.434	23.998	0.697
1020	0.738	0.489	-3685.495	-15.209	-3670.286	0.22	0.938	0.434	23.998	0.697
1030	0.746	0.489	-3685.495	-15.209	-3670.286	0.22	0.938	0.434	23.998	0.697
1040	0.753	0.489	-3685.495	-15.209	-3670.286	0.22	0.938	0.434	23.998	0.697
1050	0.76	0.489	-3685.495	-15.209	-3670.286	0.22	0.938	0.434	23.998	0.697
1060	0.767	0.489	-3685.495	-15.209	-3670.286	0.22	0.938	0.434	23.998	0.697
1070	0.774	0.489	-3685.495	-15.209	-3670.286	0.22	0.938	0.434	23.998	0.697
1080	0.781	0.501	-3687.182	-14.863	-3672.319	0.22	0.936	0.435	24.732	0.724
1090	0.788	0.501	-3687.182	-14.863	-3672.319	0.22	0.936	0.435	24.732	0.724
1100	0.796	0.501	-3687.182	-14.863	-3672.319	0.22	0.936	0.435	24.732	0.724
1110	0.803	0.501	-3687.182	-14.863	-3672.319	0.22	0.936	0.435	24.732	0.724
1120	0.81	0.501	-3687.182	-14.863	-3672.319	0.22	0.936	0.435	24.732	0.724
1130	0.817	0.524	-3688.264	-15.414	-3672.851	0.22	0.944	0.435	22.656	0.705
1140	0.825	0.524	-3688.264	-15.414	-3672.851	0.22	0.944	0.435	22.656	0.705
1150	0.832	0.49	-3686.813	-15.665	-3671.148	0.22	0.913	0.436	21.495	0.698
1160	0.839	0.473	-3687.677	-15.93	-3671.747	0.22	0.924	0.436	20.803	0.686
1170	0.847	0.493	-3690.529	-17.851	-3672.678	0.22	0.957	0.439	15.768	0.619
1180	0.854	0.505	-3684.539	-17.614	-3666.926	0.22	0.93	0.438	16.501	0.617
1190	0.861	0.505	-3684.539	-17.614	-3666.926	0.22	0.93	0.438	16.501	0.617
1200	0.868	0.505	-3684.539	-17.614	-3666.926	0.22	0.93	0.438	16.501	0.617
1210	0.875	0.505	-3684.539	-17.614	-3666.926	0.22	0.93	0.438	16.501	0.617
1220	0.883	0.505	-3684.539	-17.614	-3666.926	0.22	0.93	0.438	16.501	0.617
1230	0.89	0.473	-3685.239	-17.64	-3667.599	0.22	0.955	0.436	17.17	0.6
1240	0.897	0.473	-3685.239	-17.64	-3667.599	0.22	0.955	0.436	17.17	0.6
1250	0.904	0.473	-3685.239	-17.64	-3667.599	0.22	0.955	0.436	17.17	0.6
1260	0.911	0.473	-3685.239	-17.64	-3667.599	0.22	0.955	0.436	17.17	0.6
1270	0.918	0.473	-3685.239	-17.64	-3667.599	0.22	0.955	0.436	17.17	0.6
1280	0.926	0.473	-3685.239	-17.64	-3667.599	0.22	0.955	0.436	17.17	0.6
1290	0.933	0.491	-3688.973	-18.684	-3670.289	0.22	0.956	0.439	14.065	0.589
1300	0.94	0.509	-3687.024	-18.882	-3668.142	0.22	0.945	0.44	13.57	0.585
1310	0.947	0.509	-3687.024	-18.882	-3668.142	0.22	0.945	0.44	13.57	0.585
1320	0.954	0.475	-3685.901	-18.502	-3667.399	0.22	0.909	0.44	14.177	0.597
1330	0.962	0.475	-3685.901	-18.502	-3667.399	0.22	0.909	0.44	14.177	0.597
1340	0.969	0.488	-3685.837	-18.502	-3667.335	0.22	0.924	0.439	14.266	0.596
1350	0.976	0.495	-3685.528	-19.256	-3666.272	0.22	0.928	0.44	12.794	0.573
1360	0.984	0.495	-3685.528	-19.256	-3666.272	0.22	0.928	0.44	12.794	0.573
1370	0.991	0.5	-3688.639	-18.116	-3670.523	0.22	0.935	0.44	14.862	0.617
1380	0.998	0.495	-3686.469	-17.74	-3668.729	0.22	0.957	0.437	16.575	0.607
1390	1.006	0.495	-3686.469	-17.74	-3668.729	0.22	0.957	0.437	16.575	0.607
1400	1.013	0.495	-3686.469	-17.74	-3668.729	0.22	0.957	0.437	16.575	0.607
1410	1.02	0.495	-3686.469	-17.74	-3668.729	0.22	0.957	0.437	16.575	0.607
1420	1.027	0.485	-3684.147	-17.098	-3667.048	0.22	0.942	0.436	18.337	0.622
1430	1.035	0.485	-3684.147	-17.098	-3667.048	0.22	0.942	0.436	18.337	0.622
1440	1.042	0.485	-3684.147	-17.098	-3667.048	0.22	0.942	0.436	18.337	0.622
1450	1.049	0.485	-3684.147	-17.098	-3667.048	0.22	0.942	0.436	18.337	0.622
1460	1.056	0.485	-3684.147	-17.098	-3667.048	0.22	0.942	0.436	18.337	0.622
1470	1.063	0.481	-3684.488	-17.126	-3667.362	0.22	0.914	0.437	17.683	0.633
1480	1.07	0.481	-3684.488	-17.126	-3667.362	0.22	0.914	0.437	17.683	0.633
1490	1.077	0.481	-3684.488	-17.126	-3667.362	0.22	0.914	0.437	17.683	0.633
1500	1.085	0.481	-3684.488	-17.126	-3667.362	0.22	0.914	0.437	17.683	0.633
1510	1.092	0.468	-3684.345	-18.059	-3666.286	0.22	0.906	0.438	15.443	0.601
1520	1.099	0.468	-3684.345	-18.059	-3666.286	0.22	0.906	0.438	15.443	0.601
1530	1.106	0.468	-3684.925	-18.239	-3666.686	0.22	0.934	0.438	15.273	0.591
1540	1.113	0.468	-3684.925	-18.239	-3666.686	0.22	0.934	0.438	15.273	0.591
1550	1.12	0.468	-3684.925	-18.239	-3666.686	0.22	0.934	0.438	15.273	0.591
1560	1.128	0.507	-3685.425	-18.205	-3667.22	0.22	0.949	0.438	15.334	0.595
1570	1.135	0.507	-3685.425	-18.205	-3667.22	0.22	0.949	0.438	15.334	0.595
1580	1.142	0.507	-3685.425	-18.205	-3667.22	0.22	0.949	0.438	15.334	0.595
1590	1.15	0.485	-3686.592	-18.486	-3668.107	0.22	0.963	0.437	15.055	0.579
1600	1.157	0.485	-3686.592	-18.486	-3668.107	0.22	0.963	0.437	15.055	0.579
1610	1.164	0.483	-3686.279	-18.644	-3667.635	0.22	0.957	0.438	14.566	0.577
1620	1.172	0.483	-3686.279	-18.644	-3667.635	0.22	0.957	0.438	14.566	0.577
1630	1.179	0.494	-3685.301	-18.206	-3667.096	0.22	0.915	0.439	14.842	0.605
1640	1.186	0.5	-3684.555	-18.004	-3666.551	0.22	0.937	0.438	15.713	0.602
1650	1.193	0.5	-3684.555	-18.004	-3666.551	0.22	0.937	0.438	15.713	0.602
1660	1.2	0.5	-3684.555	-18.004	-3666.551	0.22	0.937	0.438	15.713	0.602
1670	1.208	0.5	-3684.555	-18.004	-3666.551	0.22	0.937	0.438	15.713	0.602
1680	1.215	0.5	-3684.555	-18.004	-3666.551	0.22	0.937	0.438	15.713	0.602
1690	1.222	0.5	-3684.555	-18.004	-3666.551	0.22	0.937	0.438	15.713	0.602
1700	1.229	0.491	-3684.675	-17.955	-3666.72	0.22	0.913	0.439	15.505	0.61
1710	1.236	0.491	-3684.675	-17.955	-3666.72	0.22	0.913	0.439	15.505	0.61
1720	1.243	0.474	-3685.256	-18.825	-3666.43	0.22	0.939	0.439	13.987	0.575
1730	1.25	0.474	-3685.256	-18.825	-3666.43	0.22	0.939	0.439	13.987	0.575
1740	1.258	0.498	-3684.326	-17.489	-3666.838	0.22	0.919	0.438	16.72	0.622
1750	1.265	0.498	-3684.326	-17.489	-3666.838	0.22	0.919	0.438	16.72	0.622
1760	1.272	0.498	-3684.326	-17.489	-3666.838	0.22	0.919	0.438	16.72	0.622
1770	1.279	0.498	-3684.326	-17.489	-3666.838	0.22	0.919	0.438	16.72	0.622
1780	1.287	0.498	-3684.326	-17.489	-3666.838	0.22	0.919	0.438	16.72	0.622
1790	1.294	0.498	-3684.326	-17.489	-3666.838	0.22	0.919	0.438	16.72	0.622
1800	1.301	0.498	-3684.326	-17.489	-3666.838	0.22	0.919	0.438	16.72	0.622
1810	1.309	0.498	-3684.326	-17.489	-3666.838	0.22	0.919	0.438	16.72	0.622
1820	1.316	0.478	-3684.096	-16.661	-3667.435	0.22	0.897	0.437	18.889	0.649
1830	1.323	0.478	-3684.096	-16.661	-3667.435	0.22	0.897	0.437	18.889	0.649
1840	1.33	0.478	-3684.096	-16.661	-3667.435	0.22	0.897	0.437	18.889	0.649
1850	1.337	0.478	-3684.096	-16.661	-3667.435	0.22	0.897	0.437	18.889	0.649
1860	1.344	0.478	-3684.096	-16.661	-3667.435	0.22	0.897	0.437	18.889	0.649
1870	1.351	0.478	-3684.096	-16.661	-3667.435	0.22	0.897	0.437	18.889	0.649
1880	1.359	0.478	-3684.096	-16.661	-3667.435	0.22	0.897	0.437	18.889	0.649
1890	1.366	0.488	-3686.257	-15.973	-3670.284	0.22	0.893	0.437	20.351	0.689
1900	1.373	0.488	-3686.257	-15.973	-3670.284	0.22	0.893	0.437	20.351	0.689
1910	1.38	0.514	-3688.566	-15.671	-3672.895	0.22	0.892	0.437	20.691	0.718
1920	1.387	0.493	-3687.951	-16.761	-3671.191	0.22	0.908	0.438	17.92	0.666
1930	1.395	0.471	-3686.66	-16.444	-3670.216	0.22	0.914	0.437	19.268	0.665
1940	1.402	0.471	-3686.66	-16.444	-3670.216	0.22	0.914	0.437	19.268	0.665
1950	1.409	0.471	-3686.66	-16.444	-3670.216	0.22	0.914	0.437	19.268	0.665
1960	1.417	0.471	-3686.66	-16.444	-3670.216	0.22	0.914	0.437	19.268	0.665
1970	1.424	0.508	-3688.489	-16.658	-3671.831	0.22	0.917	0.434	20.072	0.621
1980	1.431	0.501	-3688.857	-16.748	-3672.11	0.22	0.922	0.434	19.818	0.618
1990	1.439	0.501	-3688.857	-16.748	-3672.11	0.22	0.922	0.434	19.818	0.618
2000	1.446	0.491	-3685.636	-15.778	-3669.858	0.22	0.954	0.434	22.502	0.666
2010	1.454	0.491	-3685.636	-15.778	-3669.858	0.22	0.954	0.434	22.502	0.666
2020	1.461	0.497	-3684.848	-17.283	-3667.565	0.22	0.921	0.438	17.185	0.631
2030	1.468	0.494	-3684.413	-18.716	-3665.696	0.22	0.944	0.438	14.316	0.576
2040	1.475	0.46	-3685.505	-19.556	-3665.949	0.22	0.953	0.438	12.905	0.546
2050	1.483	0.473	-3685.874	-17.832	-3668.042	0.22	0.944	0.437	16.24	0.605
2060	1.49	0.486	-3689.631	-17.933	-3671.699	0.22	0.94	0.435	16.907	0.576
2070	1.497	0.473	-3684.491	-17.015	-3667.476	0.22	0.92	0.437	18.145	0.633
2080	1.504	0.473	-3684.491	-17.015	-3667.476	0.22	0.92	0.437	18.145	0.633
2090	1.511	0.473	-3684.491	-17.015	-3667.476	0.22	0.92	0.437	18.145	0.633
2100	1.518	0.473	-3684.491	-17.015	-3667.476	0.22	0.92	0.437	18.145	0.633
2110	1.525	0.473	-3684.491	-17.015	-3667.476	0.22	0.92	0.437	18.145	0.633
2120	1.533	0.48	-3684.521	-16.634	-3667.887	0.22	0.929	0.436	19.323	0.644
2130	1.54	0.48	-3684.521	-16.634	-3667.887	0.22	0.929	0.436	19.323	0.644
2140	1.547	0.485	-3684.062	-17.048	-3667.014	0.22	0.935	0.436	18.318	0.626
2150	1.555	0.485	-3684.062	-17.048	-3667.014	0.22	0.935	0.436	18.318	0.626
2160	1.562	0.485	-3684.062	-17.048	-3667.014	0.22	0.935	0.436	18.318	0.626
2170	1.57	0.478	-3684.802	-17.265	-3667.537	0.22	0.912	0.437	17.262	0.63
2180	1.578	0.468	-3684.328	-17.819	-3666.509	0.22	0.912	0.438	16.067	0.607
2190	1.587	0.468	-3684.328	-17.819	-3666.509	0.22	0.912	0.438	16.067	0.607
2200	1.595	0.468	-3684.328	-17.819	-3666.509	0.22	0.912	0.438	16.067	0.607
2210	1.602	0.468	-3684.328	-17.819	-3666.509	0.22	0.912	0.438	16.067	0.607
2220	1.609	0.468	-3684.328	-17.819	-3666.509	0.22	0.912	0.438	16.067	0.607
2230	1.616	0.468	-3684.328	-17.819	-3666.509	0.22	0.912	0.438	16.067	0.607
2240	1.623	0.468	-3684.328	-17.819	-3666.509	0.22	0.912	0.438	16.067	0.607
2250	1.63	0.468	-3684.328	-17.819	-3666.509	0.22	0.912	0.438	16.067	0.607
2260	1.637	0.468	-3684.328	-17.819	-3666.509	0.22	0.912	0.438	16.067	0.607
2270	1.645	0.468	-3685.879	-18.448	-3667.431	0.22	0.892	0.44	14.23	0.599
2280	1.652	0.468	-3685.879	-18.448	-3667.431	0.22	0.892	0.44	14.23	0.599
2290	1.659	0.468	-3685.879	-18.448	-3667.431	0.22	0.892	0.44	14.23	0.599
2300	1.666	0.468	-3685.879	-18.448	-3667.431	0.22	0.892	0.44	14.23	0.599
2310	1.673	0.465	-3684.597	-19.936	-3664.66	0.22	0.934	0.439	11.953	0.542
2320	1.68	0.465	-3684.597	-19.936	-3664.66	0.22	0.934	0.439	11.953	0.542
2330	1.688	0.457	-3685.158	-20.922	-3664.236	0.22	0.915	0.441	10.176	0.522
2340	1.695	0.481	-3684.616	-20.861	-3663.755	0.22	0.933	0.441	10.312	0.523
2350	1.702	0.481	-3684.616	-20.861	-3663.755	0.22	0.933	0.441	10.312	0.523
2360	1.71	0.501	-3686.741	-21.143	-3665.598	0.22	0.961	0.441	9.997	0.517
2370	1.717	0.501	-3686.741	-21.143	-3665.598	0.22	0.961	0.441	9.997	0.517
2380	1.725	0.501	-3686.741	-21.143	-3665.598	0.22	0.961	0.441	9.997	0.517
2390	1.732	0.44	-3688.343	-21.37	-3666.973	0.22	0.935	0.443	9.436	0.517
2400	1.739	0.472	-3684.317	-20.038	-3664.279	0.22	0.928	0.44	11.684	0.542
2410	1.747	0.472	-3684.317	-20.038	-3664.279	0.22	0.928	0.44	11.684	0.542
2420	1.754	0.474	-3686.671	-21.006	-3665.665	0.22	0.924	0.443	9.829	0.529
2430	1.761	0.464	-3687.009	-19.261	-3667.749	0.22	0.94	0.44	12.949	0.569
2440	1.768	0.454	-3685.658	-20.24	-3665.417	0.22	0.951	0.439	11.65	0.529
2450	1.775	0.454	-3685.658	-20.24	-3665.417	0.22	0.951	0.439	11.65	0.529
2460	1.783	0.454	-3685.658	-20.24	-3665.417	0.22	0.951	0.439	11.65	0.529
2470	1.79	0.48	-3685.257	-20.816	-3664.441	0.22	0.948	0.44	10.518	0.521
2480	1.797	0.48	-3685.257	-20.816	-3664.441	0.22	0.948	0.44	10.518	0.521
2490	1.804	0.48	-3685.257	-20.816	-3664.441	0.22	0.948	0.44	10.518	0.521
2500	1.811	0.48	-3685.257	-20.816	-3664.441	0.22	0.948	0.44	10.518	0.521
2510	1.818	0.48	-3685.257	-20.816	-3664.441	0.22	0.948	0.44	10.518	0.521
2520	1.825	0.46	-3685.188	-20.749	-3664.439	0.22	0.95	0.439	10.816	0.516
2530	1.832	0.46	-3685.188	-20.749	-3664.439	0.22	0.95	0.439	10.816	0.516
2540	1.84	0.454	-3685.031	-20.533	-3664.497	0.22	0.924	0.44	10.875	0.528
2550	1.847	0.454	-3685.031	-20.533	-3664.497	0.22	0.924	0.44	10.875	0.528
2560	1.854	0.462	-3684.902	-19.402	-3665.499	0.22	0.951	0.438	13.229	0.549
2570	1.862	0.461	-3685.663	-18.703	-3666.961	0.22	0.96	0.436	14.868	0.564
2580	1.869	0.461	-3685.663	-18.703	-3666.961	0.22	0.96	0.436	14.868	0.564
2590	1.876	0.461	-3685.663	-18.703	-3666.961	0.22	0.96	0.436	14.868	0.564
2600	1.884	0.461	-3685.663	-18.703	-3666.961	0.22	0.96	0.436	14.868	0.564
2610	1.891	0.461	-3685.663	-18.703	-3666.961	0.22	0.96	0.436	14.868	0.564
2620	1.898	0.461	-3685.663	-18.703	-3666.961	0.22	0.96	0.436	14.868	0.564
2630	1.905	0.461	-3685.663	-18.703	-3666.961	0.22	0.96	0.436	14.868	0.564
2640	1.912	0.501	-3685.914	-17.169	-3668.745	0.22	0.906	0.438	17.092	0.645
2650	1.919	0.48	-3684.059	-18.38	-3665.679	0.22	0.902	0.439	14.65	0.593
2660	1.926	0.48	-3684.059	-18.38	-3665.679	0.22	0.902	0.439	14.65	0.593
2670	1.933	0.48	-3684.059	-18.38	-3665.679	0.22	0.902	0.439	14.65	0.593
2680	1.941	0.482	-3684.09	-18.872	-3665.218	0.22	0.949	0.437	14.241	0.565
2690	1.948	0.482	-3684.09	-18.872	-3665.218	0.22	0.949	0.437	14.241	0.565
2700	1.956	0.482	-3684.09	-18.872	-3665.218	0.22	0.949	0.437	14.241	0.565
2710	1.965	0.455	-3686.86	-18.882	-3667.978	0.22	0.911	0.44	13.436	0.585
2720	1.974	0.468	-3683.683	-18.304	-3665.379	0.22	0.903	0.438	14.999	0.59
2730	1.983	0.468	-3683.683	-18.304	-3665.379	0.22	0.903	0.438	14.999	0.59
2740	1.992	0.468	-3683.683	-18.304	-3665.379	0.22	0.903	0.438	14.999	0.59
2750	2.0	0.468	-3683.683	-18.304	-3665.379	0.22	0.903	0.438	14.999	0.59
2760	2.009	0.479	-3686.258	-18.263	-3667.995	0.22	0.887	0.44	14.453	0.61
2770	2.018	0.514	-3688.451	-17.712	-3670.739	0.22	0.886	0.441	15.2	0.643
2780	2.026	0.514	-3688.451	-17.712	-3670.739	0.22	0.886	0.441	15.2	0.643
2790	2.035	0.515	-3688.298	-17.017	-3671.281	0.22	0.948	0.438	17.825	0.646
2800	2.044	0.509	-3686.984	-18.184	-3668.801	0.22	0.938	0.439	14.935	0.608
2810	2.053	0.509	-3686.984	-18.184	-3668.801	0.22	0.938	0.439	14.935	0.608
2820	2.062	0.509	-3686.984	-18.184	-3668.801	0.22	0.938	0.439	14.935	0.608
2830	2.071	0.509	-3686.984	-18.184	-3668.801	0.22	0.938	0.439	14.935	0.608
2840	2.08	0.524	-3688.551	-18.08	-3670.471	0.22	0.911	0.441	14.56	0.628
2850	2.089	0.475	-3684.897	-18.198	-3666.699	0.22	0.921	0.438	15.121	0.598
2860	2.097	0.475	-3684.897	-18.198	-3666.699	0.22	0.921	0.438	15.121	0.598
2870	2.106	0.475	-3684.897	-18.198	-3666.699	0.22	0.921	0.438	15.121	0.598
2880	2.115	0.464	-3684.617	-18.296	-3666.321	0.22	0.913	0.438	14.948	0.593
2890	2.124	0.467	-3685.535	-17.291	-3668.244	0.22	0.924	0.437	17.323	0.627
2900	2.132	0.467	-3683.249	-18.657	-3664.591	0.22	0.933	0.437	14.67	0.569
