iter	hours	assortment	log_posterior	log_prior	loglik	missing	mixture	null_assortment	scale	shape
2890	2.321	0.576	-3689.123	-13.884	-3675.24	0.22	0.919	0.427	34.425	0.661
2900	2.328	0.586	-3688.713	-13.965	-3674.748	0.22	0.925	0.429	32.745	0.678
2910	2.335	0.597	-3689.578	-14.074	-3675.504	0.22	0.896	0.427	33.154	0.656
2920	2.343	0.597	-3689.578	-14.074	-3675.504	0.22	0.896	0.427	33.154	0.656
2930	2.35	0.597	-3689.578	-14.074	-3675.504	0.22	0.896	0.427	33.154	0.656
2940	2.357	0.582	-3689.632	-14.346	-3675.286	0.22	0.903	0.427	32.408	0.637
2950	2.364	0.582	-3688.748	-14.517	-3674.231	0.22	0.902	0.428	30.834	0.642
2960	2.371	0.582	-3688.748	-14.517	-3674.231	0.22	0.902	0.428	30.834	0.642
2970	2.378	0.582	-3688.748	-14.517	-3674.231	0.22	0.902	0.428	30.834	0.642
2980	2.386	0.582	-3688.748	-14.517	-3674.231	0.22	0.902	0.428	30.834	0.642
2990	2.393	0.582	-3688.748	-14.517	-3674.231	0.22	0.902	0.428	30.834	0.642
3000	2.4	0.582	-3688.748	-14.517	-3674.231	0.22	0.902	0.428	30.834	0.642
3010	2.408	0.582	-3688.748	-14.517	-3674.231	0.22	0.902	0.428	30.834	0.642
3020	2.415	0.582	-3688.748	-14.517	-3674.231	0.22	0.902	0.428	30.834	0.642
3030	2.423	0.601	-3689.755	-15.247	-3674.508	0.22	0.946	0.427	28.475	0.608
3040	2.43	0.59	-3689.182	-14.464	-3674.718	0.22	0.926	0.427	31.523	0.64
3050	2.437	0.583	-3688.799	-13.987	-3674.812	0.22	0.938	0.429	32.355	0.684
3060	2.444	0.597	-3690.161	-11.969	-3678.192	0.22	0.905	0.428	44.048	0.775
3070	2.452	0.596	-3690.377	-12.056	-3678.321	0.22	0.911	0.429	41.94	0.794
3080	2.459	0.621	-3690.253	-12.715	-3677.538	0.22	0.911	0.428	39.047	0.741
3090	2.466	0.603	-3690.422	-12.303	-3678.119	0.22	0.912	0.429	40.176	0.784
3100	2.474	0.591	-3690.376	-12.214	-3678.162	0.22	0.929	0.428	41.905	0.773
3110	2.481	0.577	-3689.626	-12.762	-3676.865	0.22	0.934	0.429	38.835	0.741
3120	2.489	0.599	-3689.572	-12.636	-3676.937	0.22	0.903	0.428	40.263	0.733
3130	2.497	0.624	-3692.154	-12.359	-3679.796	0.22	0.944	0.427	42.443	0.748
3140	2.504	0.602	-3690.232	-12.143	-3678.089	0.22	0.905	0.429	41.669	0.784
3150	2.511	0.602	-3690.232	-12.143	-3678.089	0.22	0.905	0.429	41.669	0.784
3160	2.519	0.589	-3691.741	-11.962	-3679.778	0.22	0.945	0.428	43.943	0.786
3170	2.526	0.593	-3689.634	-12.87	-3676.764	0.22	0.932	0.428	38.938	0.724
3180	2.533	0.602	-3690.103	-12.48	-3677.623	0.22	0.909	0.429	39.117	0.773
3190	2.54	0.587	-3689.762	-12.702	-3677.06	0.22	0.928	0.429	38.581	0.752
3200	2.547	0.609	-3689.534	-12.985	-3676.549	0.22	0.903	0.429	36.758	0.738
3210	2.554	0.599	-3689.59	-12.677	-3676.912	0.22	0.895	0.429	38.036	0.76
3220	2.561	0.608	-3690.263	-12.357	-3677.906	0.22	0.886	0.429	39.984	0.775
3230	2.568	0.598	-3689.846	-12.334	-3677.513	0.22	0.907	0.428	42.2	0.748
3240	2.576	0.587	-3689.084	-13.272	-3675.813	0.22	0.914	0.428	36.651	0.703
3250	2.583	0.597	-3689.039	-13.193	-3675.845	0.22	0.911	0.429	35.559	0.73
3260	2.59	0.595	-3690.199	-13.258	-3676.941	0.22	0.939	0.43	35.344	0.729
3270	2.597	0.599	-3689.975	-14.823	-3675.152	0.22	0.937	0.426	30.698	0.616
3280	2.604	0.589	-3689.418	-14.436	-3674.982	0.22	0.898	0.427	31.582	0.639
3290	2.611	0.589	-3689.418	-14.436	-3674.982	0.22	0.898	0.427	31.582	0.639
3300	2.618	0.592	-3688.891	-14.375	-3674.516	0.22	0.912	0.428	31.53	0.648
3310	2.625	0.59	-3688.533	-13.957	-3674.576	0.22	0.913	0.429	32.462	0.682
3320	2.633	0.587	-3688.585	-14.967	-3673.618	0.22	0.933	0.429	28.595	0.633
3330	2.64	0.587	-3688.585	-14.967	-3673.618	0.22	0.933	0.429	28.595	0.633
3340	2.647	0.592	-3688.269	-14.759	-3673.51	0.22	0.929	0.429	29.165	0.646
3350	2.654	0.598	-3688.768	-15.364	-3673.405	0.22	0.939	0.428	27.265	0.614
3360	2.662	0.598	-3688.768	-15.364	-3673.405	0.22	0.939	0.428	27.265	0.614
3370	2.669	0.598	-3688.768	-15.364	-3673.405	0.22	0.939	0.428	27.265	0.614
3380	2.676	0.598	-3688.768	-15.364	-3673.405	0.22	0.939	0.428	27.265	0.614
3390	2.683	0.598	-3688.768	-15.364	-3673.405	0.22	0.939	0.428	27.265	0.614
3400	2.691	0.584	-3688.582	-15.511	-3673.071	0.22	0.923	0.428	26.763	0.605
3410	2.698	0.584	-3688.582	-15.511	-3673.071	0.22	0.923	0.428	26.763	0.605
3420	2.705	0.584	-3688.582	-15.511	-3673.071	0.22	0.923	0.428	26.763	0.605
3430	2.712	0.584	-3688.582	-15.511	-3673.071	0.22	0.923	0.428	26.763	0.605
3440	2.719	0.584	-3688.582	-15.511	-3673.071	0.22	0.923	0.428	26.763	0.605
3450	2.727	0.584	-3688.582	-15.511	-3673.071	0.22	0.923	0.428	26.763	0.605
3460	2.734	0.584	-3688.582	-15.511	-3673.071	0.22	0.923	0.428	26.763	0.605
3470	2.741	0.591	-3689.518	-15.221	-3674.297	0.22	0.914	0.427	28.477	0.606
3480	2.748	0.58	-3688.599	-14.919	-3673.68	0.22	0.931	0.428	29.092	0.629
3490	2.755	0.58	-3688.599	-14.919	-3673.68	0.22	0.931	0.428	29.092	0.629
3500	2.762	0.583	-3689.487	-15.167	-3674.319	0.22	0.933	0.426	28.906	0.607
3510	2.769	0.58	-3688.524	-14.532	-3673.992	0.22	0.931	0.429	30.309	0.652
3520	2.777	0.58	-3688.524	-14.532	-3673.992	0.22	0.931	0.429	30.309	0.652
3530	2.784	0.58	-3688.524	-14.532	-3673.992	0.22	0.931	0.429	30.309	0.652
3540	2.791	0.58	-3688.524	-14.532	-3673.992	0.22	0.931	0.429	30.309	0.652
3550	2.798	0.589	-3688.187	-14.41	-3673.777	0.22	0.926	0.429	30.464	0.663
3560	2.806	0.589	-3688.187	-14.41	-3673.777	0.22	0.926	0.429	30.464	0.663
3570	2.813	0.579	-3690.427	-14.116	-3676.311	0.22	0.956	0.428	32.856	0.664
3580	2.82	0.579	-3690.427	-14.116	-3676.311	0.22	0.956	0.428	32.856	0.664
3590	2.828	0.591	-3689.966	-13.56	-3676.406	0.22	0.884	0.427	35.724	0.677
3600	2.835	0.631	-3691.856	-13.634	-3678.222	0.22	0.951	0.427	35.637	0.679
3610	2.842	0.582	-3691.675	-12.518	-3679.157	0.22	0.952	0.429	40.279	0.758
3620	2.849	0.589	-3689.075	-12.869	-3676.206	0.22	0.906	0.428	38.828	0.722
3630	2.856	0.597	-3690.058	-13.107	-3676.951	0.22	0.935	0.427	38.783	0.696
3640	2.863	0.594	-3688.467	-13.66	-3674.807	0.22	0.912	0.429	33.934	0.695
3650	2.87	0.601	-3688.932	-14.042	-3674.889	0.22	0.929	0.43	31.622	0.688
3660	2.877	0.589	-3688.901	-14.33	-3674.572	0.22	0.925	0.428	31.814	0.65
3670	2.884	0.576	-3689.181	-14.621	-3674.56	0.22	0.934	0.427	31.07	0.631
3680	2.891	0.591	-3689.297	-14.001	-3675.296	0.22	0.886	0.428	32.987	0.666
3690	2.898	0.591	-3689.297	-14.001	-3675.296	0.22	0.886	0.428	32.987	0.666
3700	2.906	0.587	-3688.688	-13.764	-3674.925	0.22	0.889	0.429	33.206	0.691
3710	2.913	0.614	-3689.342	-14.303	-3675.039	0.22	0.928	0.428	31.81	0.654
3720	2.92	0.583	-3689.733	-14.679	-3675.054	0.22	0.885	0.427	30.45	0.629
3730	2.927	0.583	-3689.733	-14.679	-3675.054	0.22	0.885	0.427	30.45	0.629
3740	2.934	0.592	-3688.621	-14.079	-3674.542	0.22	0.899	0.429	32.013	0.673
3750	2.941	0.592	-3688.621	-14.079	-3674.542	0.22	0.899	0.429	32.013	0.673
3760	2.948	0.579	-3688.869	-14.137	-3674.732	0.22	0.904	0.428	32.683	0.656
3770	2.956	0.587	-3688.979	-14.408	-3674.571	0.22	0.943	0.428	31.12	0.655
3780	2.963	0.6	-3688.704	-13.794	-3674.91	0.22	0.912	0.428	33.796	0.681
3790	2.971	0.587	-3688.803	-13.64	-3675.162	0.22	0.89	0.429	33.987	0.694
3800	2.978	0.587	-3688.803	-13.64	-3675.162	0.22	0.89	0.429	33.987	0.694
3810	2.986	0.58	-3688.559	-14.014	-3674.545	0.22	0.905	0.428	32.819	0.669
3820	2.993	0.58	-3688.559	-14.014	-3674.545	0.22	0.905	0.428	32.819	0.669
3830	3.001	0.581	-3689.916	-13.894	-3676.022	0.22	0.938	0.426	34.949	0.655
3840	3.008	0.588	-3688.827	-13.741	-3675.086	0.22	0.926	0.43	32.742	0.706
3850	3.015	0.594	-3688.643	-13.36	-3675.284	0.22	0.903	0.429	35.231	0.712
3860	3.023	0.596	-3689.323	-13.514	-3675.809	0.22	0.916	0.43	33.161	0.728
3870	3.03	0.584	-3689.232	-12.55	-3676.682	0.22	0.912	0.428	40.544	0.742
3880	3.037	0.601	-3689.086	-13.116	-3675.97	0.22	0.897	0.429	36.77	0.719
3890	3.045	0.597	-3688.775	-13.492	-3675.283	0.22	0.916	0.429	34.415	0.709
3900	3.052	0.597	-3688.775	-13.492	-3675.283	0.22	0.916	0.429	34.415	0.709
3910	3.059	0.589	-3689.395	-13.411	-3675.984	0.22	0.88	0.428	35.549	0.698
3920	3.066	0.589	-3689.395	-13.411	-3675.984	0.22	0.88	0.428	35.549	0.698
3930	3.073	0.589	-3689.736	-13.833	-3675.902	0.22	0.921	0.427	35.04	0.659
3940	3.08	0.589	-3688.575	-13.388	-3675.187	0.22	0.91	0.429	35.548	0.704
3950	3.087	0.576	-3692.201	-12.902	-3679.299	0.22	0.964	0.427	39.927	0.714
3960	3.095	0.595	-3690.447	-12.053	-3678.394	0.22	0.899	0.429	41.375	0.802
3970	3.102	0.592	-3690.058	-12.198	-3677.859	0.22	0.913	0.429	41.287	0.782
3980	3.109	0.625	-3691.094	-12.841	-3678.253	0.22	0.936	0.428	39.401	0.723
3990	3.117	0.597	-3692.44	-12.896	-3679.544	0.22	0.961	0.426	40.806	0.702
