iter	hours	log_posterior	log_prior	loglik	missing	mixture	scale	shape
0	0.001	-1891.253	-9.453	-1881.8	0.22	0.416	42.456	0.59
100	0.058	-1752.775	-9.253	-1743.522	0.22	0.848	43.919	0.686
200	0.116	-1738.246	-8.214	-1730.032	0.22	0.938	57.674	0.763
300	0.173	-1740.184	-7.903	-1732.281	0.22	0.95	62.952	0.798
400	0.233	-1738.071	-8.266	-1729.805	0.22	0.95	57.216	0.765
500	0.301	-1737.733	-8.78	-1728.953	0.22	0.925	50.002	0.698
600	0.359	-1737.027	-9.193	-1727.834	0.22	0.955	45.96	0.668
700	0.416	-1736.356	-9.498	-1726.858	0.22	0.958	42.919	0.65
800	0.474	-1737.449	-8.407	-1729.042	0.22	0.94	54.975	0.745
900	0.531	-1739.339	-7.955	-1731.384	0.22	0.926	61.462	0.789
1000	0.588	-1738.908	-8.132	-1730.776	0.22	0.952	59.284	0.778
1100	0.646	-1741.207	-8.276	-1732.932	0.22	0.929	56.763	0.718
1200	0.703	-1737.556	-8.453	-1729.103	0.22	0.947	54.501	0.74
1300	0.761	-1736.542	-8.872	-1727.67	0.22	0.947	49.239	0.7
1400	0.818	-1738.349	-8.812	-1729.536	0.22	0.957	50.3	0.693
1500	0.875	-1738.941	-8.38	-1730.561	0.22	0.925	55.119	0.73
1600	0.933	-1739.678	-8.597	-1731.081	0.22	0.939	52.622	0.697
1700	0.99	-1738.507	-8.76	-1729.747	0.22	0.948	50.739	0.692
1800	1.047	-1739.559	-8.057	-1731.502	0.22	0.936	60.045	0.769
1900	1.104	-1740.123	-7.957	-1732.166	0.22	0.916	61.247	0.778
2000	1.162	-1739.094	-8.025	-1731.069	0.22	0.923	60.268	0.781
2100	1.22	-1739.233	-8.258	-1730.975	0.22	0.915	56.636	0.746
2200	1.277	-1739.071	-8.367	-1730.704	0.22	0.948	55.776	0.734
2300	1.334	-1739.242	-8.082	-1731.161	0.22	0.923	59.396	0.769
2400	1.391	-1739.091	-8.913	-1730.178	0.22	0.939	48.84	0.672
2500	1.448	-1735.969	-9.679	-1726.291	0.22	0.949	41.078	0.636
2600	1.506	-1736.979	-10.289	-1726.691	0.22	0.959	36.287	0.594
2700	1.563	-1737.035	-10.296	-1726.739	0.22	0.964	36.321	0.595
2800	1.62	-1736.134	-10.44	-1725.694	0.22	0.959	35.074	0.591
2900	1.677	-1739.481	-10.085	-1729.397	0.22	0.938	37.154	0.636
3000	1.735	-1736.014	-9.718	-1726.295	0.22	0.956	40.837	0.635
3100	1.792	-1739.501	-8.279	-1731.222	0.22	0.955	57.195	0.745
3200	1.85	-1740.296	-8.156	-1732.139	0.22	0.928	58.389	0.743
3300	1.907	-1736.672	-8.933	-1727.739	0.22	0.949	48.611	0.694
3400	1.964	-1736.325	-9.705	-1726.62	0.22	0.96	41.057	0.636
3500	2.022	-1736.769	-8.968	-1727.802	0.22	0.953	48.307	0.691
3600	2.079	-1737.924	-8.939	-1728.985	0.22	0.945	48.581	0.679
3700	2.136	-1737.404	-9.176	-1728.228	0.22	0.961	46.271	0.67
3800	2.193	-1736.56	-9.415	-1727.145	0.22	0.953	43.644	0.652
3900	2.251	-1735.85	-10.121	-1725.729	0.22	0.964	37.563	0.613
4000	2.308	-1736.093	-11.179	-1724.914	0.22	0.971	30.271	0.56
4100	2.366	-1736.093	-11.179	-1724.914	0.22	0.971	30.271	0.56
4200	2.423	-1736.038	-11.018	-1725.021	0.22	0.973	31.314	0.569
4300	2.48	-1736.223	-10.699	-1725.523	0.22	0.974	33.467	0.585
4400	2.538	-1736.206	-10.712	-1725.494	0.22	0.963	33.198	0.578
4500	2.595	-1737.985	-11.349	-1726.636	0.22	0.978	29.517	0.546
4600	2.653	-1741.269	-10.377	-1730.892	0.22	0.957	35.334	0.607
4700	2.71	-1735.791	-10.04	-1725.751	0.22	0.958	38.111	0.616
4800	2.768	-1737.023	-10.674	-1726.349	0.22	0.962	33.526	0.575
4900	2.825	-1737.262	-9.727	-1727.535	0.22	0.957	40.894	0.626
5000	2.883	-1736.667	-9.123	-1727.544	0.22	0.962	46.781	0.684
5100	2.94	-1736.831	-9.414	-1727.416	0.22	0.966	43.906	0.658
5200	2.997	-1736.782	-9.801	-1726.982	0.22	0.965	40.348	0.629
5300	3.055	-1737.232	-9.351	-1727.881	0.22	0.965	44.558	0.66
