iter	hours	log_posterior	log_prior	loglik	missing	mixture	scale	shape
0	0.001	-1869.179	-12.196	-1856.983	0.42	0.981	71.054	2.006
100	0.096	-1755.936	-11.188	-1744.748	0.42	0.822	79.587	1.789
200	0.191	-1703.174	-9.785	-1693.389	0.42	0.931	84.644	0.98
300	0.287	-1697.419	-10.374	-1687.045	0.42	0.923	69.92	0.904
400	0.383	-1695.71	-10.694	-1685.017	0.42	0.94	64.155	0.87
500	0.479	-1699.013	-10.684	-1688.329	0.42	0.967	65.244	0.861
600	0.574	-1688.756	-11.984	-1676.773	0.42	0.913	45.456	0.76
700	0.67	-1687.463	-13.075	-1674.387	0.42	0.96	35.951	0.68
800	0.766	-1685.801	-13.924	-1671.878	0.42	0.948	29.929	0.614
900	0.864	-1686.966	-12.841	-1674.125	0.42	0.906	37.262	0.682
1000	0.971	-1686.285	-13.657	-1672.628	0.42	0.928	31.509	0.621
1100	1.069	-1685.668	-13.338	-1672.329	0.42	0.928	33.591	0.652
1200	1.166	-1690.844	-12.677	-1678.166	0.42	0.973	39.746	0.692
1300	1.263	-1686.416	-14.031	-1672.385	0.42	0.923	29.125	0.599
1400	1.357	-1690.801	-15.224	-1675.577	0.42	0.885	21.784	0.654
1500	1.452	-1686.638	-14.524	-1672.113	0.42	0.932	26.444	0.572
1600	1.546	-1686.074	-12.971	-1673.103	0.42	0.933	36.405	0.682
1700	1.639	-1687.935	-12.603	-1675.332	0.42	0.949	39.851	0.697
1800	1.734	-1687.474	-12.871	-1674.603	0.42	0.948	37.539	0.674
1900	1.829	-1687.047	-15.64	-1671.407	0.42	0.977	21.457	0.544
2000	1.922	-1686.044	-15.119	-1670.926	0.42	0.943	23.51	0.551
2100	2.016	-1685.738	-15.733	-1670.005	0.42	0.969	20.795	0.553
2200	2.11	-1684.707	-16.604	-1668.104	0.42	0.983	17.75	0.523
2300	2.203	-1687.965	-14.474	-1673.49	0.42	0.939	26.897	0.565
2400	2.304	-1688.867	-14.935	-1673.933	0.42	0.94	24.133	0.578
2500	2.404	-1686.537	-14.076	-1672.46	0.42	0.947	29.094	0.595
2600	2.51	-1684.617	-14.984	-1669.633	0.42	0.95	23.896	0.584
2700	2.616	-1684.617	-14.984	-1669.633	0.42	0.95	23.896	0.584
