iter	hours	assortment	log_posterior	log_prior	loglik	missing	mixture	null_assortment	scale	shape
2650	2.274	0.527	-3625.031	-29.6	-3595.431	0.32	0.827	0.432	27.559	0.702
2660	2.282	0.536	-3624.012	-29.513	-3594.499	0.32	0.869	0.433	27.19	0.71
2670	2.289	0.545	-3624.818	-29.714	-3595.104	0.32	0.856	0.434	25.872	0.711
2680	2.296	0.544	-3624.076	-30.752	-3593.324	0.32	0.874	0.434	24.152	0.679
2690	2.304	0.613	-3624.381	-32.414	-3591.967	0.32	0.904	0.432	23.04	0.62
2700	2.311	0.66	-3627.332	-32.86	-3594.471	0.32	0.907	0.43	23.615	0.599
2710	2.319	0.609	-3625.831	-31.458	-3594.373	0.32	0.943	0.427	29.181	0.618
2720	2.326	0.609	-3624.083	-28.511	-3595.572	0.32	0.922	0.429	35.276	0.706
2730	2.333	0.568	-3623.743	-29.273	-3594.47	0.32	0.934	0.43	31.499	0.695
2740	2.341	0.634	-3625.991	-30.811	-3595.179	0.32	0.913	0.427	30.72	0.633
2750	2.348	0.549	-3622.921	-28.821	-3594.1	0.32	0.912	0.43	33.16	0.704
2760	2.356	0.575	-3622.914	-29.383	-3593.531	0.32	0.897	0.43	31.79	0.686
2770	2.363	0.548	-3624.553	-28.072	-3596.481	0.32	0.851	0.432	31.484	0.747
2780	2.371	0.553	-3625.525	-27.862	-3597.663	0.32	0.825	0.432	31.744	0.755
2790	2.378	0.561	-3624.398	-28.058	-3596.34	0.32	0.839	0.431	33.273	0.736
2800	2.386	0.537	-3624.654	-27.935	-3596.719	0.32	0.846	0.432	31.14	0.756
2810	2.394	0.592	-3623.996	-27.29	-3596.706	0.32	0.868	0.43	35.635	0.76
2820	2.401	0.596	-3623.488	-27.779	-3595.71	0.32	0.9	0.43	35.469	0.738
2830	2.409	0.596	-3624.353	-28.502	-3595.85	0.32	0.929	0.427	37.396	0.696
2840	2.417	0.586	-3624.258	-28.44	-3595.818	0.32	0.899	0.432	30.861	0.736
2850	2.424	0.625	-3624.523	-27.382	-3597.141	0.32	0.901	0.434	28.393	0.808
2860	2.432	0.627	-3625.02	-26.962	-3598.058	0.32	0.867	0.435	28.243	0.831
2870	2.439	0.696	-3623.614	-29.951	-3593.663	0.32	0.919	0.433	26.351	0.699
2880	2.447	0.643	-3624.012	-29.428	-3594.583	0.32	0.928	0.435	25.144	0.734
2890	2.454	0.597	-3624.646	-30.279	-3594.367	0.32	0.901	0.433	25.947	0.686
2900	2.461	0.581	-3624.513	-30.322	-3594.191	0.32	0.868	0.433	25.59	0.686
