iter	hours	assortment	log_posterior	log_prior	loglik	missing	mixture	null_assortment	scale	shape
2060	1.716	0.556	-3623.273	-27.126	-3596.146	0.32	0.874	0.43	37.182	0.759
2070	1.724	0.572	-3625.29	-25.981	-3599.309	0.32	0.84	0.431	37.506	0.816
2080	1.732	0.593	-3624.81	-29.269	-3595.541	0.32	0.84	0.431	29.784	0.702
2090	1.74	0.597	-3625.356	-30.051	-3595.305	0.32	0.853	0.429	31.159	0.66
2100	1.748	0.542	-3624.963	-29.181	-3595.783	0.32	0.874	0.433	26.932	0.728
2110	1.756	0.567	-3624.04	-32.076	-3591.964	0.32	0.889	0.433	22.166	0.64
2120	1.764	0.555	-3623.996	-32.402	-3591.593	0.32	0.87	0.431	23.491	0.616
2130	1.772	0.568	-3623.477	-30.308	-3593.169	0.32	0.884	0.432	26.682	0.679
2140	1.78	0.568	-3624.04	-29.702	-3594.338	0.32	0.851	0.431	28.687	0.691
2150	1.789	0.651	-3626.411	-28.881	-3597.531	0.32	0.918	0.43	31.893	0.709
2160	1.797	0.638	-3625.206	-29.289	-3595.917	0.32	0.889	0.43	31.875	0.69
2170	1.805	0.596	-3623.776	-29.11	-3594.667	0.32	0.923	0.428	34.016	0.686
2180	1.813	0.555	-3624.284	-26.085	-3598.199	0.32	0.934	0.428	42.904	0.785
2190	1.822	0.595	-3623.771	-26.246	-3597.525	0.32	0.904	0.429	40.964	0.785
2200	1.83	0.562	-3622.779	-28.57	-3594.209	0.32	0.9	0.429	34.081	0.709
2210	1.838	0.627	-3625.699	-27.113	-3598.586	0.32	0.88	0.431	34.785	0.775
2220	1.846	0.596	-3623.61	-27.056	-3596.554	0.32	0.885	0.429	38.919	0.754
2230	1.854	0.605	-3624.668	-28.462	-3596.205	0.32	0.929	0.427	37.759	0.696
2240	1.862	0.602	-3624.21	-28.489	-3595.721	0.32	0.926	0.43	33.213	0.719
2250	1.871	0.566	-3623.156	-29.769	-3593.387	0.32	0.924	0.43	30.761	0.677
2260	1.879	0.566	-3624.005	-29.056	-3594.949	0.32	0.94	0.429	32.99	0.696
2270	1.887	0.574	-3623.578	-29.185	-3594.393	0.32	0.875	0.429	33.116	0.686
2280	1.895	0.604	-3625.402	-28.279	-3597.124	0.32	0.833	0.431	32.861	0.728
2290	1.903	0.601	-3624.294	-28.343	-3595.951	0.32	0.865	0.431	32.014	0.731
2300	1.912	0.597	-3625.006	-29.224	-3595.782	0.32	0.865	0.428	34.306	0.678
2310	1.92	0.605	-3624.624	-28.247	-3596.378	0.32	0.883	0.427	37.827	0.703
2320	1.928	0.617	-3624.667	-27.317	-3597.35	0.32	0.904	0.427	40.929	0.732
2330	1.936	0.6	-3624.848	-25.129	-3599.72	0.32	0.857	0.429	43.924	0.827
2340	1.945	0.555	-3623.367	-25.909	-3597.458	0.32	0.886	0.428	43.374	0.789
2350	1.953	0.6	-3623.998	-27.103	-3596.895	0.32	0.869	0.429	37.89	0.757
2360	1.961	0.557	-3623.43	-26.796	-3596.634	0.32	0.889	0.43	37.264	0.776
2370	1.97	0.55	-3622.845	-28.07	-3594.775	0.32	0.897	0.429	35.715	0.723
2380	1.978	0.573	-3623.297	-26.635	-3596.662	0.32	0.881	0.429	40.215	0.768
2390	1.987	0.536	-3623.397	-26.594	-3596.804	0.32	0.89	0.43	38.594	0.779
2400	1.995	0.55	-3624.657	-27.235	-3597.422	0.32	0.934	0.43	36.461	0.761
2410	2.003	0.541	-3623.401	-25.71	-3597.691	0.32	0.901	0.429	43.595	0.799
2420	2.012	0.56	-3623.485	-25.506	-3597.979	0.32	0.89	0.429	43.461	0.81
2430	2.02	0.537	-3624.148	-25.124	-3599.024	0.32	0.877	0.43	42.795	0.834
2440	2.028	0.563	-3625.499	-26.126	-3599.373	0.32	0.835	0.431	36.731	0.813
2450	2.037	0.55	-3623.433	-27.478	-3595.955	0.32	0.865	0.43	35.889	0.749
2460	2.045	0.615	-3624.591	-29.021	-3595.57	0.32	0.882	0.428	34.281	0.687
2470	2.053	0.64	-3622.047	-28.264	-3593.783	0.32	0.904	0.434	27.875	0.767
2480	2.062	0.643	-3622.861	-27.188	-3595.672	0.32	0.899	0.433	30.283	0.804
2490	2.07	0.68	-3623.682	-27.251	-3596.431	0.32	0.912	0.432	32.101	0.788
2500	2.079	0.686	-3623.254	-26.777	-3596.477	0.32	0.883	0.432	33.386	0.802
2510	2.087	0.652	-3627.188	-24.718	-3602.47	0.32	0.891	0.429	45.07	0.846
2520	2.096	0.522	-3624.689	-26.616	-3598.073	0.32	0.897	0.431	35.497	0.797
2530	2.104	0.579	-3623.383	-27.544	-3595.839	0.32	0.92	0.429	37.362	0.74
2540	2.113	0.575	-3623.18	-27.056	-3596.124	0.32	0.906	0.428	39.765	0.75
2550	2.121	0.567	-3623.238	-28.271	-3594.967	0.32	0.908	0.43	33.193	0.729
2560	2.13	0.538	-3624.588	-25.643	-3598.944	0.32	0.867	0.43	39.391	0.824
2570	2.138	0.576	-3625.194	-25.711	-3599.483	0.32	0.831	0.429	42.773	0.801
2580	2.147	0.58	-3625.652	-24.811	-3600.84	0.32	0.831	0.43	42.955	0.85
2590	2.155	0.555	-3625.168	-24.321	-3600.847	0.32	0.86	0.43	43.884	0.874
2600	2.164	0.568	-3625.199	-24.031	-3601.168	0.32	0.856	0.43	45.586	0.882
2610	2.173	0.582	-3624.428	-24.093	-3600.335	0.32	0.879	0.429	48.037	0.867
2620	2.181	0.561	-3624.533	-23.744	-3600.789	0.32	0.912	0.428	51.193	0.874
2630	2.19	0.579	-3624.67	-24.087	-3600.583	0.32	0.919	0.427	53.175	0.846
2640	2.199	0.579	-3624.67	-24.087	-3600.583	0.32	0.919	0.427	53.175	0.846
2650	2.207	0.579	-3624.67	-24.087	-3600.583	0.32	0.919	0.427	53.175	0.846
2660	2.216	0.593	-3626.547	-24.293	-3602.254	0.32	0.946	0.427	51.259	0.844
2670	2.224	0.605	-3625.475	-23.101	-3602.374	0.32	0.908	0.427	55.962	0.892
2680	2.233	0.547	-3625.382	-22.693	-3602.689	0.32	0.905	0.428	53.942	0.926
2690	2.241	0.548	-3627.166	-23.109	-3604.056	0.32	0.93	0.429	50.416	0.918
2700	2.249	0.643	-3627.445	-22.69	-3604.755	0.32	0.897	0.427	57.688	0.909
2710	2.257	0.64	-3627.572	-23.193	-3604.379	0.32	0.886	0.426	59.086	0.872
2720	2.265	0.629	-3628.566	-21.093	-3607.474	0.32	0.846	0.427	63.616	0.989
2730	2.273	0.648	-3629.792	-20.971	-3608.821	0.32	0.868	0.426	69.351	0.976
2740	2.282	0.613	-3627.149	-21.87	-3605.278	0.32	0.909	0.426	66.207	0.929
2750	2.29	0.624	-3630.51	-18.912	-3611.598	0.32	0.858	0.427	69.579	1.132
2760	2.298	0.586	-3628.981	-18.852	-3610.129	0.32	0.906	0.426	76.881	1.11
2770	2.306	0.586	-3628.981	-18.852	-3610.129	0.32	0.906	0.426	76.881	1.11
2780	2.314	0.564	-3629.524	-18.402	-3611.122	0.32	0.901	0.427	75.939	1.152
2790	2.322	0.608	-3628.826	-19.414	-3609.412	0.32	0.905	0.426	75.932	1.069
2800	2.33	0.6	-3628.557	-19.675	-3608.882	0.32	0.915	0.426	74.914	1.053
2810	2.339	0.611	-3628.846	-19.455	-3609.391	0.32	0.884	0.426	76.702	1.061
2820	2.347	0.627	-3630.234	-18.76	-3611.473	0.32	0.882	0.427	75.439	1.122
2830	2.355	0.618	-3630.048	-19.226	-3610.822	0.32	0.843	0.426	74.742	1.085
2840	2.363	0.61	-3628.667	-19.551	-3609.116	0.32	0.875	0.426	74.97	1.06
2850	2.371	0.61	-3628.667	-19.551	-3609.116	0.32	0.875	0.426	74.97	1.06
2860	2.38	0.613	-3631.93	-18.154	-3613.775	0.32	0.924	0.426	78.352	1.166
2870	2.388	0.611	-3631.664	-17.981	-3613.682	0.32	0.923	0.426	81.961	1.168
2880	2.396	0.593	-3629.86	-18.549	-3611.312	0.32	0.917	0.426	80.263	1.124
2890	2.404	0.613	-3630.533	-18.208	-3612.325	0.32	0.89	0.427	77.14	1.163
2900	2.413	0.552	-3634.238	-17.294	-3616.944	0.32	0.925	0.427	77.011	1.252
