iter	hours	assortment	log_posterior	log_prior	loglik	missing	mixture	null_assortment	scale	shape
2900	2.346	0.657	-3622.562	-34.718	-3587.844	0.32	0.866	0.438	15.431	0.602
2910	2.353	0.657	-3622.562	-34.718	-3587.844	0.32	0.866	0.438	15.431	0.602
2920	2.36	0.677	-3622.835	-32.952	-3589.883	0.32	0.851	0.436	18.889	0.634
2930	2.368	0.681	-3622.645	-31.316	-3591.328	0.32	0.877	0.435	21.976	0.674
2940	2.376	0.659	-3620.985	-29.395	-3591.59	0.32	0.884	0.434	26.065	0.725
2950	2.383	0.667	-3623.928	-27.14	-3596.788	0.32	0.891	0.433	30.56	0.804
2960	2.391	0.647	-3623.006	-27.546	-3595.46	0.32	0.886	0.434	28.935	0.795
2970	2.399	0.647	-3623.006	-27.546	-3595.46	0.32	0.886	0.434	28.935	0.795
2980	2.406	0.57	-3627.783	-29.389	-3598.394	0.32	0.83	0.435	25.046	0.732
2990	2.414	0.568	-3623.576	-30.148	-3593.428	0.32	0.865	0.43	28.946	0.67
3000	2.421	0.538	-3622.873	-30.145	-3592.728	0.32	0.88	0.432	27.379	0.681
3010	2.428	0.539	-3622.736	-29.618	-3593.119	0.32	0.892	0.431	28.757	0.695
3020	2.436	0.526	-3625.059	-28.722	-3596.337	0.32	0.872	0.433	28.237	0.74
3030	2.443	0.512	-3623.463	-31.572	-3591.891	0.32	0.906	0.432	24.223	0.645
3040	2.45	0.582	-3623.45	-28.888	-3594.562	0.32	0.883	0.431	30.72	0.715
3050	2.457	0.609	-3624.207	-29.153	-3595.054	0.32	0.917	0.428	34.357	0.682
3060	2.464	0.607	-3626.557	-25.818	-3600.739	0.32	0.818	0.43	39.673	0.812
3070	2.471	0.611	-3624.715	-26.209	-3598.505	0.32	0.866	0.428	42.277	0.778
3080	2.479	0.592	-3623.684	-26.734	-3596.95	0.32	0.912	0.428	41.726	0.756
3090	2.486	0.55	-3623.822	-27.161	-3596.661	0.32	0.903	0.431	35.357	0.77
3100	2.493	0.558	-3623.212	-27.478	-3595.734	0.32	0.902	0.43	35.585	0.752
3110	2.5	0.552	-3624.256	-29.132	-3595.124	0.32	0.941	0.43	31.75	0.7
3120	2.508	0.565	-3625.886	-27.768	-3598.117	0.32	0.941	0.431	33.666	0.752
3130	2.515	0.65	-3626.247	-29.96	-3596.287	0.32	0.88	0.43	30.225	0.67
3140	2.522	0.681	-3622.009	-28.669	-3593.34	0.32	0.929	0.432	30.387	0.73
3150	2.529	0.681	-3622.009	-28.669	-3593.34	0.32	0.929	0.432	30.387	0.73
3160	2.537	0.681	-3622.009	-28.669	-3593.34	0.32	0.929	0.432	30.387	0.73
3170	2.544	0.681	-3622.009	-28.669	-3593.34	0.32	0.929	0.432	30.387	0.73
3180	2.552	0.673	-3621.578	-29.45	-3592.128	0.32	0.932	0.432	28.126	0.709
3190	2.559	0.673	-3621.578	-29.45	-3592.128	0.32	0.932	0.432	28.126	0.709
3200	2.566	0.673	-3621.578	-29.45	-3592.128	0.32	0.932	0.432	28.126	0.709
3210	2.574	0.673	-3621.578	-29.45	-3592.128	0.32	0.932	0.432	28.126	0.709
3220	2.581	0.673	-3621.578	-29.45	-3592.128	0.32	0.932	0.432	28.126	0.709
3230	2.589	0.673	-3621.578	-29.45	-3592.128	0.32	0.932	0.432	28.126	0.709
3240	2.596	0.686	-3622.106	-29.758	-3592.348	0.32	0.917	0.433	27.044	0.703
3250	2.603	0.679	-3622.329	-29.085	-3593.243	0.32	0.852	0.433	27.106	0.731
3260	2.61	0.691	-3623.158	-27.716	-3595.441	0.32	0.876	0.432	31.029	0.77
3270	2.618	0.702	-3623.923	-27.039	-3596.884	0.32	0.876	0.432	33.623	0.787
3280	2.625	0.679	-3623.971	-27.188	-3596.783	0.32	0.905	0.433	31.643	0.794
3290	2.632	0.637	-3625.35	-28.412	-3596.937	0.32	0.877	0.429	34.544	0.713
3300	2.64	0.586	-3623.158	-27.972	-3595.186	0.32	0.906	0.429	35.541	0.729
3310	2.647	0.563	-3626.001	-27.435	-3598.566	0.32	0.915	0.432	32.467	0.775
3320	2.654	0.562	-3626.022	-27.307	-3598.715	0.32	0.936	0.431	34.45	0.77
3330	2.661	0.594	-3624.83	-28.909	-3595.921	0.32	0.946	0.429	33.856	0.698
3340	2.668	0.615	-3624.247	-29.898	-3594.349	0.32	0.915	0.429	31.238	0.668
3350	2.676	0.632	-3624.876	-29.41	-3595.466	0.32	0.911	0.43	31.458	0.688
3360	2.683	0.568	-3623.421	-32.446	-3590.975	0.32	0.916	0.431	23.577	0.615
3370	2.691	0.601	-3626.835	-36.169	-3590.666	0.32	0.947	0.429	17.698	0.532
3380	2.698	0.61	-3626.643	-35.842	-3590.801	0.32	0.935	0.441	12.996	0.593
3390	2.705	0.674	-3625.137	-35.614	-3589.523	0.32	0.956	0.436	15.464	0.573
3400	2.713	0.674	-3625.137	-35.614	-3589.523	0.32	0.956	0.436	15.464	0.573
3410	2.72	0.674	-3625.137	-35.614	-3589.523	0.32	0.956	0.436	15.464	0.573
3420	2.728	0.672	-3623.379	-33.097	-3590.282	0.32	0.953	0.434	20.168	0.62
3430	2.735	0.654	-3621.841	-32.687	-3589.153	0.32	0.94	0.435	20.149	0.636
3440	2.742	0.66	-3627.544	-31.542	-3596.002	0.32	0.898	0.438	19.068	0.693
3450	2.75	0.634	-3623.615	-34.526	-3589.089	0.32	0.929	0.438	15.564	0.61
3460	2.757	0.633	-3622.018	-32.68	-3589.338	0.32	0.884	0.438	18.141	0.653
3470	2.764	0.644	-3622.347	-32.759	-3589.587	0.32	0.902	0.437	18.36	0.648
3480	2.771	0.658	-3625.852	-33.849	-3592.003	0.32	0.862	0.44	15.505	0.635
3490	2.778	0.668	-3621.253	-35.396	-3585.857	0.32	0.911	0.436	15.769	0.575
3500	2.786	0.651	-3626.602	-36.644	-3589.957	0.32	0.917	0.442	12.136	0.575
3510	2.793	0.685	-3626.653	-37.696	-3588.958	0.32	0.947	0.438	12.269	0.538
3520	2.8	0.675	-3625.073	-38.416	-3586.658	0.32	0.937	0.439	11.369	0.526
3530	2.807	0.692	-3625.39	-38.665	-3586.725	0.32	0.933	0.437	11.587	0.515
3540	2.814	0.711	-3625.303	-34.739	-3590.564	0.32	0.926	0.434	17.523	0.582
3550	2.822	0.702	-3624.978	-33.196	-3591.783	0.32	0.926	0.435	19.393	0.622
3560	2.829	0.622	-3625.763	-32.575	-3593.188	0.32	0.956	0.437	19.088	0.651
3570	2.836	0.57	-3624.792	-33.266	-3591.526	0.32	0.946	0.43	22.871	0.591
3580	2.844	0.516	-3624.636	-31.664	-3592.972	0.32	0.927	0.433	23.23	0.65
3590	2.851	0.531	-3623.675	-32.595	-3591.08	0.32	0.935	0.431	22.989	0.615
3600	2.859	0.549	-3623.254	-31.229	-3592.025	0.32	0.923	0.43	26.869	0.64
3610	2.866	0.556	-3624.272	-30.402	-3593.871	0.32	0.892	0.433	25.313	0.685
3620	2.874	0.551	-3624.454	-29.361	-3595.092	0.32	0.864	0.433	26.942	0.719
3630	2.882	0.583	-3623.87	-29.293	-3594.576	0.32	0.859	0.431	29.881	0.701
3640	2.889	0.575	-3624.137	-30.149	-3593.988	0.32	0.908	0.432	26.529	0.688
3650	2.897	0.576	-3623.43	-31.473	-3591.957	0.32	0.9	0.432	24.571	0.646
3660	2.904	0.575	-3624.338	-30.916	-3593.422	0.32	0.938	0.431	26.493	0.657
3670	2.912	0.55	-3623.845	-30.595	-3593.251	0.32	0.937	0.43	28.084	0.659
3680	2.919	0.548	-3623.088	-30.55	-3592.538	0.32	0.885	0.431	27.737	0.661
3690	2.926	0.608	-3624.811	-30.82	-3593.992	0.32	0.898	0.433	24.874	0.671
3700	2.934	0.57	-3623.393	-29.739	-3593.654	0.32	0.887	0.432	28.176	0.693
3710	2.941	0.592	-3623.743	-28.684	-3595.059	0.32	0.869	0.43	32.651	0.711
3720	2.949	0.565	-3624.006	-26.664	-3597.341	0.32	0.925	0.43	38.783	0.776
3730	2.956	0.527	-3625.89	-24.721	-3601.169	0.32	0.912	0.43	41.864	0.864
3740	2.963	0.584	-3624.965	-23.535	-3601.431	0.32	0.905	0.428	50.586	0.889
3750	2.97	0.563	-3623.742	-25.18	-3598.562	0.32	0.909	0.428	45.496	0.819
3760	2.978	0.578	-3623.277	-26.512	-3596.764	0.32	0.897	0.429	41.271	0.769
3770	2.985	0.571	-3624.371	-25.428	-3598.943	0.32	0.912	0.43	42.042	0.823
3780	2.992	0.593	-3625.129	-24.57	-3600.56	0.32	0.897	0.43	44.18	0.86
3790	3.0	0.552	-3623.49	-25.391	-3598.099	0.32	0.895	0.429	44.459	0.812
3800	3.007	0.62	-3624.867	-25.573	-3599.294	0.32	0.911	0.428	45.268	0.799
3810	3.015	0.577	-3623.605	-26.083	-3597.522	0.32	0.9	0.428	44.751	0.774
3820	3.022	0.609	-3624.615	-26.045	-3598.57	0.32	0.911	0.427	45.848	0.772
3830	3.029	0.601	-3626.142	-26.437	-3599.705	0.32	0.946	0.426	46.503	0.751
3840	3.037	0.592	-3623.77	-27.296	-3596.474	0.32	0.875	0.429	38.805	0.742
3850	3.044	0.691	-3624.91	-26.466	-3598.444	0.32	0.926	0.431	35.32	0.808
3860	3.052	0.662	-3623.395	-25.732	-3597.664	0.32	0.902	0.432	35.435	0.847
3870	3.059	0.662	-3623.395	-25.732	-3597.664	0.32	0.902	0.432	35.435	0.847
3880	3.066	0.669	-3623.973	-25.785	-3598.188	0.32	0.87	0.433	34.162	0.851
3890	3.073	0.669	-3623.973	-25.785	-3598.188	0.32	0.87	0.433	34.162	0.851
3900	3.081	0.676	-3622.809	-26.352	-3596.457	0.32	0.904	0.432	34.896	0.816
3910	3.088	0.692	-3622.874	-26.933	-3595.941	0.32	0.887	0.432	34.007	0.79
3920	3.096	0.655	-3622.968	-27.717	-3595.251	0.32	0.886	0.434	28.84	0.786
3930	3.105	0.655	-3622.968	-27.717	-3595.251	0.32	0.886	0.434	28.84	0.786
3940	3.114	0.652	-3622.491	-28.489	-3594.003	0.32	0.906	0.434	27.563	0.758
3950	3.121	0.623	-3625.332	-27.96	-3597.371	0.32	0.911	0.431	33.14	0.744
3960	3.129	0.595	-3624.46	-29.286	-3595.175	0.32	0.878	0.432	28.315	0.713
3970	3.136	0.577	-3623.758	-32.062	-3591.697	0.32	0.883	0.43	24.894	0.62
3980	3.143	0.591	-3623.754	-29.841	-3593.913	0.32	0.892	0.432	27.858	0.691
3990	3.15	0.552	-3623.566	-32.134	-3591.431	0.32	0.864	0.433	22.613	0.633
