iter	hours	assortment	log_posterior	log_prior	loglik	missing	mixture	null_assortment	scale	shape
900	0.774	0.679	-3606.554	-16.285	-3590.269	0.32	0.911	0.433	25.23	0.678
910	0.782	0.679	-3606.554	-16.285	-3590.269	0.32	0.911	0.433	25.23	0.678
920	0.791	0.679	-3606.554	-16.285	-3590.269	0.32	0.911	0.433	25.23	0.678
930	0.8	0.679	-3606.554	-16.285	-3590.269	0.32	0.911	0.433	25.23	0.678
940	0.808	0.679	-3606.554	-16.285	-3590.269	0.32	0.911	0.433	25.23	0.678
950	0.817	0.683	-3607.098	-16.235	-3590.863	0.32	0.901	0.433	25.235	0.683
960	0.826	0.683	-3607.098	-16.235	-3590.863	0.32	0.901	0.433	25.235	0.683
970	0.835	0.683	-3607.098	-16.235	-3590.863	0.32	0.901	0.433	25.235	0.683
980	0.843	0.683	-3607.098	-16.235	-3590.863	0.32	0.901	0.433	25.235	0.683
990	0.852	0.637	-3608.328	-15.928	-3592.4	0.32	0.893	0.435	24.671	0.734
1000	0.861	0.663	-3608.335	-15.676	-3592.659	0.32	0.895	0.434	26.23	0.732
1010	0.869	0.639	-3610.393	-15.384	-3595.009	0.32	0.919	0.434	26.891	0.76
1020	0.877	0.63	-3610.134	-16.281	-3593.853	0.32	0.915	0.429	27.494	0.634
1030	0.885	0.579	-3608.466	-16.432	-3592.033	0.32	0.904	0.431	25.756	0.648
1040	0.894	0.556	-3609.314	-15.368	-3593.946	0.32	0.918	0.431	29.907	0.697
1050	0.902	0.551	-3608.475	-15.881	-3592.593	0.32	0.92	0.43	28.611	0.659
1060	0.911	0.579	-3608.655	-15.447	-3593.208	0.32	0.901	0.43	30.3	0.679
1070	0.92	0.541	-3610.134	-14.436	-3595.698	0.32	0.89	0.431	33.761	0.748
1080	0.928	0.55	-3610.479	-14.148	-3596.331	0.32	0.94	0.429	37.774	0.729
1090	0.937	0.554	-3610.205	-14.806	-3595.398	0.32	0.933	0.43	32.899	0.718
1100	0.946	0.556	-3610.336	-15.206	-3595.13	0.32	0.95	0.429	32.633	0.676
1110	0.954	0.605	-3609.997	-15.177	-3594.82	0.32	0.916	0.431	30.968	0.702
1120	0.963	0.52	-3611.926	-13.766	-3598.159	0.32	0.928	0.43	37.478	0.786
1130	0.972	0.59	-3610.251	-13.634	-3596.618	0.32	0.901	0.428	41.267	0.742
1140	0.98	0.619	-3614.093	-12.442	-3601.651	0.32	0.89	0.429	45.452	0.869
1150	0.988	0.626	-3618.052	-11.886	-3606.166	0.32	0.887	0.43	47.276	0.949
1160	0.997	0.537	-3612.82	-12.38	-3600.439	0.32	0.856	0.429	46.279	0.862
1170	1.005	0.583	-3612.244	-12.475	-3599.769	0.32	0.859	0.428	48.032	0.819
1180	1.014	0.561	-3612.86	-12.491	-3600.369	0.32	0.849	0.429	45.255	0.858
1190	1.022	0.581	-3614.641	-12.75	-3601.891	0.32	0.831	0.43	41.576	0.873
1200	1.031	0.54	-3613.8	-13.163	-3600.637	0.32	0.825	0.431	39.353	0.839
1210	1.039	0.606	-3610.685	-13.63	-3597.055	0.32	0.908	0.428	40.459	0.756
1220	1.048	0.599	-3611.49	-14.125	-3597.365	0.32	0.843	0.429	36.881	0.734
1230	1.056	0.547	-3608.88	-15.143	-3593.737	0.32	0.899	0.43	31.251	0.699
1240	1.064	0.524	-3608.79	-15.65	-3593.14	0.32	0.883	0.431	28.342	0.688
1250	1.071	0.512	-3609.69	-15.001	-3594.689	0.32	0.89	0.431	30.959	0.722
1260	1.078	0.512	-3609.69	-15.001	-3594.689	0.32	0.89	0.431	30.959	0.722
1270	1.086	0.613	-3610.051	-15.769	-3594.282	0.32	0.934	0.43	29.321	0.662
1280	1.093	0.601	-3610.684	-16.642	-3594.042	0.32	0.887	0.434	23.544	0.669
1290	1.101	0.559	-3608.277	-15.853	-3592.424	0.32	0.911	0.43	28.991	0.655
1300	1.109	0.544	-3608.875	-15.25	-3593.625	0.32	0.901	0.431	29.975	0.709
1310	1.116	0.541	-3608.383	-16.078	-3592.305	0.32	0.888	0.432	26.512	0.672
1320	1.124	0.547	-3609.658	-16.812	-3592.846	0.32	0.957	0.43	25.536	0.619
1330	1.132	0.548	-3610.065	-16.72	-3593.345	0.32	0.959	0.43	25.698	0.626
1340	1.139	0.604	-3609.557	-17.627	-3591.93	0.32	0.938	0.429	23.125	0.579
1350	1.147	0.629	-3609.834	-17.232	-3592.603	0.32	0.921	0.43	23.598	0.607
1360	1.155	0.549	-3607.964	-16.416	-3591.548	0.32	0.917	0.431	25.812	0.65
1370	1.162	0.556	-3608.629	-15.458	-3593.171	0.32	0.895	0.43	29.845	0.685
1380	1.17	0.549	-3608.692	-16.265	-3592.427	0.32	0.933	0.43	27.261	0.642
1390	1.178	0.568	-3609.222	-15.37	-3593.852	0.32	0.934	0.429	31.425	0.673
1400	1.185	0.628	-3611.031	-15.515	-3595.515	0.32	0.927	0.431	29.644	0.686
1410	1.193	0.55	-3609.283	-16.415	-3592.868	0.32	0.862	0.432	25.177	0.658
1420	1.201	0.537	-3608.322	-16.806	-3591.516	0.32	0.901	0.433	23.713	0.648
1430	1.209	0.555	-3608.148	-16.541	-3591.607	0.32	0.896	0.431	25.649	0.637
1440	1.216	0.543	-3610.338	-16.615	-3593.723	0.32	0.835	0.433	23.686	0.665
1450	1.224	0.578	-3609.922	-16.587	-3593.335	0.32	0.938	0.432	25.0	0.65
1460	1.231	0.559	-3608.948	-17.192	-3591.756	0.32	0.867	0.433	22.506	0.628
1470	1.239	0.541	-3609.559	-17.189	-3592.37	0.32	0.861	0.434	21.685	0.647
1480	1.248	0.555	-3608.488	-17.05	-3591.439	0.32	0.878	0.432	23.349	0.626
1490	1.255	0.582	-3609.845	-17.515	-3592.33	0.32	0.95	0.431	22.445	0.605
1500	1.263	0.549	-3609.181	-18.012	-3591.169	0.32	0.95	0.432	20.619	0.594
1510	1.27	0.55	-3608.324	-18.512	-3589.812	0.32	0.936	0.433	18.949	0.581
1520	1.278	0.55	-3608.324	-18.512	-3589.812	0.32	0.936	0.433	18.949	0.581
1530	1.285	0.578	-3609.582	-19.017	-3590.565	0.32	0.947	0.433	17.777	0.564
1540	1.293	0.538	-3608.754	-18.406	-3590.348	0.32	0.942	0.433	19.33	0.583
1550	1.301	0.538	-3608.754	-18.406	-3590.348	0.32	0.942	0.433	19.33	0.583
1560	1.308	0.548	-3608.108	-17.609	-3590.499	0.32	0.94	0.431	22.397	0.595
1570	1.315	0.532	-3608.273	-16.914	-3591.359	0.32	0.933	0.431	24.402	0.625
1580	1.323	0.559	-3609.288	-17.162	-3592.126	0.32	0.949	0.43	24.338	0.604
1590	1.33	0.559	-3609.288	-17.162	-3592.126	0.32	0.949	0.43	24.338	0.604
1600	1.338	0.581	-3608.904	-16.694	-3592.21	0.32	0.922	0.432	24.694	0.642
1610	1.345	0.609	-3609.534	-15.943	-3593.591	0.32	0.925	0.43	28.294	0.659
1620	1.353	0.581	-3608.753	-15.954	-3592.799	0.32	0.898	0.429	29.175	0.639
1630	1.36	0.598	-3608.785	-16.397	-3592.389	0.32	0.896	0.431	26.058	0.646
1640	1.368	0.557	-3609.46	-17.044	-3592.416	0.32	0.917	0.434	22.432	0.651
1650	1.375	0.588	-3608.692	-17.355	-3591.337	0.32	0.882	0.432	22.356	0.616
1660	1.383	0.535	-3612.133	-16.027	-3596.106	0.32	0.881	0.434	24.809	0.715
1670	1.39	0.547	-3608.084	-16.27	-3591.814	0.32	0.885	0.432	25.995	0.66
1680	1.398	0.527	-3608.635	-16.881	-3591.754	0.32	0.873	0.432	23.476	0.642
1690	1.405	0.622	-3611.475	-15.362	-3596.113	0.32	0.846	0.43	30.573	0.68
1700	1.412	0.645	-3611.781	-15.92	-3595.861	0.32	0.924	0.431	27.789	0.671
1710	1.42	0.564	-3608.918	-14.75	-3594.167	0.32	0.897	0.429	34.194	0.699
1720	1.428	0.531	-3608.862	-14.993	-3593.869	0.32	0.921	0.43	32.257	0.703
1730	1.436	0.531	-3608.862	-14.993	-3593.869	0.32	0.921	0.43	32.257	0.703
1740	1.443	0.531	-3608.862	-14.993	-3593.869	0.32	0.921	0.43	32.257	0.703
1750	1.451	0.571	-3609.838	-13.83	-3596.007	0.32	0.887	0.429	38.771	0.75
1760	1.459	0.565	-3609.887	-14.212	-3595.676	0.32	0.894	0.43	35.366	0.752
1770	1.466	0.629	-3611.091	-14.492	-3596.599	0.32	0.88	0.43	34.789	0.722
1780	1.474	0.647	-3612.094	-15.01	-3597.084	0.32	0.895	0.431	31.381	0.714
1790	1.481	0.643	-3611.73	-14.834	-3596.897	0.32	0.907	0.43	32.848	0.713
1800	1.489	0.621	-3610.801	-15.402	-3595.399	0.32	0.923	0.427	32.995	0.644
1810	1.497	0.599	-3609.414	-15.116	-3594.298	0.32	0.907	0.43	31.6	0.698
1820	1.505	0.609	-3611.221	-14.211	-3597.01	0.32	0.937	0.427	38.929	0.703
1830	1.513	0.595	-3610.873	-13.862	-3597.01	0.32	0.927	0.427	41.224	0.716
1840	1.52	0.537	-3610.545	-13.906	-3596.639	0.32	0.925	0.429	37.924	0.757
1850	1.528	0.57	-3614.23	-12.481	-3601.748	0.32	0.841	0.43	43.783	0.884
1860	1.536	0.579	-3612.697	-12.965	-3599.732	0.32	0.832	0.429	42.947	0.812
1870	1.544	0.551	-3611.238	-13.558	-3597.68	0.32	0.934	0.429	40.32	0.772
1880	1.552	0.565	-3610.102	-13.779	-3596.323	0.32	0.88	0.429	38.202	0.765
1890	1.56	0.575	-3610.635	-14.457	-3596.177	0.32	0.911	0.431	33.634	0.75
1900	1.567	0.53	-3609.152	-14.579	-3594.573	0.32	0.924	0.429	34.599	0.718
1910	1.576	0.603	-3609.963	-14.531	-3595.431	0.32	0.919	0.428	35.949	0.703
1920	1.584	0.63	-3613.239	-15.923	-3597.315	0.32	0.955	0.425	31.839	0.61
1930	1.592	0.63	-3613.239	-15.923	-3597.315	0.32	0.955	0.425	31.839	0.61
1940	1.6	0.643	-3612.014	-14.775	-3597.24	0.32	0.873	0.429	34.205	0.694
1950	1.608	0.585	-3610.076	-13.631	-3596.445	0.32	0.9	0.428	40.564	0.753
1960	1.615	0.593	-3610.444	-13.923	-3596.52	0.32	0.884	0.428	39.718	0.723
1970	1.623	0.582	-3610.725	-14.313	-3596.412	0.32	0.932	0.43	35.65	0.739
1980	1.631	0.621	-3610.434	-14.529	-3595.905	0.32	0.909	0.429	35.537	0.708
1990	1.638	0.599	-3610.224	-14.554	-3595.671	0.32	0.926	0.429	34.794	0.719
2000	1.646	0.595	-3611.876	-14.156	-3597.72	0.32	0.945	0.429	36.953	0.742
2010	1.654	0.607	-3610.865	-14.029	-3596.837	0.32	0.895	0.43	36.499	0.759
2020	1.661	0.591	-3610.199	-13.666	-3596.533	0.32	0.895	0.429	40.075	0.754
2030	1.669	0.61	-3611.072	-13.404	-3597.668	0.32	0.888	0.428	41.648	0.769
2040	1.677	0.601	-3610.849	-13.538	-3597.312	0.32	0.909	0.427	42.632	0.738
2050	1.684	0.534	-3611.056	-13.305	-3597.752	0.32	0.881	0.43	40.462	0.801
2060	1.692	0.542	-3610.289	-13.755	-3596.534	0.32	0.885	0.43	38.085	0.771
2070	1.699	0.53	-3610.602	-13.634	-3596.968	0.32	0.922	0.43	39.036	0.779
2080	1.707	0.528	-3610.788	-13.437	-3597.351	0.32	0.892	0.429	39.992	0.789
2090	1.715	0.533	-3610.727	-13.82	-3596.907	0.32	0.93	0.43	38.121	0.768
2100	1.722	0.583	-3610.38	-14.77	-3595.61	0.32	0.944	0.429	34.644	0.697
2110	1.73	0.587	-3609.53	-14.888	-3594.643	0.32	0.879	0.43	32.165	0.714
2120	1.738	0.577	-3609.214	-15.01	-3594.205	0.32	0.883	0.429	33.134	0.682
2130	1.746	0.571	-3608.876	-14.772	-3594.103	0.32	0.903	0.429	34.271	0.696
2140	1.754	0.592	-3609.547	-15.004	-3594.542	0.32	0.893	0.428	33.778	0.674
2150	1.762	0.517	-3610.644	-13.871	-3596.773	0.32	0.892	0.43	36.64	0.779
2160	1.77	0.559	-3608.78	-15.094	-3593.685	0.32	0.888	0.43	32.094	0.689
2170	1.778	0.544	-3609.798	-15.522	-3594.276	0.32	0.931	0.431	28.925	0.698
2180	1.786	0.593	-3608.674	-16.818	-3591.856	0.32	0.904	0.429	25.466	0.612
2190	1.795	0.591	-3609.249	-16.267	-3592.982	0.32	0.935	0.43	27.18	0.644
2200	1.803	0.573	-3608.82	-16.059	-3592.761	0.32	0.931	0.43	28.012	0.651
2210	1.811	0.59	-3608.994	-16.069	-3592.925	0.32	0.923	0.431	27.485	0.659
2220	1.82	0.631	-3610.407	-16.667	-3593.74	0.32	0.908	0.429	26.446	0.611
2230	1.828	0.64	-3610.642	-17.378	-3593.264	0.32	0.903	0.432	22.186	0.619
2240	1.836	0.601	-3608.689	-18.064	-3590.624	0.32	0.91	0.431	20.871	0.579
2250	1.845	0.567	-3608.766	-16.574	-3592.191	0.32	0.891	0.432	24.6	0.654
2260	1.853	0.564	-3608.205	-16.148	-3592.057	0.32	0.903	0.43	27.635	0.645
2270	1.861	0.518	-3610.715	-16.779	-3593.936	0.32	0.844	0.434	22.906	0.664
2280	1.87	0.608	-3609.429	-16.212	-3593.217	0.32	0.887	0.431	26.351	0.66
2290	1.878	0.55	-3607.932	-18.092	-3589.84	0.32	0.881	0.433	19.856	0.596
2300	1.886	0.62	-3609.379	-17.742	-3591.637	0.32	0.909	0.432	21.36	0.6
2310	1.895	0.595	-3608.53	-17.019	-3591.511	0.32	0.91	0.431	23.938	0.621
2320	1.903	0.615	-3609.67	-16.402	-3593.268	0.32	0.877	0.431	26.022	0.644
2330	1.911	0.639	-3610.45	-16.747	-3593.703	0.32	0.914	0.431	25.134	0.627
2340	1.92	0.582	-3609.981	-17.026	-3592.955	0.32	0.882	0.434	22.305	0.652
2350	1.928	0.596	-3611.134	-15.793	-3595.341	0.32	0.954	0.43	29.267	0.664
2360	1.937	0.514	-3609.405	-16.147	-3593.258	0.32	0.93	0.431	26.723	0.665
2370	1.945	0.569	-3609.158	-15.447	-3593.711	0.32	0.902	0.431	29.319	0.697
2380	1.954	0.558	-3609.496	-14.229	-3595.267	0.32	0.899	0.43	35.864	0.742
2390	1.962	0.571	-3610.573	-15.184	-3595.39	0.32	0.921	0.431	30.112	0.718
2400	1.971	0.594	-3609.931	-15.62	-3594.312	0.32	0.869	0.429	30.429	0.653
2410	1.979	0.582	-3609.403	-16.505	-3592.898	0.32	0.86	0.432	24.964	0.652
2420	1.987	0.598	-3608.57	-17.254	-3591.317	0.32	0.911	0.43	23.481	0.606
2430	1.996	0.573	-3608.421	-16.06	-3592.361	0.32	0.919	0.43	27.914	0.651
2440	2.004	0.573	-3608.421	-16.06	-3592.361	0.32	0.919	0.43	27.914	0.651
2450	2.012	0.583	-3608.347	-16.851	-3591.496	0.32	0.91	0.43	25.25	0.613
2460	2.021	0.577	-3608.5	-16.378	-3592.123	0.32	0.9	0.431	25.905	0.651
2470	2.029	0.554	-3608.429	-16.263	-3592.167	0.32	0.898	0.431	26.283	0.656
2480	2.037	0.539	-3608.772	-16.516	-3592.256	0.32	0.899	0.433	24.485	0.664
2490	2.046	0.618	-3609.878	-17.267	-3592.611	0.32	0.917	0.428	24.369	0.589
2500	2.054	0.574	-3609.652	-16.69	-3592.962	0.32	0.85	0.432	24.308	0.644
2510	2.062	0.55	-3607.556	-17.073	-3590.482	0.32	0.893	0.431	23.557	0.621
2520	2.071	0.564	-3608.013	-17.723	-3590.29	0.32	0.915	0.431	21.84	0.592
2530	2.079	0.564	-3608.013	-17.723	-3590.29	0.32	0.915	0.431	21.84	0.592
2540	2.087	0.58	-3608.764	-18.415	-3590.349	0.32	0.889	0.434	18.721	0.591
2550	2.096	0.602	-3612.146	-20.23	-3591.916	0.32	0.861	0.438	13.501	0.563
2560	2.104	0.604	-3609.611	-19.461	-3590.151	0.32	0.881	0.434	16.138	0.558
2570	2.112	0.616	-3609.376	-16.954	-3592.422	0.32	0.895	0.432	23.843	0.628
2580	2.121	0.58	-3609.16	-16.991	-3592.169	0.32	0.943	0.429	25.068	0.606
2590	2.13	0.607	-3609.496	-16.498	-3592.998	0.32	0.934	0.429	27.086	0.62
2600	2.138	0.604	-3611.443	-15.709	-3595.734	0.32	0.955	0.427	31.675	0.635
2610	2.146	0.59	-3610.05	-13.961	-3596.089	0.32	0.903	0.429	37.68	0.75
2620	2.154	0.613	-3609.985	-14.876	-3595.109	0.32	0.895	0.429	33.801	0.69
2630	2.162	0.656	-3612.165	-15.209	-3596.956	0.32	0.914	0.429	31.799	0.684
2640	2.171	0.62	-3611.462	-14.431	-3597.031	0.32	0.855	0.43	34.791	0.728
2650	2.179	0.532	-3609.943	-14.001	-3595.941	0.32	0.883	0.43	36.149	0.768
2660	2.187	0.516	-3612.526	-13.593	-3598.933	0.32	0.849	0.431	36.898	0.814
2670	2.195	0.523	-3611.698	-13.527	-3598.17	0.32	0.911	0.43	38.401	0.805
2680	2.204	0.533	-3610.574	-14.119	-3596.455	0.32	0.896	0.431	34.935	0.773
2690	2.212	0.545	-3609.834	-13.955	-3595.879	0.32	0.893	0.43	37.327	0.755
2700	2.221	0.574	-3612.484	-13.264	-3599.221	0.32	0.936	0.429	41.453	0.801
2710	2.229	0.56	-3612.073	-12.524	-3599.548	0.32	0.884	0.429	45.52	0.851
2720	2.238	0.586	-3610.572	-13.425	-3597.147	0.32	0.918	0.427	43.083	0.749
2730	2.247	0.597	-3610.566	-13.815	-3596.751	0.32	0.907	0.427	41.087	0.721
2740	2.255	0.597	-3610.566	-13.815	-3596.751	0.32	0.907	0.427	41.087	0.721
2750	2.263	0.617	-3611.286	-13.943	-3597.343	0.32	0.919	0.429	37.952	0.751
2760	2.27	0.579	-3609.396	-14.462	-3594.935	0.32	0.887	0.429	35.688	0.712
2770	2.278	0.583	-3609.242	-15.52	-3593.722	0.32	0.907	0.431	29.146	0.691
2780	2.286	0.593	-3609.428	-14.609	-3594.819	0.32	0.905	0.429	35.003	0.705
2790	2.293	0.554	-3609.305	-14.236	-3595.069	0.32	0.897	0.429	36.398	0.732
2800	2.301	0.572	-3609.724	-14.688	-3595.036	0.32	0.866	0.429	34.186	0.704
2810	2.308	0.516	-3612.585	-13.038	-3599.547	0.32	0.879	0.43	40.58	0.844
2820	2.316	0.523	-3610.529	-13.669	-3596.859	0.32	0.899	0.43	38.081	0.786
2830	2.323	0.523	-3610.529	-13.669	-3596.859	0.32	0.899	0.43	38.081	0.786
2840	2.331	0.567	-3613.991	-12.874	-3601.117	0.32	0.885	0.431	40.931	0.868
2850	2.338	0.582	-3610.627	-13.269	-3597.358	0.32	0.88	0.428	42.295	0.778
2860	2.345	0.585	-3610.351	-13.806	-3596.546	0.32	0.925	0.427	40.699	0.73
2870	2.353	0.594	-3611.009	-13.126	-3597.883	0.32	0.915	0.428	43.968	0.78
2880	2.36	0.633	-3613.918	-12.828	-3601.09	0.32	0.924	0.429	44.61	0.821
2890	2.367	0.633	-3613.918	-12.828	-3601.09	0.32	0.924	0.429	44.61	0.821
2900	2.375	0.606	-3611.015	-13.91	-3597.104	0.32	0.921	0.427	40.852	0.713
