iter	hours	assortment	log_posterior	log_prior	loglik	missing	mixture	null_assortment	scale	shape
280	0.224	0.607	-3609.589	-15.733	-3593.856	0.32	0.884	0.429	29.694	0.654
290	0.232	0.576	-3608.45	-15.725	-3592.725	0.32	0.903	0.43	29.237	0.664
300	0.24	0.604	-3608.931	-16.85	-3592.082	0.32	0.917	0.431	24.488	0.629
310	0.248	0.57	-3609.601	-16.771	-3592.83	0.32	0.852	0.43	24.905	0.623
320	0.256	0.583	-3610.013	-17.528	-3592.485	0.32	0.86	0.434	20.792	0.631
330	0.264	0.572	-3608.638	-17.89	-3590.748	0.32	0.938	0.43	21.533	0.585
340	0.272	0.572	-3608.48	-18.484	-3589.996	0.32	0.889	0.433	18.732	0.584
350	0.28	0.624	-3612.864	-20.518	-3592.346	0.32	0.82	0.444	11.687	0.599
360	0.288	0.634	-3610.811	-19.267	-3591.544	0.32	0.818	0.441	14.395	0.626
370	0.296	0.621	-3608.294	-18.313	-3589.981	0.32	0.887	0.439	16.995	0.649
380	0.304	0.621	-3608.294	-18.313	-3589.981	0.32	0.887	0.439	16.995	0.649
390	0.312	0.538	-3609.211	-18.949	-3590.262	0.32	0.912	0.436	16.886	0.588
400	0.32	0.556	-3610.171	-18.999	-3591.172	0.32	0.939	0.435	16.905	0.586
410	0.328	0.536	-3607.944	-17.093	-3590.851	0.32	0.883	0.432	23.273	0.624
420	0.336	0.563	-3608.755	-17.53	-3591.226	0.32	0.872	0.433	21.466	0.616
430	0.344	0.517	-3608.752	-17.59	-3591.163	0.32	0.9	0.433	20.99	0.622
440	0.352	0.529	-3607.987	-17.536	-3590.451	0.32	0.904	0.433	21.548	0.616
450	0.36	0.529	-3607.987	-17.536	-3590.451	0.32	0.904	0.433	21.548	0.616
460	0.368	0.514	-3608.963	-16.454	-3592.509	0.32	0.889	0.432	24.894	0.661
470	0.376	0.537	-3609.032	-16.216	-3592.816	0.32	0.917	0.432	25.86	0.672
480	0.384	0.573	-3610.123	-15.104	-3595.02	0.32	0.877	0.432	30.083	0.724
490	0.392	0.489	-3612.779	-14.482	-3598.297	0.32	0.926	0.431	33.118	0.758
500	0.4	0.526	-3610.407	-13.782	-3596.626	0.32	0.914	0.43	37.849	0.775
510	0.408	0.552	-3611.429	-13.613	-3597.816	0.32	0.841	0.429	38.966	0.774
520	0.416	0.538	-3610.586	-13.93	-3596.656	0.32	0.885	0.43	36.445	0.773
530	0.423	0.57	-3609.255	-14.519	-3594.736	0.32	0.885	0.429	34.685	0.72
540	0.431	0.572	-3608.861	-15.343	-3593.518	0.32	0.902	0.431	30.206	0.693
550	0.439	0.57	-3608.701	-15.202	-3593.498	0.32	0.899	0.43	31.278	0.691
560	0.447	0.575	-3608.408	-16.425	-3591.983	0.32	0.89	0.431	25.885	0.645
570	0.456	0.559	-3608.397	-17.354	-3591.044	0.32	0.884	0.432	22.196	0.619
580	0.464	0.552	-3608.048	-17.601	-3590.447	0.32	0.938	0.431	22.353	0.596
590	0.472	0.553	-3608.088	-16.867	-3591.221	0.32	0.898	0.431	24.546	0.623
600	0.48	0.557	-3607.783	-17.606	-3590.178	0.32	0.914	0.433	21.424	0.613
610	0.488	0.595	-3609.903	-17.473	-3592.43	0.32	0.851	0.432	21.885	0.611
620	0.496	0.613	-3609.973	-18.153	-3591.82	0.32	0.875	0.434	19.36	0.601
630	0.504	0.58	-3609.611	-18.413	-3591.198	0.32	0.949	0.428	20.74	0.554
640	0.512	0.58	-3609.611	-18.413	-3591.198	0.32	0.949	0.428	20.74	0.554
650	0.52	0.572	-3611.232	-16.594	-3594.638	0.32	0.936	0.433	24.2	0.666
660	0.528	0.582	-3609.127	-17.512	-3591.615	0.32	0.895	0.434	21.179	0.626
670	0.536	0.588	-3608.975	-17.349	-3591.626	0.32	0.93	0.432	22.614	0.616
680	0.544	0.572	-3609.021	-19.185	-3589.837	0.32	0.877	0.432	17.276	0.553
690	0.552	0.563	-3608.717	-17.192	-3591.525	0.32	0.869	0.432	22.981	0.618
700	0.56	0.576	-3608.234	-17.091	-3591.143	0.32	0.921	0.43	24.147	0.61
710	0.568	0.603	-3610.33	-18.0	-3592.33	0.32	0.941	0.433	20.254	0.602
720	0.577	0.65	-3606.334	-17.46	-3588.874	0.32	0.916	0.435	20.44	0.653
730	0.584	0.647	-3605.467	-18.235	-3587.232	0.32	0.899	0.436	18.128	0.627
740	0.592	0.647	-3605.467	-18.235	-3587.232	0.32	0.899	0.436	18.128	0.627
750	0.6	0.647	-3605.467	-18.235	-3587.232	0.32	0.899	0.436	18.128	0.627
760	0.608	0.647	-3605.467	-18.235	-3587.232	0.32	0.899	0.436	18.128	0.627
770	0.616	0.647	-3605.467	-18.235	-3587.232	0.32	0.899	0.436	18.128	0.627
780	0.624	0.653	-3606.145	-18.274	-3587.87	0.32	0.879	0.437	17.853	0.628
790	0.633	0.653	-3606.145	-18.274	-3587.87	0.32	0.879	0.437	17.853	0.628
800	0.641	0.686	-3607.978	-18.189	-3589.789	0.32	0.934	0.435	19.033	0.612
810	0.649	0.686	-3607.978	-18.189	-3589.789	0.32	0.934	0.435	19.033	0.612
820	0.657	0.7	-3608.661	-19.437	-3589.224	0.32	0.923	0.436	15.821	0.573
830	0.665	0.7	-3608.661	-19.437	-3589.224	0.32	0.923	0.436	15.821	0.573
840	0.673	0.697	-3607.011	-18.145	-3588.866	0.32	0.899	0.434	19.529	0.601
850	0.68	0.697	-3607.011	-18.145	-3588.866	0.32	0.899	0.434	19.529	0.601
860	0.688	0.715	-3609.804	-16.906	-3592.898	0.32	0.868	0.433	23.31	0.644
870	0.696	0.709	-3610.07	-17.924	-3592.146	0.32	0.844	0.434	19.805	0.613
880	0.704	0.677	-3607.747	-17.883	-3589.864	0.32	0.857	0.436	19.082	0.636
890	0.712	0.677	-3607.747	-17.883	-3589.864	0.32	0.857	0.436	19.082	0.636
900	0.72	0.67	-3607.831	-18.28	-3589.551	0.32	0.868	0.437	17.747	0.63
910	0.728	0.66	-3608.84	-18.759	-3590.081	0.32	0.848	0.438	16.148	0.625
920	0.736	0.66	-3608.84	-18.759	-3590.081	0.32	0.848	0.438	16.148	0.625
930	0.744	0.649	-3608.425	-19.145	-3589.28	0.32	0.887	0.439	15.238	0.615
940	0.752	0.651	-3605.74	-18.145	-3587.595	0.32	0.899	0.436	18.377	0.629
950	0.76	0.651	-3605.74	-18.145	-3587.595	0.32	0.899	0.436	18.377	0.629
960	0.768	0.675	-3607.315	-17.917	-3589.398	0.32	0.888	0.436	19.047	0.636
970	0.777	0.675	-3607.315	-17.917	-3589.398	0.32	0.888	0.436	19.047	0.636
980	0.785	0.675	-3607.315	-17.917	-3589.398	0.32	0.888	0.436	19.047	0.636
990	0.793	0.675	-3607.315	-17.917	-3589.398	0.32	0.888	0.436	19.047	0.636
1000	0.801	0.644	-3605.92	-19.054	-3586.866	0.32	0.889	0.438	15.844	0.606
1010	0.809	0.644	-3605.92	-19.054	-3586.866	0.32	0.889	0.438	15.844	0.606
1020	0.817	0.644	-3605.92	-19.054	-3586.866	0.32	0.889	0.438	15.844	0.606
1030	0.825	0.644	-3605.92	-19.054	-3586.866	0.32	0.889	0.438	15.844	0.606
1040	0.833	0.644	-3605.92	-19.054	-3586.866	0.32	0.889	0.438	15.844	0.606
1050	0.841	0.644	-3605.92	-19.054	-3586.866	0.32	0.889	0.438	15.844	0.606
1060	0.849	0.604	-3610.456	-20.308	-3590.148	0.32	0.954	0.44	13.09	0.579
1070	0.857	0.634	-3607.897	-19.611	-3588.286	0.32	0.904	0.44	14.271	0.6
1080	0.865	0.634	-3611.099	-20.155	-3590.944	0.32	0.896	0.436	14.384	0.545
1090	0.873	0.567	-3609.637	-17.922	-3591.715	0.32	0.894	0.435	19.316	0.627
1100	0.881	0.619	-3609.86	-17.555	-3592.305	0.32	0.905	0.429	23.124	0.583
1110	0.889	0.636	-3611.629	-17.365	-3594.264	0.32	0.921	0.427	24.744	0.573
1120	0.897	0.593	-3609.912	-17.604	-3592.308	0.32	0.948	0.428	23.531	0.575
1130	0.905	0.611	-3609.638	-17.496	-3592.142	0.32	0.934	0.429	23.471	0.585
1140	0.913	0.557	-3608.695	-18.547	-3590.148	0.32	0.877	0.432	19.052	0.57
1150	0.921	0.564	-3608.781	-17.658	-3591.123	0.32	0.872	0.431	21.853	0.595
1160	0.929	0.562	-3609.419	-17.203	-3592.216	0.32	0.853	0.433	22.451	0.627
1170	0.937	0.59	-3609.81	-16.771	-3593.039	0.32	0.861	0.433	23.676	0.649
1180	0.945	0.583	-3610.0	-17.295	-3592.704	0.32	0.848	0.433	21.889	0.63
1190	0.953	0.639	-3611.245	-16.367	-3594.879	0.32	0.931	0.431	26.295	0.649
1200	0.961	0.619	-3609.941	-16.68	-3593.261	0.32	0.915	0.428	26.775	0.605
1210	0.969	0.593	-3608.515	-17.531	-3590.984	0.32	0.907	0.432	21.957	0.608
1220	0.977	0.562	-3608.937	-18.548	-3590.389	0.32	0.893	0.435	17.829	0.601
1230	0.985	0.561	-3608.109	-18.68	-3589.429	0.32	0.931	0.433	18.453	0.576
1240	0.993	0.552	-3610.497	-19.726	-3590.772	0.32	0.837	0.436	14.988	0.562
1250	1.001	0.544	-3608.433	-19.201	-3589.232	0.32	0.942	0.432	17.453	0.554
1260	1.009	0.562	-3608.144	-19.351	-3588.793	0.32	0.919	0.434	16.421	0.563
1270	1.017	0.585	-3609.299	-19.74	-3589.559	0.32	0.938	0.433	15.838	0.546
1280	1.025	0.572	-3608.67	-20.003	-3588.667	0.32	0.909	0.434	15.041	0.541
1290	1.033	0.549	-3608.858	-21.077	-3587.781	0.32	0.921	0.436	12.635	0.521
1300	1.041	0.552	-3609.759	-21.641	-3588.117	0.32	0.893	0.446	9.924	0.57
1310	1.049	0.534	-3610.716	-21.427	-3589.288	0.32	0.861	0.447	10.069	0.581
1320	1.057	0.5	-3609.746	-20.77	-3588.976	0.32	0.881	0.445	11.304	0.592
1330	1.065	0.494	-3608.394	-19.851	-3588.544	0.32	0.879	0.442	13.09	0.615
1340	1.073	0.464	-3608.0	-19.698	-3588.302	0.32	0.88	0.441	13.595	0.612
1350	1.081	0.464	-3608.0	-19.698	-3588.302	0.32	0.88	0.441	13.595	0.612
1360	1.089	0.464	-3608.0	-19.698	-3588.302	0.32	0.88	0.441	13.595	0.612
1370	1.097	0.464	-3608.0	-19.698	-3588.302	0.32	0.88	0.441	13.595	0.612
1380	1.105	0.464	-3608.0	-19.698	-3588.302	0.32	0.88	0.441	13.595	0.612
1390	1.113	0.464	-3608.0	-19.698	-3588.302	0.32	0.88	0.441	13.595	0.612
1400	1.121	0.464	-3608.0	-19.698	-3588.302	0.32	0.88	0.441	13.595	0.612
1410	1.128	0.466	-3607.563	-18.975	-3588.589	0.32	0.91	0.44	15.407	0.629
1420	1.137	0.466	-3607.563	-18.975	-3588.589	0.32	0.91	0.44	15.407	0.629
1430	1.145	0.466	-3607.563	-18.975	-3588.589	0.32	0.91	0.44	15.407	0.629
1440	1.153	0.466	-3607.563	-18.975	-3588.589	0.32	0.91	0.44	15.407	0.629
1450	1.161	0.474	-3608.239	-19.277	-3588.962	0.32	0.888	0.441	14.419	0.628
1460	1.168	0.474	-3608.239	-19.277	-3588.962	0.32	0.888	0.441	14.419	0.628
1470	1.176	0.474	-3608.239	-19.277	-3588.962	0.32	0.888	0.441	14.419	0.628
1480	1.184	0.477	-3604.465	-21.267	-3583.198	0.32	0.885	0.442	11.128	0.553
1490	1.192	0.483	-3604.677	-21.536	-3583.141	0.32	0.866	0.443	10.62	0.548
1500	1.2	0.483	-3604.677	-21.536	-3583.141	0.32	0.866	0.443	10.62	0.548
1510	1.208	0.483	-3604.677	-21.536	-3583.141	0.32	0.866	0.443	10.62	0.548
1520	1.216	0.483	-3604.677	-21.536	-3583.141	0.32	0.866	0.443	10.62	0.548
1530	1.224	0.483	-3604.677	-21.536	-3583.141	0.32	0.866	0.443	10.62	0.548
1540	1.232	0.483	-3604.677	-21.536	-3583.141	0.32	0.866	0.443	10.62	0.548
1550	1.24	0.483	-3604.677	-21.536	-3583.141	0.32	0.866	0.443	10.62	0.548
1560	1.248	0.493	-3604.24	-21.371	-3582.869	0.32	0.902	0.442	10.961	0.552
1570	1.256	0.528	-3603.564	-24.099	-3579.465	0.32	0.921	0.445	7.422	0.485
1580	1.264	0.528	-3603.564	-24.099	-3579.465	0.32	0.921	0.445	7.422	0.485
1590	1.272	0.499	-3601.657	-23.191	-3578.466	0.32	0.912	0.442	8.723	0.493
1600	1.28	0.499	-3601.657	-23.191	-3578.466	0.32	0.912	0.442	8.723	0.493
1610	1.288	0.499	-3601.657	-23.191	-3578.466	0.32	0.912	0.442	8.723	0.493
1620	1.296	0.541	-3606.943	-24.363	-3582.58	0.32	0.912	0.449	6.863	0.493
1630	1.304	0.522	-3604.246	-24.333	-3579.913	0.32	0.882	0.447	7.042	0.484
1640	1.312	0.522	-3604.246	-24.333	-3579.913	0.32	0.882	0.447	7.042	0.484
1650	1.32	0.522	-3604.246	-24.333	-3579.913	0.32	0.882	0.447	7.042	0.484
1660	1.328	0.522	-3604.246	-24.333	-3579.913	0.32	0.882	0.447	7.042	0.484
1670	1.336	0.522	-3604.246	-24.333	-3579.913	0.32	0.882	0.447	7.042	0.484
1680	1.344	0.522	-3604.246	-24.333	-3579.913	0.32	0.882	0.447	7.042	0.484
1690	1.352	0.522	-3604.246	-24.333	-3579.913	0.32	0.882	0.447	7.042	0.484
1700	1.36	0.522	-3604.246	-24.333	-3579.913	0.32	0.882	0.447	7.042	0.484
1710	1.367	0.522	-3604.246	-24.333	-3579.913	0.32	0.882	0.447	7.042	0.484
1720	1.375	0.497	-3605.678	-24.96	-3580.718	0.32	0.891	0.448	6.389	0.473
1730	1.384	0.518	-3604.228	-24.153	-3580.075	0.32	0.876	0.446	7.235	0.487
1740	1.392	0.518	-3604.228	-24.153	-3580.075	0.32	0.876	0.446	7.235	0.487
1750	1.399	0.505	-3604.126	-25.41	-3578.716	0.32	0.937	0.445	6.228	0.454
1760	1.407	0.505	-3604.126	-25.41	-3578.716	0.32	0.937	0.445	6.228	0.454
1770	1.415	0.526	-3605.026	-25.801	-3579.226	0.32	0.963	0.444	6.005	0.443
1780	1.423	0.526	-3605.026	-25.801	-3579.226	0.32	0.963	0.444	6.005	0.443
1790	1.431	0.526	-3605.026	-25.801	-3579.226	0.32	0.963	0.444	6.005	0.443
1800	1.439	0.526	-3605.026	-25.801	-3579.226	0.32	0.963	0.444	6.005	0.443
1810	1.447	0.526	-3605.026	-25.801	-3579.226	0.32	0.963	0.444	6.005	0.443
1820	1.455	0.526	-3605.026	-25.801	-3579.226	0.32	0.963	0.444	6.005	0.443
1830	1.463	0.526	-3605.026	-25.801	-3579.226	0.32	0.963	0.444	6.005	0.443
1840	1.471	0.526	-3605.026	-25.801	-3579.226	0.32	0.963	0.444	6.005	0.443
1850	1.479	0.526	-3605.026	-25.801	-3579.226	0.32	0.963	0.444	6.005	0.443
1860	1.487	0.522	-3610.25	-24.096	-3586.154	0.32	0.971	0.446	7.48	0.489
1870	1.495	0.521	-3607.874	-23.357	-3584.516	0.32	0.959	0.445	8.302	0.504
1880	1.503	0.499	-3603.801	-21.495	-3582.306	0.32	0.919	0.442	10.897	0.545
1890	1.511	0.514	-3603.593	-21.538	-3582.054	0.32	0.919	0.442	10.797	0.545
1900	1.519	0.494	-3602.913	-23.001	-3579.912	0.32	0.914	0.443	8.828	0.504
1910	1.527	0.528	-3602.784	-24.818	-3577.966	0.32	0.896	0.445	6.71	0.467
1920	1.535	0.528	-3602.784	-24.818	-3577.966	0.32	0.896	0.445	6.71	0.467
1930	1.543	0.528	-3602.784	-24.818	-3577.966	0.32	0.896	0.445	6.71	0.467
1940	1.551	0.528	-3602.784	-24.818	-3577.966	0.32	0.896	0.445	6.71	0.467
1950	1.559	0.528	-3602.784	-24.818	-3577.966	0.32	0.896	0.445	6.71	0.467
1960	1.567	0.528	-3602.784	-24.818	-3577.966	0.32	0.896	0.445	6.71	0.467
1970	1.575	0.528	-3602.784	-24.818	-3577.966	0.32	0.896	0.445	6.71	0.467
1980	1.583	0.528	-3602.784	-24.818	-3577.966	0.32	0.896	0.445	6.71	0.467
1990	1.591	0.528	-3602.784	-24.818	-3577.966	0.32	0.896	0.445	6.71	0.467
2000	1.599	0.528	-3602.784	-24.818	-3577.966	0.32	0.896	0.445	6.71	0.467
2010	1.607	0.528	-3602.784	-24.818	-3577.966	0.32	0.896	0.445	6.71	0.467
2020	1.614	0.528	-3602.784	-24.818	-3577.966	0.32	0.896	0.445	6.71	0.467
2030	1.622	0.528	-3602.784	-24.818	-3577.966	0.32	0.896	0.445	6.71	0.467
2040	1.631	0.521	-3603.078	-23.268	-3579.809	0.32	0.898	0.444	8.345	0.503
2050	1.639	0.521	-3603.078	-23.268	-3579.809	0.32	0.898	0.444	8.345	0.503
2060	1.647	0.521	-3603.078	-23.268	-3579.809	0.32	0.898	0.444	8.345	0.503
2070	1.655	0.521	-3603.078	-23.268	-3579.809	0.32	0.898	0.444	8.345	0.503
2080	1.663	0.521	-3603.078	-23.268	-3579.809	0.32	0.898	0.444	8.345	0.503
2090	1.671	0.515	-3602.151	-23.283	-3578.868	0.32	0.904	0.443	8.457	0.497
2100	1.679	0.517	-3601.891	-23.079	-3578.811	0.32	0.914	0.443	8.772	0.5
2110	1.687	0.517	-3601.891	-23.079	-3578.811	0.32	0.914	0.443	8.772	0.5
2120	1.695	0.517	-3601.891	-23.079	-3578.811	0.32	0.914	0.443	8.772	0.5
2130	1.703	0.517	-3601.891	-23.079	-3578.811	0.32	0.914	0.443	8.772	0.5
2140	1.711	0.532	-3603.937	-26.897	-3577.039	0.32	0.901	0.447	4.948	0.428
2150	1.719	0.532	-3603.937	-26.897	-3577.039	0.32	0.901	0.447	4.948	0.428
2160	1.727	0.537	-3603.482	-24.699	-3578.783	0.32	0.902	0.446	6.749	0.473
2170	1.735	0.52	-3604.5	-23.767	-3580.733	0.32	0.865	0.446	7.62	0.497
2180	1.743	0.52	-3604.5	-23.767	-3580.733	0.32	0.865	0.446	7.62	0.497
2190	1.751	0.52	-3604.5	-23.767	-3580.733	0.32	0.865	0.446	7.62	0.497
2200	1.759	0.52	-3604.5	-23.767	-3580.733	0.32	0.865	0.446	7.62	0.497
2210	1.767	0.52	-3604.5	-23.767	-3580.733	0.32	0.865	0.446	7.62	0.497
2220	1.775	0.52	-3604.5	-23.767	-3580.733	0.32	0.865	0.446	7.62	0.497
2230	1.783	0.53	-3603.94	-23.794	-3580.146	0.32	0.895	0.446	7.635	0.495
2240	1.791	0.53	-3603.94	-23.794	-3580.146	0.32	0.895	0.446	7.635	0.495
2250	1.799	0.53	-3603.94	-23.794	-3580.146	0.32	0.895	0.446	7.635	0.495
2260	1.807	0.531	-3605.013	-22.972	-3582.041	0.32	0.898	0.446	8.516	0.519
2270	1.815	0.52	-3604.404	-23.271	-3581.133	0.32	0.89	0.446	8.198	0.509
2280	1.823	0.54	-3604.126	-23.753	-3580.373	0.32	0.903	0.446	7.674	0.497
2290	1.83	0.505	-3604.156	-22.994	-3581.162	0.32	0.936	0.443	8.821	0.507
2300	1.839	0.505	-3604.156	-22.994	-3581.162	0.32	0.936	0.443	8.821	0.507
2310	1.846	0.505	-3604.156	-22.994	-3581.162	0.32	0.936	0.443	8.821	0.507
2320	1.854	0.505	-3604.156	-22.994	-3581.162	0.32	0.936	0.443	8.821	0.507
2330	1.862	0.505	-3604.156	-22.994	-3581.162	0.32	0.936	0.443	8.821	0.507
2340	1.87	0.501	-3601.744	-22.606	-3579.138	0.32	0.928	0.441	9.562	0.506
2350	1.879	0.501	-3601.744	-22.606	-3579.138	0.32	0.928	0.441	9.562	0.506
2360	1.886	0.501	-3601.744	-22.606	-3579.138	0.32	0.928	0.441	9.562	0.506
2370	1.894	0.501	-3601.744	-22.606	-3579.138	0.32	0.928	0.441	9.562	0.506
2380	1.902	0.501	-3601.744	-22.606	-3579.138	0.32	0.928	0.441	9.562	0.506
2390	1.91	0.501	-3601.744	-22.606	-3579.138	0.32	0.928	0.441	9.562	0.506
2400	1.918	0.501	-3601.744	-22.606	-3579.138	0.32	0.928	0.441	9.562	0.506
2410	1.926	0.501	-3601.744	-22.606	-3579.138	0.32	0.928	0.441	9.562	0.506
2420	1.934	0.501	-3601.744	-22.606	-3579.138	0.32	0.928	0.441	9.562	0.506
2430	1.942	0.501	-3601.744	-22.606	-3579.138	0.32	0.928	0.441	9.562	0.506
2440	1.95	0.501	-3601.744	-22.606	-3579.138	0.32	0.928	0.441	9.562	0.506
2450	1.958	0.501	-3601.744	-22.606	-3579.138	0.32	0.928	0.441	9.562	0.506
2460	1.966	0.501	-3601.744	-22.606	-3579.138	0.32	0.928	0.441	9.562	0.506
2470	1.974	0.501	-3601.744	-22.606	-3579.138	0.32	0.928	0.441	9.562	0.506
2480	1.982	0.5	-3602.506	-23.82	-3578.685	0.32	0.919	0.443	7.899	0.483
2490	1.99	0.5	-3602.506	-23.82	-3578.685	0.32	0.919	0.443	7.899	0.483
2500	1.998	0.5	-3602.506	-23.82	-3578.685	0.32	0.919	0.443	7.899	0.483
2510	2.006	0.5	-3602.506	-23.82	-3578.685	0.32	0.919	0.443	7.899	0.483
2520	2.014	0.5	-3602.506	-23.82	-3578.685	0.32	0.919	0.443	7.899	0.483
2530	2.022	0.5	-3602.506	-23.82	-3578.685	0.32	0.919	0.443	7.899	0.483
2540	2.03	0.5	-3602.506	-23.82	-3578.685	0.32	0.919	0.443	7.899	0.483
2550	2.038	0.5	-3602.506	-23.82	-3578.685	0.32	0.919	0.443	7.899	0.483
2560	2.046	0.5	-3602.506	-23.82	-3578.685	0.32	0.919	0.443	7.899	0.483
2570	2.054	0.523	-3602.631	-23.216	-3579.415	0.32	0.943	0.442	8.72	0.495
2580	2.062	0.523	-3602.631	-23.216	-3579.415	0.32	0.943	0.442	8.72	0.495
2590	2.07	0.523	-3602.631	-23.216	-3579.415	0.32	0.943	0.442	8.72	0.495
2600	2.078	0.523	-3602.631	-23.216	-3579.415	0.32	0.943	0.442	8.72	0.495
2610	2.086	0.523	-3602.631	-23.216	-3579.415	0.32	0.943	0.442	8.72	0.495
2620	2.093	0.523	-3602.631	-23.216	-3579.415	0.32	0.943	0.442	8.72	0.495
2630	2.102	0.523	-3602.631	-23.216	-3579.415	0.32	0.943	0.442	8.72	0.495
2640	2.11	0.523	-3602.631	-23.216	-3579.415	0.32	0.943	0.442	8.72	0.495
2650	2.118	0.523	-3602.631	-23.216	-3579.415	0.32	0.943	0.442	8.72	0.495
2660	2.126	0.523	-3602.631	-23.216	-3579.415	0.32	0.943	0.442	8.72	0.495
2670	2.134	0.51	-3602.782	-24.849	-3577.933	0.32	0.941	0.443	6.901	0.459
2680	2.143	0.51	-3602.782	-24.849	-3577.933	0.32	0.941	0.443	6.901	0.459
2690	2.151	0.51	-3602.782	-24.849	-3577.933	0.32	0.941	0.443	6.901	0.459
2700	2.159	0.51	-3602.782	-24.849	-3577.933	0.32	0.941	0.443	6.901	0.459
2710	2.167	0.51	-3602.782	-24.849	-3577.933	0.32	0.941	0.443	6.901	0.459
2720	2.176	0.51	-3602.782	-24.849	-3577.933	0.32	0.941	0.443	6.901	0.459
2730	2.184	0.51	-3602.782	-24.849	-3577.933	0.32	0.941	0.443	6.901	0.459
2740	2.192	0.51	-3602.782	-24.849	-3577.933	0.32	0.941	0.443	6.901	0.459
2750	2.201	0.51	-3602.782	-24.849	-3577.933	0.32	0.941	0.443	6.901	0.459
2760	2.209	0.514	-3603.102	-23.966	-3579.137	0.32	0.918	0.445	7.621	0.485
2770	2.217	0.514	-3603.102	-23.966	-3579.137	0.32	0.918	0.445	7.621	0.485
2780	2.226	0.52	-3607.037	-25.356	-3581.681	0.32	0.885	0.451	5.902	0.472
2790	2.234	0.508	-3608.353	-26.837	-3581.517	0.32	0.872	0.453	4.719	0.445
2800	2.242	0.508	-3608.353	-26.837	-3581.517	0.32	0.872	0.453	4.719	0.445
2810	2.25	0.508	-3608.353	-26.837	-3581.517	0.32	0.872	0.453	4.719	0.445
2820	2.258	0.562	-3607.692	-26.798	-3580.894	0.32	0.879	0.453	4.744	0.446
2830	2.267	0.562	-3607.692	-26.798	-3580.894	0.32	0.879	0.453	4.744	0.446
2840	2.275	0.578	-3607.109	-24.617	-3582.491	0.32	0.901	0.45	6.576	0.489
2850	2.283	0.567	-3605.01	-23.933	-3581.076	0.32	0.932	0.446	7.536	0.493
2860	2.291	0.567	-3605.01	-23.933	-3581.076	0.32	0.932	0.446	7.536	0.493
2870	2.299	0.525	-3602.778	-25.172	-3577.605	0.32	0.922	0.445	6.447	0.457
2880	2.307	0.512	-3601.945	-24.012	-3577.933	0.32	0.95	0.441	7.975	0.469
2890	2.315	0.512	-3601.945	-24.012	-3577.933	0.32	0.95	0.441	7.975	0.469
2900	2.323	0.512	-3601.945	-24.012	-3577.933	0.32	0.95	0.441	7.975	0.469
