iter	hours	log_posterior	log_prior	loglik	missing	mixture	scale	shape
810	0.769	-1705.786	-20.814	-1684.973	0.32	0.924	13.295	0.528
820	0.778	-1705.948	-21.346	-1684.603	0.32	0.92	12.34	0.513
830	0.788	-1706.892	-21.526	-1685.366	0.32	0.936	11.688	0.521
840	0.797	-1707.621	-23.05	-1684.571	0.32	0.943	9.995	0.463
850	0.807	-1706.297	-20.192	-1686.105	0.32	0.921	14.242	0.553
860	0.816	-1705.447	-19.579	-1685.868	0.32	0.928	16.39	0.549
870	0.825	-1706.878	-19.056	-1687.822	0.32	0.949	18.701	0.544
880	0.834	-1707.333	-20.014	-1687.319	0.32	0.873	14.621	0.554
890	0.843	-1706.205	-20.138	-1686.067	0.32	0.898	14.913	0.537
900	0.852	-1705.513	-19.214	-1686.298	0.32	0.934	17.393	0.558
910	0.862	-1705.07	-17.942	-1687.128	0.32	0.951	20.223	0.616
920	0.871	-1706.766	-18.678	-1688.089	0.32	0.951	18.428	0.586
930	0.881	-1705.587	-18.248	-1687.339	0.32	0.939	20.195	0.584
940	0.89	-1706.191	-18.545	-1687.646	0.32	0.96	18.476	0.599
950	0.899	-1706.032	-19.693	-1686.339	0.32	0.945	16.023	0.551
960	0.908	-1706.471	-22.286	-1684.186	0.32	0.94	10.854	0.49
970	0.917	-1706.6	-21.553	-1685.047	0.32	0.937	12.504	0.494
980	0.926	-1708.28	-24.693	-1683.587	0.32	0.942	7.387	0.451
990	0.936	-1709.375	-24.773	-1684.603	0.32	0.932	7.666	0.433
1000	0.945	-1707.843	-23.862	-1683.981	0.32	0.912	8.217	0.47
1010	0.955	-1708.07	-24.234	-1683.836	0.32	0.928	8.141	0.449
1020	0.965	-1708.07	-24.234	-1683.836	0.32	0.928	8.141	0.449
1030	0.974	-1708.251	-24.758	-1683.493	0.32	0.935	7.423	0.444
1040	0.983	-1706.059	-21.721	-1684.338	0.32	0.928	11.758	0.502
1050	0.992	-1707.952	-22.015	-1685.938	0.32	0.955	11.956	0.478
1060	1.001	-1707.952	-22.015	-1685.938	0.32	0.955	11.956	0.478
1070	1.01	-1706.693	-21.595	-1685.099	0.32	0.951	12.02	0.507
1080	1.019	-1706.693	-21.595	-1685.099	0.32	0.951	12.02	0.507
1090	1.029	-1706.647	-21.227	-1685.421	0.32	0.894	12.549	0.514
1100	1.038	-1707.292	-21.627	-1685.665	0.32	0.905	12.253	0.492
1110	1.047	-1708.33	-22.003	-1686.327	0.32	0.886	11.456	0.487
1120	1.057	-1705.999	-21.323	-1684.676	0.32	0.937	12.567	0.51
1130	1.066	-1708.346	-22.369	-1685.977	0.32	0.967	10.798	0.489
1140	1.075	-1706.861	-22.25	-1684.611	0.32	0.931	10.508	0.503
1150	1.085	-1705.49	-18.948	-1686.541	0.32	0.929	17.982	0.567
1160	1.094	-1705.731	-19.307	-1686.423	0.32	0.931	17.469	0.548
1170	1.102	-1706.114	-19.197	-1686.918	0.32	0.901	17.495	0.554
1180	1.111	-1706.364	-18.927	-1687.436	0.32	0.921	18.799	0.55
1190	1.12	-1705.711	-17.645	-1688.066	0.32	0.948	20.926	0.631
1200	1.128	-1706.502	-18.243	-1688.259	0.32	0.948	21.041	0.569
1210	1.138	-1705.554	-17.471	-1688.083	0.32	0.954	21.834	0.63
1220	1.147	-1705.554	-17.471	-1688.083	0.32	0.954	21.834	0.63
1230	1.156	-1704.432	-17.473	-1686.959	0.32	0.933	21.453	0.634
1240	1.166	-1705.037	-17.395	-1687.642	0.32	0.942	21.758	0.637
1250	1.175	-1705.78	-17.291	-1688.49	0.32	0.917	22.585	0.627
1260	1.185	-1705.734	-16.483	-1689.251	0.32	0.935	24.706	0.675
1270	1.194	-1705.74	-17.491	-1688.25	0.32	0.936	22.795	0.604
1280	1.203	-1706.917	-17.463	-1689.455	0.32	0.959	21.686	0.635
1290	1.213	-1706.426	-17.25	-1689.176	0.32	0.951	22.155	0.646
1300	1.222	-1704.6	-17.12	-1687.48	0.32	0.908	22.331	0.65
1310	1.231	-1704.6	-17.12	-1687.48	0.32	0.908	22.331	0.65
1320	1.241	-1703.664	-17.202	-1686.462	0.32	0.925	22.543	0.638
1330	1.249	-1706.099	-16.851	-1689.248	0.32	0.935	23.154	0.666
1340	1.258	-1706.099	-16.851	-1689.248	0.32	0.935	23.154	0.666
1350	1.267	-1706.099	-16.851	-1689.248	0.32	0.935	23.154	0.666
1360	1.275	-1705.659	-16.642	-1689.017	0.32	0.941	24.342	0.665
1370	1.284	-1705.16	-16.473	-1688.688	0.32	0.929	24.806	0.673
1380	1.293	-1705.16	-16.473	-1688.688	0.32	0.929	24.806	0.673
1390	1.303	-1705.876	-16.001	-1689.876	0.32	0.924	26.393	0.696
1400	1.311	-1705.876	-16.001	-1689.876	0.32	0.924	26.393	0.696
1410	1.321	-1705.876	-16.001	-1689.876	0.32	0.924	26.393	0.696
1420	1.33	-1705.876	-16.001	-1689.876	0.32	0.924	26.393	0.696
1430	1.339	-1705.694	-16.653	-1689.041	0.32	0.926	23.808	0.673
1440	1.348	-1705.694	-16.653	-1689.041	0.32	0.926	23.808	0.673
1450	1.358	-1705.694	-16.653	-1689.041	0.32	0.926	23.808	0.673
1460	1.367	-1704.006	-17.062	-1686.945	0.32	0.919	22.826	0.647
1470	1.376	-1704.905	-16.907	-1687.998	0.32	0.945	23.724	0.648
1480	1.385	-1704.409	-16.39	-1688.019	0.32	0.923	25.373	0.67
1490	1.394	-1704.729	-16.811	-1687.918	0.32	0.903	23.413	0.66
1500	1.404	-1705.387	-16.409	-1688.978	0.32	0.93	24.989	0.676
1510	1.413	-1705.387	-16.409	-1688.978	0.32	0.93	24.989	0.676
1520	1.423	-1705.248	-16.171	-1689.077	0.32	0.936	26.274	0.679
1530	1.432	-1705.248	-16.171	-1689.077	0.32	0.936	26.274	0.679
1540	1.441	-1705.248	-16.171	-1689.077	0.32	0.936	26.274	0.679
1550	1.45	-1705.256	-16.427	-1688.828	0.32	0.922	24.801	0.677
1560	1.46	-1705.256	-16.427	-1688.828	0.32	0.922	24.801	0.677
1570	1.469	-1704.511	-16.552	-1687.959	0.32	0.92	24.587	0.667
1580	1.479	-1705.679	-16.329	-1689.35	0.32	0.948	25.927	0.67
1590	1.488	-1705.679	-16.329	-1689.35	0.32	0.948	25.927	0.67
1600	1.498	-1705.843	-16.174	-1689.669	0.32	0.936	25.976	0.685
1610	1.507	-1704.05	-17.867	-1686.183	0.32	0.916	20.099	0.622
1620	1.516	-1705.514	-18.563	-1686.951	0.32	0.923	18.961	0.58
1630	1.525	-1703.838	-17.688	-1686.15	0.32	0.932	20.888	0.624
1640	1.534	-1703.838	-17.688	-1686.15	0.32	0.932	20.888	0.624
1650	1.544	-1703.838	-17.688	-1686.15	0.32	0.932	20.888	0.624
1660	1.553	-1703.838	-17.688	-1686.15	0.32	0.932	20.888	0.624
1670	1.563	-1704.212	-17.808	-1686.404	0.32	0.941	20.622	0.619
1680	1.572	-1704.212	-17.808	-1686.404	0.32	0.941	20.622	0.619
1690	1.582	-1704.046	-17.977	-1686.069	0.32	0.938	20.038	0.615
1700	1.591	-1704.046	-17.977	-1686.069	0.32	0.938	20.038	0.615
1710	1.601	-1704.172	-17.7	-1686.472	0.32	0.94	20.968	0.622
1720	1.61	-1704.172	-17.7	-1686.472	0.32	0.94	20.968	0.622
1730	1.619	-1704.172	-17.7	-1686.472	0.32	0.94	20.968	0.622
1740	1.628	-1704.172	-17.7	-1686.472	0.32	0.94	20.968	0.622
