iter	hours	assortment	log_posterior	log_prior	loglik	missing	mixture	null_assortment	scale	shape
670	0.497	0.559	-3604.074	-25.291	-3578.783	0.32	0.937	0.446	6.279	0.459
680	0.505	0.559	-3604.074	-25.291	-3578.783	0.32	0.937	0.446	6.279	0.459
690	0.512	0.559	-3604.074	-25.291	-3578.783	0.32	0.937	0.446	6.279	0.459
700	0.52	0.548	-3606.972	-22.915	-3584.057	0.32	0.951	0.445	8.8	0.516
710	0.527	0.548	-3606.972	-22.915	-3584.057	0.32	0.951	0.445	8.8	0.516
720	0.534	0.525	-3603.234	-23.165	-3580.069	0.32	0.924	0.444	8.556	0.504
730	0.542	0.525	-3603.234	-23.165	-3580.069	0.32	0.924	0.444	8.556	0.504
740	0.549	0.525	-3603.234	-23.165	-3580.069	0.32	0.924	0.444	8.556	0.504
750	0.557	0.525	-3603.234	-23.165	-3580.069	0.32	0.924	0.444	8.556	0.504
760	0.564	0.525	-3603.234	-23.165	-3580.069	0.32	0.924	0.444	8.556	0.504
770	0.572	0.525	-3603.234	-23.165	-3580.069	0.32	0.924	0.444	8.556	0.504
780	0.579	0.55	-3603.794	-26.235	-3577.559	0.32	0.925	0.447	5.457	0.441
790	0.587	0.533	-3602.922	-23.878	-3579.044	0.32	0.935	0.444	7.804	0.484
800	0.594	0.533	-3602.922	-23.878	-3579.044	0.32	0.935	0.444	7.804	0.484
810	0.601	0.533	-3602.922	-23.878	-3579.044	0.32	0.935	0.444	7.804	0.484
820	0.609	0.533	-3602.922	-23.878	-3579.044	0.32	0.935	0.444	7.804	0.484
830	0.616	0.533	-3602.922	-23.878	-3579.044	0.32	0.935	0.444	7.804	0.484
840	0.624	0.533	-3602.922	-23.878	-3579.044	0.32	0.935	0.444	7.804	0.484
850	0.631	0.533	-3602.922	-23.878	-3579.044	0.32	0.935	0.444	7.804	0.484
860	0.639	0.507	-3602.24	-22.632	-3579.607	0.32	0.934	0.441	9.491	0.507
870	0.646	0.507	-3602.24	-22.632	-3579.607	0.32	0.934	0.441	9.491	0.507
880	0.654	0.522	-3602.238	-24.054	-3578.184	0.32	0.937	0.443	7.716	0.476
890	0.661	0.522	-3602.238	-24.054	-3578.184	0.32	0.937	0.443	7.716	0.476
900	0.669	0.497	-3603.135	-21.996	-3581.139	0.32	0.915	0.442	10.18	0.529
910	0.676	0.497	-3603.135	-21.996	-3581.139	0.32	0.915	0.442	10.18	0.529
920	0.684	0.488	-3603.065	-21.54	-3581.524	0.32	0.939	0.44	11.162	0.533
930	0.691	0.488	-3603.065	-21.54	-3581.524	0.32	0.939	0.44	11.162	0.533
940	0.699	0.488	-3603.065	-21.54	-3581.524	0.32	0.939	0.44	11.162	0.533
950	0.706	0.488	-3603.065	-21.54	-3581.524	0.32	0.939	0.44	11.162	0.533
960	0.714	0.488	-3603.065	-21.54	-3581.524	0.32	0.939	0.44	11.162	0.533
970	0.721	0.488	-3603.065	-21.54	-3581.524	0.32	0.939	0.44	11.162	0.533
980	0.728	0.488	-3603.065	-21.54	-3581.524	0.32	0.939	0.44	11.162	0.533
990	0.736	0.488	-3603.065	-21.54	-3581.524	0.32	0.939	0.44	11.162	0.533
1000	0.743	0.488	-3603.065	-21.54	-3581.524	0.32	0.939	0.44	11.162	0.533
1010	0.75	0.488	-3603.065	-21.54	-3581.524	0.32	0.939	0.44	11.162	0.533
1020	0.758	0.488	-3603.065	-21.54	-3581.524	0.32	0.939	0.44	11.162	0.533
1030	0.765	0.488	-3603.065	-21.54	-3581.524	0.32	0.939	0.44	11.162	0.533
1040	0.773	0.488	-3603.065	-21.54	-3581.524	0.32	0.939	0.44	11.162	0.533
1050	0.78	0.488	-3603.065	-21.54	-3581.524	0.32	0.939	0.44	11.162	0.533
1060	0.788	0.485	-3602.394	-21.897	-3580.497	0.32	0.921	0.441	10.528	0.525
1070	0.795	0.485	-3602.394	-21.897	-3580.497	0.32	0.921	0.441	10.528	0.525
1080	0.802	0.485	-3602.394	-21.897	-3580.497	0.32	0.921	0.441	10.528	0.525
1090	0.81	0.485	-3602.394	-21.897	-3580.497	0.32	0.921	0.441	10.528	0.525
1100	0.817	0.492	-3602.648	-22.211	-3580.437	0.32	0.904	0.442	9.892	0.522
1110	0.824	0.492	-3602.648	-22.211	-3580.437	0.32	0.904	0.442	9.892	0.522
1120	0.832	0.492	-3602.648	-22.211	-3580.437	0.32	0.904	0.442	9.892	0.522
1130	0.839	0.492	-3602.648	-22.211	-3580.437	0.32	0.904	0.442	9.892	0.522
1140	0.846	0.506	-3604.942	-20.74	-3584.202	0.32	0.897	0.442	11.867	0.574
1150	0.854	0.506	-3604.942	-20.74	-3584.202	0.32	0.897	0.442	11.867	0.574
1160	0.861	0.506	-3604.942	-20.74	-3584.202	0.32	0.897	0.442	11.867	0.574
1170	0.869	0.506	-3604.942	-20.74	-3584.202	0.32	0.897	0.442	11.867	0.574
1180	0.876	0.492	-3603.982	-21.677	-3582.305	0.32	0.898	0.443	10.499	0.543
1190	0.883	0.48	-3603.604	-21.726	-3581.878	0.32	0.892	0.442	10.515	0.537
1200	0.891	0.48	-3603.604	-21.726	-3581.878	0.32	0.892	0.442	10.515	0.537
1210	0.898	0.48	-3603.604	-21.726	-3581.878	0.32	0.892	0.442	10.515	0.537
1220	0.905	0.48	-3603.604	-21.726	-3581.878	0.32	0.892	0.442	10.515	0.537
1230	0.913	0.48	-3603.604	-21.726	-3581.878	0.32	0.892	0.442	10.515	0.537
1240	0.92	0.48	-3603.604	-21.726	-3581.878	0.32	0.892	0.442	10.515	0.537
1250	0.927	0.48	-3603.604	-21.726	-3581.878	0.32	0.892	0.442	10.515	0.537
1260	0.935	0.511	-3604.374	-22.927	-3581.446	0.32	0.954	0.442	9.093	0.503
1270	0.942	0.535	-3604.132	-24.478	-3579.654	0.32	0.962	0.443	7.343	0.466
1280	0.95	0.535	-3604.132	-24.478	-3579.654	0.32	0.962	0.443	7.343	0.466
1290	0.957	0.535	-3604.132	-24.478	-3579.654	0.32	0.962	0.443	7.343	0.466
1300	0.965	0.535	-3604.132	-24.478	-3579.654	0.32	0.962	0.443	7.343	0.466
1310	0.972	0.535	-3604.132	-24.478	-3579.654	0.32	0.962	0.443	7.343	0.466
1320	0.979	0.535	-3604.132	-24.478	-3579.654	0.32	0.962	0.443	7.343	0.466
1330	0.987	0.535	-3604.132	-24.478	-3579.654	0.32	0.962	0.443	7.343	0.466
1340	0.994	0.535	-3604.132	-24.478	-3579.654	0.32	0.962	0.443	7.343	0.466
1350	1.001	0.507	-3604.56	-25.925	-3578.635	0.32	0.934	0.447	5.733	0.446
1360	1.009	0.522	-3603.619	-24.227	-3579.392	0.32	0.948	0.444	7.488	0.475
1370	1.016	0.522	-3603.619	-24.227	-3579.392	0.32	0.948	0.444	7.488	0.475
1380	1.024	0.522	-3603.619	-24.227	-3579.392	0.32	0.948	0.444	7.488	0.475
1390	1.031	0.518	-3603.337	-24.727	-3578.61	0.32	0.962	0.441	7.192	0.456
1400	1.038	0.518	-3603.337	-24.727	-3578.61	0.32	0.962	0.441	7.192	0.456
1410	1.046	0.518	-3603.337	-24.727	-3578.61	0.32	0.962	0.441	7.192	0.456
1420	1.053	0.518	-3603.337	-24.727	-3578.61	0.32	0.962	0.441	7.192	0.456
1430	1.06	0.518	-3603.337	-24.727	-3578.61	0.32	0.962	0.441	7.192	0.456
1440	1.068	0.522	-3603.314	-24.8	-3578.514	0.32	0.904	0.446	6.695	0.469
1450	1.075	0.522	-3603.314	-24.8	-3578.514	0.32	0.904	0.446	6.695	0.469
1460	1.083	0.519	-3603.578	-25.744	-3577.833	0.32	0.897	0.447	5.846	0.449
1470	1.09	0.519	-3603.578	-25.744	-3577.833	0.32	0.897	0.447	5.846	0.449
