iter	hours	log_posterior	log_prior	loglik	missing	mixture	scale	shape
7900	6.639	-1704.927	-14.133	-1690.794	0.32	0.971	20.11	0.588
8000	6.716	-1701.643	-15.272	-1686.372	0.32	0.95	15.987	0.534
8100	6.793	-1700.404	-14.409	-1685.995	0.32	0.952	18.695	0.594
8200	6.87	-1701.882	-14.676	-1687.206	0.32	0.962	17.785	0.587
8300	6.947	-1703.304	-17.724	-1685.579	0.32	0.964	10.139	0.462
8400	7.023	-1702.179	-17.54	-1684.639	0.32	0.938	10.369	0.468
8500	7.1	-1699.632	-14.177	-1685.455	0.32	0.924	19.369	0.609
8600	7.178	-1700.528	-14.764	-1685.764	0.32	0.948	17.34	0.586
8700	7.255	-1702.347	-17.547	-1684.801	0.32	0.894	10.059	0.49
8800	7.331	-1705.185	-18.801	-1686.385	0.32	0.978	8.32	0.445
8900	7.409	-1705.293	-21.485	-1683.809	0.32	0.926	4.905	0.406
9000	7.487	-1700.852	-14.498	-1686.354	0.32	0.934	18.138	0.606
9100	7.565	-1702.03	-14.066	-1687.964	0.32	0.923	19.854	0.607
9200	7.642	-1701.645	-17.818	-1683.827	0.32	0.933	9.698	0.476
9300	7.721	-1700.255	-13.898	-1686.358	0.32	0.91	20.403	0.625
9400	7.805	-1701.358	-13.7	-1687.658	0.32	0.944	21.446	0.634
9500	7.888	-1701.484	-16.312	-1685.172	0.32	0.902	12.798	0.516
9600	7.971	-1701.269	-15.099	-1686.169	0.32	0.92	16.178	0.562
9700	8.049	-1702.568	-13.067	-1689.501	0.32	0.939	24.385	0.673
9800	8.129	-1701.415	-15.242	-1686.173	0.32	0.949	15.724	0.577
9900	8.211	-1701.383	-15.611	-1685.772	0.32	0.92	14.865	0.52
10000	8.287	-1701.664	-15.384	-1686.28	0.32	0.934	15.658	0.52
10100	8.364	-1701.425	-13.889	-1687.536	0.32	0.921	20.728	0.593
10200	8.441	-1701.417	-16.906	-1684.511	0.32	0.93	11.436	0.508
10300	8.519	-1701.647	-15.898	-1685.749	0.32	0.928	13.813	0.544
10400	8.596	-1699.991	-14.178	-1685.813	0.32	0.912	19.281	0.613
10500	8.672	-1702.447	-15.234	-1687.212	0.32	0.953	16.277	0.52
10600	8.749	-1700.796	-13.518	-1687.278	0.32	0.91	22.038	0.646
10700	8.828	-1702.012	-18.112	-1683.9	0.32	0.942	9.156	0.475
10800	8.908	-1699.886	-15.18	-1684.706	0.32	0.927	15.823	0.577
10900	8.99	-1701.466	-16.677	-1684.789	0.32	0.91	11.993	0.501
11000	9.068	-1701.423	-16.213	-1685.21	0.32	0.934	13.299	0.502
11100	9.151	-1702.85	-13.812	-1689.038	0.32	0.885	20.73	0.619
11200	9.234	-1702.129	-14.327	-1687.802	0.32	0.966	19.159	0.595
11300	9.317	-1701.302	-14.693	-1686.609	0.32	0.937	17.837	0.551
11400	9.4	-1702.688	-18.442	-1684.245	0.32	0.904	8.559	0.463
11500	9.482	-1702.319	-13.462	-1688.858	0.32	0.944	22.497	0.652
11600	9.565	-1701.14	-16.261	-1684.879	0.32	0.936	13.028	0.518
11700	9.646	-1701.01	-12.983	-1688.027	0.32	0.922	24.75	0.667
11800	9.727	-1702.006	-13.646	-1688.36	0.32	0.961	21.945	0.623
11900	9.81	-1700.066	-13.948	-1686.118	0.32	0.938	20.391	0.616
12000	9.893	-1701.763	-14.716	-1687.047	0.32	0.947	17.436	0.598
12100	9.975	-1701.769	-12.822	-1688.947	0.32	0.913	25.514	0.684
12200	10.058	-1702.112	-14.877	-1687.235	0.32	0.907	17.157	0.537
12300	10.141	-1702.696	-17.402	-1685.294	0.32	0.885	10.328	0.493
12400	10.224	-1702.38	-15.342	-1687.037	0.32	0.942	15.455	0.563
12500	10.308	-1700.344	-13.296	-1687.048	0.32	0.912	23.125	0.65
12600	10.391	-1702.098	-13.719	-1688.379	0.32	0.949	21.79	0.584
12700	10.475	-1703.427	-16.058	-1687.37	0.32	0.971	13.596	0.544
12800	10.557	-1702.009	-16.996	-1685.014	0.32	0.955	11.425	0.495
12900	10.637	-1701.379	-17.103	-1684.276	0.32	0.915	11.022	0.497
13000	10.72	-1701.594	-14.54	-1687.054	0.32	0.898	18.071	0.572
13100	10.808	-1699.767	-14.321	-1685.446	0.32	0.93	18.838	0.604
13200	10.897	-1702.376	-12.808	-1689.568	0.32	0.942	25.836	0.678
13300	10.978	-1702.251	-13.814	-1688.437	0.32	0.889	20.878	0.599
13400	11.057	-1701.536	-14.987	-1686.549	0.32	0.904	16.477	0.567
13500	11.141	-1701.124	-15.98	-1685.143	0.32	0.933	13.729	0.527
13600	11.22	-1701.69	-14.139	-1687.551	0.32	0.913	19.812	0.568
13700	11.3	-1702.017	-14.19	-1687.827	0.32	0.898	19.266	0.6
13800	11.379	-1701.815	-13.818	-1687.997	0.32	0.902	20.975	0.592
13900	11.459	-1702.198	-15.883	-1686.314	0.32	0.915	14.164	0.505
14000	11.55	-1701.48	-14.301	-1687.179	0.32	0.938	19.285	0.565
14100	11.633	-1700.029	-15.184	-1684.845	0.32	0.947	15.976	0.568
14200	11.716	-1701.206	-16.333	-1684.872	0.32	0.938	12.952	0.505
14300	11.797	-1701.863	-16.627	-1685.236	0.32	0.95	12.174	0.511
14400	11.881	-1701.366	-13.62	-1687.746	0.32	0.923	21.922	0.602
14500	11.963	-1701.609	-15.572	-1686.037	0.32	0.934	14.768	0.551
14600	12.046	-1701.447	-14.222	-1687.225	0.32	0.908	19.35	0.577
14700	12.13	-1701.103	-14.691	-1686.412	0.32	0.925	17.631	0.568
14800	12.213	-1700.158	-15.128	-1685.031	0.32	0.943	16.091	0.575
14900	12.294	-1702.005	-15.544	-1686.46	0.32	0.926	15.173	0.513
15000	12.375	-1701.11	-13.183	-1687.926	0.32	0.926	23.736	0.66
15100	12.455	-1702.172	-15.661	-1686.511	0.32	0.891	14.582	0.524
15200	12.539	-1702.549	-16.259	-1686.289	0.32	0.878	12.802	0.527
15300	12.623	-1702.305	-15.173	-1687.132	0.32	0.958	16.419	0.531
15400	12.709	-1701.19	-13.952	-1687.238	0.32	0.93	20.582	0.583
15500	12.795	-1704.095	-15.968	-1688.126	0.32	0.957	14.294	0.487
15600	12.882	-1700.83	-13.228	-1687.602	0.32	0.941	23.691	0.646
15700	12.966	-1701.376	-13.705	-1687.671	0.32	0.956	21.622	0.621
15800	13.053	-1701.061	-14.162	-1686.899	0.32	0.951	19.607	0.609
15900	13.138	-1700.672	-13.831	-1686.841	0.32	0.905	20.635	0.633
16000	13.221	-1701.586	-13.719	-1687.866	0.32	0.92	21.417	0.604
16100	13.307	-1700.806	-12.888	-1687.918	0.32	0.918	25.242	0.669
16200	13.392	-1701.83	-14.008	-1687.822	0.32	0.91	20.303	0.575
16300	13.476	-1702.097	-14.715	-1687.382	0.32	0.888	17.492	0.558
16400	13.56	-1701.016	-15.86	-1685.155	0.32	0.922	14.008	0.531
16500	13.647	-1702.878	-14.196	-1688.682	0.32	0.962	19.552	0.611
16600	13.728	-1701.682	-15.693	-1685.989	0.32	0.897	14.315	0.545
16700	13.813	-1702.028	-14.483	-1687.544	0.32	0.89	18.188	0.582
16800	13.9	-1701.101	-13.017	-1688.085	0.32	0.901	24.439	0.67
16900	13.985	-1701.281	-12.909	-1688.372	0.32	0.917	25.093	0.675
17000	14.065	-1701.083	-13.108	-1687.975	0.32	0.948	24.382	0.648
17100	14.145	-1701.475	-13.833	-1687.642	0.32	0.925	21.055	0.587
17200	14.226	-1699.944	-14.652	-1685.292	0.32	0.946	17.761	0.585
17300	14.309	-1701.297	-15.523	-1685.774	0.32	0.934	14.954	0.547
17400	14.391	-1699.792	-14.065	-1685.727	0.32	0.944	19.982	0.606
17500	14.474	-1701.656	-14.181	-1687.476	0.32	0.935	19.561	0.589
17600	14.561	-1701.694	-14.723	-1686.971	0.32	0.895	17.471	0.56
17700	14.649	-1702.091	-15.595	-1686.496	0.32	0.884	14.606	0.542
17800	14.736	-1701.462	-15.284	-1686.177	0.32	0.937	15.685	0.555
17900	14.823	-1702.21	-14.516	-1687.694	0.32	0.935	18.184	0.59
18000	14.908	-1700.691	-13.266	-1687.425	0.32	0.909	23.232	0.656
18100	14.994	-1701.739	-14.18	-1687.56	0.32	0.933	19.806	0.561
18200	15.081	-1701.225	-14.905	-1686.32	0.32	0.918	17.009	0.545
18300	15.168	-1701.003	-16.19	-1684.813	0.32	0.931	13.194	0.519
18400	15.249	-1702.461	-13.605	-1688.856	0.32	0.931	21.851	0.627
18500	15.329	-1700.22	-13.263	-1686.957	0.32	0.917	23.327	0.649
18600	15.417	-1702.159	-15.755	-1686.404	0.32	0.901	14.41	0.514
18700	15.504	-1701.528	-13.775	-1687.753	0.32	0.916	21.174	0.599
18800	15.591	-1703.233	-16.594	-1686.639	0.32	0.87	12.037	0.511
18900	15.677	-1701.517	-14.638	-1686.878	0.32	0.899	17.694	0.573
19000	15.763	-1701.389	-14.987	-1686.402	0.32	0.933	16.866	0.537
19100	15.847	-1700.274	-15.19	-1685.085	0.32	0.94	15.859	0.575
19200	15.934	-1699.879	-15.006	-1684.873	0.32	0.942	16.497	0.577
19300	16.017	-1699.967	-14.395	-1685.572	0.32	0.911	18.437	0.606
19400	16.103	-1700.743	-15.376	-1685.367	0.32	0.955	15.429	0.562
19500	16.184	-1700.916	-15.869	-1685.047	0.32	0.929	14.039	0.527
19600	16.264	-1701.573	-15.134	-1686.44	0.32	0.949	16.418	0.538
19700	16.35	-1701.943	-16.039	-1685.904	0.32	0.948	13.863	0.502
19800	16.436	-1701.27	-16.192	-1685.078	0.32	0.912	13.177	0.513
19900	16.523	-1699.734	-15.378	-1684.356	0.32	0.933	15.263	0.568
20000	16.607	-1703.201	-17.795	-1685.406	0.32	0.954	9.689	0.492
20100	16.689	-1700.728	-15.193	-1685.535	0.32	0.954	15.973	0.57
20200	16.776	-1701.649	-13.869	-1687.78	0.32	0.918	20.729	0.602
20300	16.863	-1701.346	-14.165	-1687.181	0.32	0.922	19.703	0.572
20400	16.95	-1699.568	-14.522	-1685.047	0.32	0.924	18.059	0.597
20500	17.034	-1699.944	-14.122	-1685.822	0.32	0.94	19.695	0.609
20600	17.121	-1700.12	-13.833	-1686.287	0.32	0.935	20.836	0.624
20700	17.206	-1700.53	-13.124	-1687.406	0.32	0.922	24.045	0.657
20800	17.289	-1701.628	-14.503	-1687.125	0.32	0.906	18.133	0.586
20900	17.373	-1701.662	-16.998	-1684.664	0.32	0.908	11.158	0.508
21000	17.459	-1701.272	-17.164	-1684.109	0.32	0.927	10.942	0.493
21100	17.546	-1701.535	-14.694	-1686.841	0.32	0.917	17.778	0.547
21200	17.633	-1699.507	-14.729	-1684.778	0.32	0.929	17.35	0.588
21300	17.718	-1701.749	-17.085	-1684.664	0.32	0.948	11.269	0.485
21400	17.805	-1700.82	-13.986	-1686.834	0.32	0.943	20.237	0.62
21500	17.892	-1701.126	-15.463	-1685.664	0.32	0.936	15.194	0.543
21600	17.979	-1702.163	-14.308	-1687.855	0.32	0.9	18.785	0.6
21700	18.067	-1701.148	-15.837	-1685.311	0.32	0.941	14.19	0.527
21800	18.155	-1701.783	-15.675	-1686.108	0.32	0.916	14.359	0.554
21900	18.24	-1702.427	-18.515	-1683.912	0.32	0.939	8.592	0.452
22000	18.325	-1702.658	-14.325	-1688.333	0.32	0.956	19.15	0.584
22100	18.413	-1701.372	-15.841	-1685.531	0.32	0.924	14.239	0.513
22200	18.501	-1699.714	-14.097	-1685.617	0.32	0.929	19.726	0.61
22300	18.588	-1700.504	-13.208	-1687.295	0.32	0.912	23.548	0.655
22400	18.676	-1702.029	-15.87	-1686.16	0.32	0.955	14.161	0.528
22500	18.764	-1702.349	-17.371	-1684.978	0.32	0.939	10.43	0.504
22600	18.85	-1701.141	-14.654	-1686.487	0.32	0.922	17.837	0.559
22700	18.933	-1702.153	-15.0	-1687.153	0.32	0.896	16.331	0.577
22800	19.017	-1705.506	-14.477	-1691.03	0.32	0.974	18.793	0.577
22900	19.105	-1699.688	-13.834	-1685.853	0.32	0.932	20.84	0.62
23000	19.194	-1701.798	-14.819	-1686.979	0.32	0.945	17.26	0.568
23100	19.281	-1705.259	-17.729	-1687.531	0.32	0.904	10.038	0.452
23200	19.368	-1701.228	-15.43	-1685.798	0.32	0.943	15.433	0.532
23300	19.452	-1701.138	-16.767	-1684.372	0.32	0.929	11.821	0.502
23400	19.54	-1701.417	-15.154	-1686.264	0.32	0.933	16.065	0.56
23500	19.628	-1700.51	-14.985	-1685.525	0.32	0.936	16.475	0.586
23600	19.716	-1700.858	-14.098	-1686.76	0.32	0.956	19.958	0.604
23700	19.803	-1702.286	-13.711	-1688.575	0.32	0.91	21.27	0.622
23800	19.889	-1701.201	-16.079	-1685.121	0.32	0.921	13.523	0.513
23900	19.977	-1701.37	-14.841	-1686.529	0.32	0.907	16.992	0.569
24000	20.065	-1700.116	-13.201	-1686.915	0.32	0.925	23.704	0.649
24100	20.153	-1702.006	-14.154	-1687.853	0.32	0.961	19.745	0.607
24200	20.241	-1701.502	-14.89	-1686.612	0.32	0.946	17.106	0.556
24300	20.324	-1701.132	-16.081	-1685.051	0.32	0.911	13.385	0.525
24400	20.41	-1701.784	-17.698	-1684.087	0.32	0.934	9.844	0.488
24500	20.498	-1702.91	-17.713	-1685.197	0.32	0.963	10.087	0.469
24600	20.586	-1701.399	-15.488	-1685.911	0.32	0.909	15.142	0.528
24700	20.675	-1702.113	-13.661	-1688.452	0.32	0.948	21.948	0.596
24800	20.759	-1702.281	-15.216	-1687.065	0.32	0.924	15.71	0.574
24900	20.844	-1702.016	-16.66	-1685.356	0.32	0.956	12.276	0.494
25000	20.933	-1701.62	-15.161	-1686.459	0.32	0.926	16.301	0.528
25100	21.021	-1701.168	-15.777	-1685.391	0.32	0.931	14.226	0.539
25200	21.11	-1702.174	-15.596	-1686.578	0.32	0.904	14.89	0.517
25300	21.196	-1702.624	-13.078	-1689.546	0.32	0.95	24.478	0.663
25400	21.282	-1704.016	-15.953	-1688.063	0.32	0.968	14.345	0.494
25500	21.37	-1701.027	-15.974	-1685.053	0.32	0.927	13.697	0.53
25600	21.455	-1703.163	-17.046	-1686.116	0.32	0.888	11.205	0.484
25700	21.538	-1701.775	-16.814	-1684.96	0.32	0.913	11.53	0.518
25800	21.626	-1700.637	-13.652	-1686.985	0.32	0.912	21.453	0.639
25900	21.715	-1701.414	-13.919	-1687.495	0.32	0.922	20.664	0.585
26000	21.804	-1701.011	-16.041	-1684.97	0.32	0.918	13.545	0.522
26100	21.892	-1701.817	-13.977	-1687.84	0.32	0.897	20.223	0.594
26200	21.979	-1701.314	-14.437	-1686.877	0.32	0.924	18.693	0.56
26300	22.067	-1701.676	-15.152	-1686.524	0.32	0.893	15.988	0.553
26400	22.156	-1705.916	-13.3	-1692.616	0.32	0.917	23.45	0.605
26500	22.245	-1701.127	-14.838	-1686.289	0.32	0.913	17.107	0.56
26600	22.33	-1699.895	-14.356	-1685.539	0.32	0.925	18.667	0.605
26700	22.418	-1701.264	-15.385	-1685.879	0.32	0.905	15.279	0.549
26800	22.507	-1700.213	-13.943	-1686.27	0.32	0.918	20.249	0.624
26900	22.596	-1701.606	-14.504	-1687.102	0.32	0.945	18.562	0.558
27000	22.681	-1701.031	-15.673	-1685.358	0.32	0.932	14.563	0.537
27100	22.77	-1702.422	-15.04	-1687.382	0.32	0.878	16.283	0.559
27200	22.858	-1701.87	-15.675	-1686.195	0.32	0.948	14.584	0.543
27300	22.945	-1703.372	-16.71	-1686.662	0.32	0.897	12.05	0.484
27400	23.031	-1701.121	-15.437	-1685.684	0.32	0.932	15.24	0.545
27500	23.119	-1702.262	-16.162	-1686.1	0.32	0.965	13.269	0.541
27600	23.205	-1701.654	-14.141	-1687.512	0.32	0.921	19.582	0.598
27700	23.293	-1702.14	-13.516	-1688.624	0.32	0.91	22.186	0.624
27800	23.382	-1702.414	-16.583	-1685.831	0.32	0.89	12.194	0.501
27900	23.469	-1702.112	-14.179	-1687.932	0.32	0.889	19.428	0.581
28000	23.557	-1702.44	-16.289	-1686.151	0.32	0.926	13.176	0.49
28100	23.639	-1700.372	-13.792	-1686.581	0.32	0.949	21.186	0.616
28200	23.728	-1700.637	-14.162	-1686.475	0.32	0.922	19.352	0.62
28300	23.815	-1702.802	-15.967	-1686.835	0.32	0.873	13.535	0.535
28400	23.899	-1701.376	-15.487	-1685.888	0.32	0.943	15.149	0.543
28500	23.988	-1701.511	-15.256	-1686.256	0.32	0.962	15.86	0.565
28600	24.077	-1702.99	-14.864	-1688.127	0.32	0.935	17.486	0.522
28700	24.166	-1701.292	-17.096	-1684.196	0.32	0.935	11.135	0.492
28800	24.254	-1701.467	-16.128	-1685.339	0.32	0.905	13.186	0.531
28900	24.34	-1701.812	-15.725	-1686.086	0.32	0.911	14.531	0.515
29000	24.427	-1700.331	-15.017	-1685.314	0.32	0.948	16.493	0.577
29100	24.516	-1701.823	-14.248	-1687.576	0.32	0.909	19.386	0.562
29200	24.6	-1700.683	-13.574	-1687.109	0.32	0.943	22.048	0.633
29300	24.688	-1701.013	-15.809	-1685.204	0.32	0.934	14.283	0.523
29400	24.776	-1701.49	-13.897	-1687.593	0.32	0.957	20.78	0.615
29500	24.861	-1704.079	-17.397	-1686.681	0.32	0.963	10.49	0.502
29600	24.946	-1701.393	-14.247	-1687.146	0.32	0.931	19.459	0.567
29700	25.035	-1701.303	-15.491	-1685.812	0.32	0.915	14.945	0.552
29800	25.124	-1701.35	-14.956	-1686.394	0.32	0.943	16.882	0.552
29900	25.213	-1701.482	-14.447	-1687.035	0.32	0.938	18.58	0.577
30000	25.301	-1699.667	-13.744	-1685.923	0.32	0.926	21.183	0.625
30100	25.39	-1701.844	-14.524	-1687.32	0.32	0.893	18.169	0.566
30200	25.478	-1702.848	-14.711	-1688.137	0.32	0.876	17.261	0.585
30300	25.566	-1701.517	-15.339	-1686.178	0.32	0.92	15.695	0.526
30400	25.655	-1701.02	-14.938	-1686.082	0.32	0.92	16.856	0.55
30500	25.744	-1702.094	-14.179	-1687.915	0.32	0.947	19.962	0.555
30600	25.831	-1702.795	-13.927	-1688.868	0.32	0.957	20.829	0.592
30700	25.92	-1701.138	-14.58	-1686.558	0.32	0.921	18.118	0.56
30800	26.004	-1701.272	-17.024	-1684.249	0.32	0.927	11.251	0.495
30900	26.089	-1703.742	-17.999	-1685.743	0.32	0.92	9.523	0.451
31000	26.175	-1703.644	-14.199	-1689.445	0.32	0.862	19.244	0.584
31100	26.264	-1702.333	-15.347	-1686.986	0.32	0.945	15.9	0.515
31200	26.352	-1702.535	-16.158	-1686.377	0.32	0.878	13.093	0.525
31300	26.441	-1701.355	-14.713	-1686.641	0.32	0.909	17.433	0.574
31400	26.524	-1701.804	-17.798	-1684.007	0.32	0.942	9.804	0.472
31500	26.607	-1702.087	-16.051	-1686.036	0.32	0.886	13.374	0.529
31600	26.696	-1701.055	-16.477	-1684.578	0.32	0.932	12.511	0.509
31700	26.785	-1701.85	-13.818	-1688.032	0.32	0.924	20.937	0.61
31800	26.872	-1701.721	-16.037	-1685.684	0.32	0.907	13.371	0.541
31900	26.957	-1701.797	-13.737	-1688.061	0.32	0.91	21.239	0.61
32000	27.044	-1701.432	-12.818	-1688.614	0.32	0.942	25.84	0.667
32100	27.127	-1701.434	-14.12	-1687.315	0.32	0.909	19.697	0.588
32200	27.216	-1701.442	-12.863	-1688.58	0.32	0.914	25.315	0.679
32300	27.305	-1701.403	-14.729	-1686.674	0.32	0.925	17.425	0.576
32400	27.393	-1702.394	-14.951	-1687.443	0.32	0.915	16.518	0.584
32500	27.482	-1700.972	-15.117	-1685.855	0.32	0.929	16.24	0.552
32600	27.569	-1701.001	-14.909	-1686.092	0.32	0.929	16.97	0.553
32700	27.654	-1701.455	-15.535	-1685.92	0.32	0.899	14.871	0.538
32800	27.742	-1701.847	-13.321	-1688.526	0.32	0.916	23.176	0.626
32900	27.83	-1703.441	-13.218	-1690.223	0.32	0.948	23.862	0.637
33000	27.919	-1700.483	-13.484	-1686.999	0.32	0.919	22.259	0.645
33100	28.007	-1701.987	-14.807	-1687.18	0.32	0.948	17.334	0.567
33200	28.096	-1699.935	-14.53	-1685.405	0.32	0.942	18.164	0.591
33300	28.184	-1702.357	-13.476	-1688.881	0.32	0.901	22.317	0.627
33400	28.273	-1701.45	-13.904	-1687.546	0.32	0.918	20.698	0.587
33500	28.362	-1699.829	-14.994	-1684.835	0.32	0.933	16.462	0.581
33600	28.451	-1701.439	-16.62	-1684.819	0.32	0.914	12.005	0.518
33700	28.538	-1701.972	-15.751	-1686.221	0.32	0.903	14.41	0.516
33800	28.625	-1702.381	-17.089	-1685.292	0.32	0.953	11.367	0.476
33900	28.706	-1700.625	-14.033	-1686.592	0.32	0.917	19.844	0.625
34000	28.786	-1701.255	-16.394	-1684.861	0.32	0.921	12.573	0.523
34100	28.865	-1701.431	-15.573	-1685.858	0.32	0.93	14.757	0.55
34200	28.951	-1703.413	-15.188	-1688.225	0.32	0.97	16.422	0.537
34300	29.038	-1701.295	-13.466	-1687.829	0.32	0.944	22.537	0.641
34400	29.123	-1699.84	-13.606	-1686.234	0.32	0.92	21.739	0.634
34500	29.211	-1701.435	-14.051	-1687.384	0.32	0.911	20.018	0.586
34600	29.295	-1701.659	-14.714	-1686.945	0.32	0.952	17.51	0.594
34700	29.38	-1701.773	-14.598	-1687.175	0.32	0.923	17.833	0.587
