iter	hours	assortment	log_posterior	log_prior	loglik	missing	mixture	null_assortment	scale	shape
530	0.419	0.555	-3580.881	-2.573	-3578.308	0.32	0.955	0.45	3.758	0.402
540	0.427	0.555	-3580.881	-2.573	-3578.308	0.32	0.955	0.45	3.758	0.402
550	0.435	0.525	-3580.397	-2.628	-3577.769	0.32	0.948	0.447	4.586	0.418
560	0.443	0.525	-3580.397	-2.628	-3577.769	0.32	0.948	0.447	4.586	0.418
570	0.451	0.525	-3580.397	-2.628	-3577.769	0.32	0.948	0.447	4.586	0.418
580	0.459	0.525	-3580.397	-2.628	-3577.769	0.32	0.948	0.447	4.586	0.418
590	0.467	0.525	-3580.397	-2.628	-3577.769	0.32	0.948	0.447	4.586	0.418
600	0.475	0.514	-3580.956	-2.737	-3578.22	0.32	0.936	0.446	5.577	0.441
610	0.483	0.514	-3580.956	-2.737	-3578.22	0.32	0.936	0.446	5.577	0.441
620	0.492	0.524	-3580.298	-2.745	-3577.553	0.32	0.951	0.445	5.444	0.43
630	0.5	0.524	-3580.298	-2.745	-3577.553	0.32	0.951	0.445	5.444	0.43
640	0.508	0.524	-3580.298	-2.745	-3577.553	0.32	0.951	0.445	5.444	0.43
650	0.516	0.556	-3581.769	-2.592	-3579.177	0.32	0.966	0.45	3.596	0.397
660	0.524	0.553	-3583.966	-2.705	-3581.26	0.32	0.941	0.45	5.326	0.452
670	0.532	0.604	-3582.527	-2.508	-3580.019	0.32	0.915	0.458	2.639	0.384
680	0.54	0.604	-3582.527	-2.508	-3580.019	0.32	0.915	0.458	2.639	0.384
690	0.548	0.604	-3582.527	-2.508	-3580.019	0.32	0.915	0.458	2.639	0.384
700	0.556	0.604	-3582.527	-2.508	-3580.019	0.32	0.915	0.458	2.639	0.384
710	0.564	0.604	-3582.527	-2.508	-3580.019	0.32	0.915	0.458	2.639	0.384
720	0.572	0.604	-3582.527	-2.508	-3580.019	0.32	0.915	0.458	2.639	0.384
730	0.581	0.604	-3582.527	-2.508	-3580.019	0.32	0.915	0.458	2.639	0.384
740	0.589	0.604	-3582.527	-2.508	-3580.019	0.32	0.915	0.458	2.639	0.384
750	0.597	0.604	-3582.527	-2.508	-3580.019	0.32	0.915	0.458	2.639	0.384
760	0.606	0.604	-3582.527	-2.508	-3580.019	0.32	0.915	0.458	2.639	0.384
770	0.615	0.604	-3582.527	-2.508	-3580.019	0.32	0.915	0.458	2.639	0.384
780	0.624	0.604	-3582.527	-2.508	-3580.019	0.32	0.915	0.458	2.639	0.384
790	0.633	0.604	-3582.527	-2.508	-3580.019	0.32	0.915	0.458	2.639	0.384
800	0.642	0.604	-3582.527	-2.508	-3580.019	0.32	0.915	0.458	2.639	0.384
810	0.651	0.59	-3583.575	-2.732	-3580.843	0.32	0.946	0.449	5.439	0.45
820	0.659	0.59	-3583.575	-2.732	-3580.843	0.32	0.946	0.449	5.439	0.45
830	0.667	0.59	-3583.575	-2.732	-3580.843	0.32	0.946	0.449	5.439	0.45
840	0.675	0.609	-3581.494	-2.623	-3578.871	0.32	0.944	0.456	4.657	0.456
850	0.683	0.609	-3582.103	-3.079	-3579.024	0.32	0.951	0.448	7.382	0.505
860	0.691	0.609	-3582.103	-3.079	-3579.024	0.32	0.951	0.448	7.382	0.505
870	0.699	0.609	-3582.103	-3.079	-3579.024	0.32	0.951	0.448	7.382	0.505
880	0.707	0.609	-3582.103	-3.079	-3579.024	0.32	0.951	0.448	7.382	0.505
890	0.715	0.609	-3582.103	-3.079	-3579.024	0.32	0.951	0.448	7.382	0.505
900	0.723	0.621	-3581.458	-2.828	-3578.63	0.32	0.952	0.451	5.98	0.475
910	0.732	0.621	-3581.458	-2.828	-3578.63	0.32	0.952	0.451	5.98	0.475
920	0.74	0.621	-3581.458	-2.828	-3578.63	0.32	0.952	0.451	5.98	0.475
930	0.748	0.59	-3581.088	-2.57	-3578.518	0.32	0.942	0.45	4.06	0.412
940	0.756	0.59	-3581.088	-2.57	-3578.518	0.32	0.942	0.45	4.06	0.412
950	0.764	0.59	-3581.088	-2.57	-3578.518	0.32	0.942	0.45	4.06	0.412
960	0.772	0.59	-3581.088	-2.57	-3578.518	0.32	0.942	0.45	4.06	0.412
970	0.78	0.59	-3581.088	-2.57	-3578.518	0.32	0.942	0.45	4.06	0.412
980	0.788	0.59	-3581.088	-2.57	-3578.518	0.32	0.942	0.45	4.06	0.412
990	0.796	0.557	-3580.735	-2.728	-3578.007	0.32	0.964	0.445	5.091	0.421
1000	0.804	0.557	-3580.735	-2.728	-3578.007	0.32	0.964	0.445	5.091	0.421
1010	0.812	0.533	-3581.566	-2.631	-3578.934	0.32	0.961	0.448	4.352	0.414
1020	0.82	0.533	-3581.566	-2.631	-3578.934	0.32	0.961	0.448	4.352	0.414
1030	0.828	0.533	-3581.566	-2.631	-3578.934	0.32	0.961	0.448	4.352	0.414
1040	0.836	0.533	-3581.566	-2.631	-3578.934	0.32	0.961	0.448	4.352	0.414
1050	0.845	0.588	-3584.742	-2.612	-3582.13	0.32	0.975	0.454	3.065	0.389
1060	0.853	0.588	-3584.742	-2.612	-3582.13	0.32	0.975	0.454	3.065	0.389
1070	0.861	0.588	-3584.742	-2.612	-3582.13	0.32	0.975	0.454	3.065	0.389
1080	0.869	0.588	-3584.742	-2.612	-3582.13	0.32	0.975	0.454	3.065	0.389
1090	0.877	0.585	-3584.832	-2.699	-3582.133	0.32	0.982	0.455	2.267	0.362
1100	0.885	0.581	-3581.353	-2.707	-3578.646	0.32	0.972	0.451	1.99	0.343
1110	0.893	0.581	-3581.353	-2.707	-3578.646	0.32	0.972	0.451	1.99	0.343
1120	0.901	0.581	-3581.353	-2.707	-3578.646	0.32	0.972	0.451	1.99	0.343
1130	0.909	0.581	-3581.353	-2.707	-3578.646	0.32	0.972	0.451	1.99	0.343
1140	0.917	0.568	-3581.175	-2.653	-3578.522	0.32	0.964	0.453	2.132	0.353
1150	0.925	0.568	-3581.175	-2.653	-3578.522	0.32	0.964	0.453	2.132	0.353
1160	0.933	0.568	-3581.175	-2.653	-3578.522	0.32	0.964	0.453	2.132	0.353
1170	0.941	0.568	-3581.175	-2.653	-3578.522	0.32	0.964	0.453	2.132	0.353
1180	0.949	0.568	-3581.175	-2.653	-3578.522	0.32	0.964	0.453	2.132	0.353
1190	0.957	0.568	-3581.175	-2.653	-3578.522	0.32	0.964	0.453	2.132	0.353
1200	0.965	0.568	-3581.175	-2.653	-3578.522	0.32	0.964	0.453	2.132	0.353
1210	0.973	0.568	-3581.175	-2.653	-3578.522	0.32	0.964	0.453	2.132	0.353
1220	0.981	0.568	-3581.175	-2.653	-3578.522	0.32	0.964	0.453	2.132	0.353
1230	0.989	0.512	-3580.9	-2.651	-3578.249	0.32	0.928	0.448	5.05	0.434
1240	0.997	0.512	-3580.9	-2.651	-3578.249	0.32	0.928	0.448	5.05	0.434
1250	1.005	0.512	-3580.9	-2.651	-3578.249	0.32	0.928	0.448	5.05	0.434
1260	1.013	0.512	-3580.9	-2.651	-3578.249	0.32	0.928	0.448	5.05	0.434
1270	1.021	0.545	-3580.771	-2.789	-3577.982	0.32	0.915	0.447	6.083	0.456
1280	1.029	0.545	-3580.771	-2.789	-3577.982	0.32	0.915	0.447	6.083	0.456
1290	1.037	0.547	-3581.212	-2.587	-3578.625	0.32	0.918	0.451	4.622	0.432
1300	1.045	0.547	-3581.212	-2.587	-3578.625	0.32	0.918	0.451	4.622	0.432
1310	1.053	0.547	-3581.212	-2.587	-3578.625	0.32	0.918	0.451	4.622	0.432
1320	1.061	0.547	-3581.212	-2.587	-3578.625	0.32	0.918	0.451	4.622	0.432
1330	1.069	0.547	-3581.212	-2.587	-3578.625	0.32	0.918	0.451	4.622	0.432
1340	1.078	0.547	-3581.212	-2.587	-3578.625	0.32	0.918	0.451	4.622	0.432
1350	1.086	0.547	-3581.212	-2.587	-3578.625	0.32	0.918	0.451	4.622	0.432
1360	1.094	0.546	-3581.566	-2.496	-3579.07	0.32	0.917	0.455	3.397	0.405
1370	1.102	0.546	-3581.566	-2.496	-3579.07	0.32	0.917	0.455	3.397	0.405
1380	1.11	0.547	-3581.495	-2.543	-3578.951	0.32	0.901	0.452	4.384	0.429
1390	1.118	0.547	-3581.495	-2.543	-3578.951	0.32	0.901	0.452	4.384	0.429
1400	1.126	0.523	-3581.864	-2.584	-3579.28	0.32	0.872	0.45	4.939	0.44
1410	1.134	0.523	-3581.864	-2.584	-3579.28	0.32	0.872	0.45	4.939	0.44
1420	1.141	0.523	-3581.864	-2.584	-3579.28	0.32	0.872	0.45	4.939	0.44
1430	1.15	0.543	-3581.175	-2.607	-3578.567	0.32	0.886	0.45	5.04	0.441
1440	1.157	0.554	-3580.924	-2.485	-3578.44	0.32	0.907	0.455	3.031	0.392
1450	1.166	0.554	-3580.924	-2.485	-3578.44	0.32	0.907	0.455	3.031	0.392
1460	1.174	0.554	-3580.924	-2.485	-3578.44	0.32	0.907	0.455	3.031	0.392
1470	1.182	0.554	-3580.924	-2.485	-3578.44	0.32	0.907	0.455	3.031	0.392
1480	1.19	0.554	-3580.924	-2.485	-3578.44	0.32	0.907	0.455	3.031	0.392
1490	1.198	0.526	-3580.422	-2.56	-3577.862	0.32	0.934	0.45	4.124	0.413
1500	1.206	0.546	-3580.882	-2.702	-3578.18	0.32	0.969	0.444	4.767	0.413
1510	1.214	0.564	-3581.078	-2.632	-3578.446	0.32	0.969	0.447	4.013	0.4
1520	1.222	0.584	-3583.218	-2.583	-3580.635	0.32	0.951	0.459	2.36	0.374
1530	1.23	0.584	-3583.218	-2.583	-3580.635	0.32	0.951	0.459	2.36	0.374
1540	1.238	0.584	-3583.218	-2.583	-3580.635	0.32	0.951	0.459	2.36	0.374
1550	1.245	0.584	-3583.218	-2.583	-3580.635	0.32	0.951	0.459	2.36	0.374
1560	1.253	0.584	-3583.218	-2.583	-3580.635	0.32	0.951	0.459	2.36	0.374
1570	1.261	0.593	-3582.395	-2.738	-3579.657	0.32	0.958	0.457	1.679	0.341
1580	1.269	0.593	-3582.395	-2.738	-3579.657	0.32	0.958	0.457	1.679	0.341
1590	1.277	0.593	-3582.395	-2.738	-3579.657	0.32	0.958	0.457	1.679	0.341
1600	1.285	0.571	-3581.367	-2.535	-3578.831	0.32	0.941	0.453	3.527	0.403
1610	1.293	0.571	-3581.367	-2.535	-3578.831	0.32	0.941	0.453	3.527	0.403
1620	1.301	0.571	-3581.367	-2.535	-3578.831	0.32	0.941	0.453	3.527	0.403
1630	1.309	0.581	-3581.835	-2.681	-3579.154	0.32	0.934	0.459	1.715	0.345
1640	1.317	0.581	-3581.835	-2.681	-3579.154	0.32	0.934	0.459	1.715	0.345
1650	1.325	0.581	-3581.835	-2.681	-3579.154	0.32	0.934	0.459	1.715	0.345
1660	1.333	0.538	-3584.192	-2.651	-3581.54	0.32	0.936	0.465	1.798	0.359
1670	1.341	0.538	-3584.192	-2.651	-3581.54	0.32	0.936	0.465	1.798	0.359
1680	1.349	0.538	-3584.192	-2.651	-3581.54	0.32	0.936	0.465	1.798	0.359
1690	1.357	0.538	-3584.192	-2.651	-3581.54	0.32	0.936	0.465	1.798	0.359
1700	1.365	0.519	-3583.674	-2.473	-3581.201	0.32	0.899	0.457	3.39	0.412
1710	1.373	0.531	-3583.372	-2.545	-3580.826	0.32	0.886	0.454	4.543	0.441
1720	1.381	0.551	-3579.185	-2.593	-3576.593	0.32	0.95	0.446	4.116	0.401
1730	1.389	0.551	-3579.185	-2.593	-3576.593	0.32	0.95	0.446	4.116	0.401
1740	1.397	0.551	-3579.185	-2.593	-3576.593	0.32	0.95	0.446	4.116	0.401
1750	1.405	0.551	-3579.185	-2.593	-3576.593	0.32	0.95	0.446	4.116	0.401
1760	1.413	0.551	-3579.185	-2.593	-3576.593	0.32	0.95	0.446	4.116	0.401
1770	1.421	0.551	-3579.185	-2.593	-3576.593	0.32	0.95	0.446	4.116	0.401
1780	1.429	0.551	-3579.185	-2.593	-3576.593	0.32	0.95	0.446	4.116	0.401
1790	1.436	0.551	-3579.185	-2.593	-3576.593	0.32	0.95	0.446	4.116	0.401
1800	1.444	0.551	-3579.185	-2.593	-3576.593	0.32	0.95	0.446	4.116	0.401
1810	1.452	0.555	-3579.607	-2.558	-3577.049	0.32	0.922	0.449	4.254	0.414
1820	1.46	0.573	-3581.403	-2.531	-3578.872	0.32	0.941	0.453	3.378	0.399
1830	1.468	0.549	-3580.683	-2.682	-3578.001	0.32	0.938	0.448	5.172	0.435
1840	1.476	0.549	-3580.683	-2.682	-3578.001	0.32	0.938	0.448	5.172	0.435
1850	1.484	0.549	-3580.683	-2.682	-3578.001	0.32	0.938	0.448	5.172	0.435
1860	1.491	0.549	-3580.683	-2.682	-3578.001	0.32	0.938	0.448	5.172	0.435
1870	1.499	0.549	-3580.683	-2.682	-3578.001	0.32	0.938	0.448	5.172	0.435
1880	1.507	0.549	-3580.683	-2.682	-3578.001	0.32	0.938	0.448	5.172	0.435
1890	1.515	0.58	-3580.919	-2.522	-3578.397	0.32	0.925	0.452	3.728	0.408
1900	1.523	0.58	-3580.919	-2.522	-3578.397	0.32	0.925	0.452	3.728	0.408
1910	1.531	0.568	-3582.612	-2.5	-3580.112	0.32	0.896	0.455	3.921	0.424
1920	1.54	0.568	-3582.612	-2.5	-3580.112	0.32	0.896	0.455	3.921	0.424
1930	1.548	0.558	-3583.193	-2.553	-3580.64	0.32	0.869	0.453	4.717	0.444
1940	1.556	0.558	-3583.193	-2.553	-3580.64	0.32	0.869	0.453	4.717	0.444
1950	1.564	0.558	-3583.193	-2.553	-3580.64	0.32	0.869	0.453	4.717	0.444
1960	1.572	0.558	-3583.193	-2.553	-3580.64	0.32	0.869	0.453	4.717	0.444
1970	1.581	0.558	-3583.193	-2.553	-3580.64	0.32	0.869	0.453	4.717	0.444
1980	1.589	0.558	-3583.193	-2.553	-3580.64	0.32	0.869	0.453	4.717	0.444
1990	1.597	0.565	-3583.795	-2.473	-3581.322	0.32	0.864	0.461	2.477	0.384
2000	1.605	0.565	-3583.795	-2.473	-3581.322	0.32	0.864	0.461	2.477	0.384
2010	1.614	0.565	-3583.795	-2.473	-3581.322	0.32	0.864	0.461	2.477	0.384
2020	1.622	0.565	-3583.795	-2.473	-3581.322	0.32	0.864	0.461	2.477	0.384
2030	1.631	0.565	-3583.795	-2.473	-3581.322	0.32	0.864	0.461	2.477	0.384
2040	1.639	0.565	-3583.795	-2.473	-3581.322	0.32	0.864	0.461	2.477	0.384
2050	1.647	0.566	-3581.458	-2.552	-3578.906	0.32	0.886	0.451	4.578	0.433
2060	1.655	0.566	-3581.458	-2.552	-3578.906	0.32	0.886	0.451	4.578	0.433
2070	1.663	0.542	-3583.044	-2.597	-3580.447	0.32	0.894	0.452	4.931	0.448
2080	1.671	0.531	-3579.34	-2.651	-3576.689	0.32	0.924	0.446	5.064	0.426
2090	1.68	0.531	-3579.34	-2.651	-3576.689	0.32	0.924	0.446	5.064	0.426
2100	1.688	0.531	-3579.34	-2.651	-3576.689	0.32	0.924	0.446	5.064	0.426
2110	1.696	0.531	-3579.34	-2.651	-3576.689	0.32	0.924	0.446	5.064	0.426
2120	1.704	0.531	-3579.34	-2.651	-3576.689	0.32	0.924	0.446	5.064	0.426
2130	1.712	0.531	-3579.34	-2.651	-3576.689	0.32	0.924	0.446	5.064	0.426
2140	1.72	0.531	-3579.34	-2.651	-3576.689	0.32	0.924	0.446	5.064	0.426
2150	1.728	0.531	-3579.34	-2.651	-3576.689	0.32	0.924	0.446	5.064	0.426
2160	1.736	0.531	-3579.34	-2.651	-3576.689	0.32	0.924	0.446	5.064	0.426
2170	1.745	0.531	-3579.34	-2.651	-3576.689	0.32	0.924	0.446	5.064	0.426
2180	1.753	0.531	-3579.34	-2.651	-3576.689	0.32	0.924	0.446	5.064	0.426
2190	1.761	0.531	-3579.34	-2.651	-3576.689	0.32	0.924	0.446	5.064	0.426
2200	1.769	0.531	-3579.34	-2.651	-3576.689	0.32	0.924	0.446	5.064	0.426
2210	1.777	0.531	-3579.34	-2.651	-3576.689	0.32	0.924	0.446	5.064	0.426
2220	1.785	0.531	-3579.34	-2.651	-3576.689	0.32	0.924	0.446	5.064	0.426
2230	1.793	0.531	-3579.34	-2.651	-3576.689	0.32	0.924	0.446	5.064	0.426
2240	1.801	0.531	-3579.34	-2.651	-3576.689	0.32	0.924	0.446	5.064	0.426
2250	1.809	0.531	-3579.34	-2.651	-3576.689	0.32	0.924	0.446	5.064	0.426
2260	1.817	0.531	-3579.34	-2.651	-3576.689	0.32	0.924	0.446	5.064	0.426
2270	1.825	0.531	-3579.34	-2.651	-3576.689	0.32	0.924	0.446	5.064	0.426
2280	1.833	0.531	-3579.34	-2.651	-3576.689	0.32	0.924	0.446	5.064	0.426
2290	1.841	0.531	-3579.34	-2.651	-3576.689	0.32	0.924	0.446	5.064	0.426
2300	1.849	0.531	-3579.34	-2.651	-3576.689	0.32	0.924	0.446	5.064	0.426
2310	1.857	0.531	-3579.34	-2.651	-3576.689	0.32	0.924	0.446	5.064	0.426
2320	1.865	0.531	-3579.34	-2.651	-3576.689	0.32	0.924	0.446	5.064	0.426
2330	1.873	0.531	-3579.34	-2.651	-3576.689	0.32	0.924	0.446	5.064	0.426
2340	1.881	0.525	-3580.694	-2.792	-3577.902	0.32	0.958	0.444	5.657	0.432
2350	1.889	0.525	-3580.694	-2.792	-3577.902	0.32	0.958	0.444	5.657	0.432
2360	1.897	0.525	-3580.694	-2.792	-3577.902	0.32	0.958	0.444	5.657	0.432
2370	1.905	0.525	-3580.694	-2.792	-3577.902	0.32	0.958	0.444	5.657	0.432
2380	1.913	0.525	-3580.694	-2.792	-3577.902	0.32	0.958	0.444	5.657	0.432
2390	1.921	0.525	-3580.694	-2.792	-3577.902	0.32	0.958	0.444	5.657	0.432
2400	1.929	0.547	-3581.515	-2.502	-3579.013	0.32	0.923	0.455	3.339	0.402
2410	1.937	0.564	-3581.898	-2.483	-3579.414	0.32	0.899	0.455	3.557	0.411
2420	1.945	0.564	-3581.898	-2.483	-3579.414	0.32	0.899	0.455	3.557	0.411
2430	1.953	0.564	-3581.898	-2.483	-3579.414	0.32	0.899	0.455	3.557	0.411
2440	1.961	0.564	-3581.898	-2.483	-3579.414	0.32	0.899	0.455	3.557	0.411
2450	1.969	0.564	-3581.898	-2.483	-3579.414	0.32	0.899	0.455	3.557	0.411
2460	1.978	0.577	-3581.778	-2.523	-3579.255	0.32	0.899	0.453	4.155	0.425
2470	1.986	0.583	-3580.97	-2.49	-3578.48	0.32	0.911	0.454	3.203	0.396
2480	1.994	0.576	-3580.34	-2.51	-3577.831	0.32	0.913	0.452	3.743	0.407
2490	2.002	0.576	-3580.34	-2.51	-3577.831	0.32	0.913	0.452	3.743	0.407
2500	2.01	0.57	-3579.947	-2.57	-3577.377	0.32	0.944	0.452	2.449	0.363
2510	2.018	0.57	-3579.947	-2.57	-3577.377	0.32	0.944	0.452	2.449	0.363
2520	2.026	0.57	-3579.947	-2.57	-3577.377	0.32	0.944	0.452	2.449	0.363
2530	2.034	0.57	-3579.947	-2.57	-3577.377	0.32	0.944	0.452	2.449	0.363
2540	2.042	0.57	-3579.947	-2.57	-3577.377	0.32	0.944	0.452	2.449	0.363
2550	2.05	0.57	-3579.947	-2.57	-3577.377	0.32	0.944	0.452	2.449	0.363
2560	2.058	0.57	-3579.947	-2.57	-3577.377	0.32	0.944	0.452	2.449	0.363
2570	2.066	0.558	-3581.461	-2.479	-3578.982	0.32	0.896	0.455	3.5	0.407
2580	2.074	0.558	-3581.461	-2.479	-3578.982	0.32	0.896	0.455	3.5	0.407
2590	2.082	0.558	-3581.461	-2.479	-3578.982	0.32	0.896	0.455	3.5	0.407
2600	2.09	0.561	-3581.99	-2.479	-3579.51	0.32	0.88	0.457	2.584	0.38
2610	2.098	0.561	-3581.99	-2.479	-3579.51	0.32	0.88	0.457	2.584	0.38
2620	2.106	0.561	-3581.99	-2.479	-3579.51	0.32	0.88	0.457	2.584	0.38
2630	2.114	0.561	-3581.99	-2.479	-3579.51	0.32	0.88	0.457	2.584	0.38
2640	2.122	0.561	-3581.99	-2.479	-3579.51	0.32	0.88	0.457	2.584	0.38
2650	2.13	0.561	-3581.99	-2.479	-3579.51	0.32	0.88	0.457	2.584	0.38
2660	2.138	0.561	-3581.99	-2.479	-3579.51	0.32	0.88	0.457	2.584	0.38
2670	2.146	0.561	-3581.99	-2.479	-3579.51	0.32	0.88	0.457	2.584	0.38
2680	2.154	0.561	-3581.99	-2.479	-3579.51	0.32	0.88	0.457	2.584	0.38
2690	2.161	0.562	-3582.116	-2.485	-3579.632	0.32	0.891	0.455	3.747	0.417
2700	2.169	0.562	-3582.116	-2.485	-3579.632	0.32	0.891	0.455	3.747	0.417
2710	2.177	0.562	-3582.116	-2.485	-3579.632	0.32	0.891	0.455	3.747	0.417
2720	2.185	0.562	-3582.116	-2.485	-3579.632	0.32	0.891	0.455	3.747	0.417
2730	2.193	0.562	-3582.116	-2.485	-3579.632	0.32	0.891	0.455	3.747	0.417
2740	2.201	0.587	-3581.998	-2.498	-3579.501	0.32	0.904	0.458	2.617	0.382
2750	2.209	0.587	-3581.998	-2.498	-3579.501	0.32	0.904	0.458	2.617	0.382
2760	2.217	0.587	-3581.998	-2.498	-3579.501	0.32	0.904	0.458	2.617	0.382
2770	2.225	0.587	-3581.998	-2.498	-3579.501	0.32	0.904	0.458	2.617	0.382
2780	2.233	0.579	-3581.793	-2.565	-3579.228	0.32	0.908	0.452	4.516	0.433
2790	2.241	0.586	-3581.097	-2.5	-3578.597	0.32	0.92	0.455	3.067	0.392
2800	2.249	0.586	-3581.097	-2.5	-3578.597	0.32	0.92	0.455	3.067	0.392
2810	2.258	0.586	-3581.097	-2.5	-3578.597	0.32	0.92	0.455	3.067	0.392
2820	2.266	0.585	-3581.116	-2.48	-3578.636	0.32	0.901	0.455	3.123	0.394
2830	2.274	0.585	-3581.116	-2.48	-3578.636	0.32	0.901	0.455	3.123	0.394
2840	2.282	0.585	-3581.116	-2.48	-3578.636	0.32	0.901	0.455	3.123	0.394
2850	2.29	0.585	-3581.116	-2.48	-3578.636	0.32	0.901	0.455	3.123	0.394
2860	2.298	0.585	-3581.116	-2.48	-3578.636	0.32	0.901	0.455	3.123	0.394
2870	2.306	0.585	-3581.116	-2.48	-3578.636	0.32	0.901	0.455	3.123	0.394
2880	2.314	0.585	-3581.116	-2.48	-3578.636	0.32	0.901	0.455	3.123	0.394
2890	2.322	0.576	-3581.195	-2.516	-3578.68	0.32	0.931	0.454	3.373	0.4
2900	2.33	0.576	-3581.195	-2.516	-3578.68	0.32	0.931	0.454	3.373	0.4
